;ELECTRICITY;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
2019-01-01 00:00:00+00:00;4.62566552978222e-05;0.0;6.773822468018703e-06;0.00011415525114155255;0.0;0.111375;0.111375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 01:00:00+00:00;6.228669709335885e-05;0.0;3.752117319803565e-06;0.00011415525114155255;0.0;0.080375;0.080375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 02:00:00+00:00;7.205691168842559e-05;0.0;2.381343792301996e-06;0.00011415525114155255;0.0;0.063625;0.063625;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 03:00:00+00:00;7.70223512513874e-05;6.85897151831764e-07;8.304686334498558e-06;0.00011415525114155255;0.0;0.045125;0.045125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 04:00:00+00:00;7.610354528278069e-05;8.824515319666368e-06;2.491405900349567e-05;0.00011415525114155255;0.0;0.031375;0.031375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 05:00:00+00:00;0.00010219751003370056;2.245857363233106e-05;6.933912806996988e-05;0.00011415525114155255;0.0;0.022875;0.022875;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 06:00:00+00:00;0.00012336024720557167;3.972265753721989e-05;0.00014308074046184263;0.00011415525114155255;0.0;0.020125;0.020125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 07:00:00+00:00;0.00013674127294517876;6.613239376328935e-05;0.00019010727753671398;0.00011415525114155255;0.0;0.02275;0.02275;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 08:00:00+00:00;0.0001380736009872027;9.404429157054774e-05;0.0001680948559271997;0.00011415525114155255;0.0;0.0255;0.0255;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 09:00:00+00:00;0.00015992794362315545;0.00012448734945498757;0.00016509316207135685;0.00011415525114155255;0.0;0.032125;0.032125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 10:00:00+00:00;0.00017205956306891142;0.00015578768895014463;0.00017910106673195683;0.00011415525114155255;0.009625;0.0365;0.0365;0.0001;0.0001;0.0001;0.028284;0.0001
2019-01-01 11:00:00+00:00;0.00018262208019162896;0.0001930068998134703;0.00019611066524839965;0.00011415525114155255;0.1015;0.009125;0.009125;0.0001;0.0001;0.0001;0.130633;0.0001
2019-01-01 12:00:00+00:00;0.00017349305374165318;0.0002249625132338576;0.00019511010062978537;0.00011415525114155255;0.235375;0.035125;0.035125;0.0001;0.0001;0.0001;0.278284;0.0001
2019-01-01 13:00:00+00:00;0.00016586408448104883;0.00023158754833543736;0.00018510445444364253;0.00011415525114155255;0.355625;0.0415;0.0415;0.0001;0.0001;0.0001;0.42198;0.0001
2019-01-01 14:00:00+00:00;0.00016738321022789616;0.0002347033116469098;0.00019911235910424253;0.00011415525114155255;0.448875;0.055375;0.055375;0.0001;0.0001;0.0001;0.544104;0.0001
2019-01-01 15:00:00+00:00;0.0001910267542070768;0.00023908958038636137;0.00021612195762068533;0.00011415525114155255;0.510625;0.07625;0.07625;0.0001;0.0001;0.0001;0.631592;0.0001
2019-01-01 16:00:00+00:00;0.00017229503324412101;0.00022461964885694147;0.0002241264745695996;0.00011415525114155255;0.526875;0.099125;0.099125;0.0001;0.0001;0.0001;0.658917;0.0001
2019-01-01 17:00:00+00:00;0.00016906277053217533;0.00018936668395748071;0.00019811179448562822;0.00011415525114155255;0.48925;0.121375;0.121375;0.0001;0.0001;0.0001;0.609779;0.0001
2019-01-01 18:00:00+00:00;0.00017329200489417466;0.0001599320154773518;0.0001370773527501569;0.00011415525114155255;0.414375;0.138625;0.138625;0.0001;0.0001;0.0001;0.510427;0.0001
2019-01-01 19:00:00+00:00;0.00017923850387967417;0.00013305854073994615;9.075121090831555e-05;0.00011415525114155255;0.31775;0.150125;0.150125;0.0001;0.0001;0.0001;0.388303;0.0001
2019-01-01 20:00:00+00:00;0.00017003938901794167;0.00010328091544886946;6.333574035828418e-05;0.00011415525114155255;0.207875;0.15875;0.15875;0.0001;0.0001;0.0001;0.256831;0.0001
2019-01-01 21:00:00+00:00;0.00015583536828597008;7.196062499233567e-05;4.1123205825047075e-05;0.00011415525114155255;0.094375;0.154125;0.154125;0.0001;0.0001;0.0001;0.127277;0.0001
2019-01-01 22:00:00+00:00;0.0001172818799505309;5.394020416169285e-05;2.4613889617911387e-05;0.00011415525114155255;0.009375;0.149;0.149;0.0001;0.0001;0.0001;0.028284;0.0001
2019-01-01 23:00:00+00:00;6.722328502769473e-05;2.5937167071541574e-05;8.084562118403415e-06;0.00011415525114155255;0.0;0.195875;0.195875;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 00:00:00+00:00;4.5602111128584885e-05;0.0;6.773822468018703e-06;0.00011415525114155255;0.0;0.172;0.172;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 01:00:00+00:00;5.5144840533819154e-05;0.0;3.752117319803565e-06;0.00011415525114155255;0.0;0.121;0.121;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 02:00:00+00:00;6.172035803113494e-05;0.0;2.381343792301996e-06;0.00011415525114155255;0.0;0.09475;0.09475;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 03:00:00+00:00;6.77810773532811e-05;2.5229314316280816e-07;8.304686334498558e-06;0.00011415525114155255;0.0;0.068375;0.068375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 04:00:00+00:00;8.075738791200955e-05;5.416117628534675e-06;2.491405900349567e-05;0.00011415525114155255;0.0;0.051;0.051;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 05:00:00+00:00;0.0001027248008536256;1.7739254993374876e-05;6.933912806996988e-05;0.00011415525114155255;0.0;0.035;0.035;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 06:00:00+00:00;0.00012033323190046918;3.825036559318226e-05;0.00014308074046184263;0.00011415525114155255;0.0;0.023875;0.023875;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 07:00:00+00:00;0.00014036495434313753;6.734226313879777e-05;0.00019010727753671398;0.00011415525114155255;0.0;0.016625;0.016625;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 08:00:00+00:00;0.00013980282326206072;9.707929207545086e-05;0.0001680948559271997;0.00011415525114155255;0.0;0.013375;0.013375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 09:00:00+00:00;0.00015314057155872872;0.00011504893368262723;0.00016509316207135685;0.00011415525114155255;0.0;0.01475;0.01475;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 10:00:00+00:00;0.0001667885747831801;0.0001428501718201412;0.00017910106673195683;0.00011415525114155255;0.00975;0.012;0.012;0.0001;0.0001;0.0001;0.027924;0.0001
2019-01-02 11:00:00+00:00;0.0001653829491063706;0.0001671728084514746;0.00019611066524839965;0.00011415525114155255;0.09425;0.010125;0.010125;0.0001;0.0001;0.0001;0.123082;0.0001
2019-01-02 12:00:00+00:00;0.00016250939558410806;0.00021285187330453208;0.00019511010062978537;0.00011415525114155255;0.240125;0.045625;0.045625;0.0001;0.0001;0.0001;0.283797;0.0001
2019-01-02 13:00:00+00:00;0.00015956973714702314;0.00022069693712200046;0.00018510445444364253;0.00011415525114155255;0.37975;0.0445;0.0445;0.0001;0.0001;0.0001;0.45278;0.0001
2019-01-02 14:00:00+00:00;0.00016352507207805566;0.00022610162687911788;0.00019911235910424253;0.00011415525114155255;0.48475;0.032;0.032;0.0001;0.0001;0.0001;0.594559;0.0001
2019-01-02 15:00:00+00:00;0.0001767119165976812;0.00022078768750971323;0.00021612195762068533;0.00011415525114155255;0.54375;0.030875;0.030875;0.0001;0.0001;0.0001;0.682526;0.0001
2019-01-02 16:00:00+00:00;0.0001623422210110806;0.00020775970805005182;0.0002241264745695996;0.00011415525114155255;0.5625;0.03425;0.03425;0.0001;0.0001;0.0001;0.714286;0.0001
2019-01-02 17:00:00+00:00;0.00014769120003936892;0.00018072494433062823;0.00019811179448562822;0.00011415525114155255;0.540625;0.0355;0.0355;0.0001;0.0001;0.0001;0.684923;0.0001
2019-01-02 18:00:00+00:00;0.0001668291247101628;0.00014792255888085277;0.0001370773527501569;0.00011415525114155255;0.470125;0.035125;0.035125;0.0001;0.0001;0.0001;0.587368;0.0001
2019-01-02 19:00:00+00:00;0.0001697857088472486;0.00012519340798166438;9.075121090831555e-05;0.00011415525114155255;0.33325;0.035875;0.035875;0.0001;0.0001;0.0001;0.408317;0.0001
2019-01-02 20:00:00+00:00;0.0001695461394100709;0.00010118363869919424;6.333574035828418e-05;0.00011415525114155255;0.217625;0.039625;0.039625;0.0001;0.0001;0.0001;0.268936;0.0001
2019-01-02 21:00:00+00:00;0.0001509597031385261;7.026617911353492e-05;4.1123205825047075e-05;0.00011415525114155255;0.097375;0.04325;0.04325;0.0001;0.0001;0.0001;0.131352;0.0001
2019-01-02 22:00:00+00:00;0.0001268120989980584;4.738577252630228e-05;2.4613889617911387e-05;0.00011415525114155255;0.009;0.04625;0.04625;0.0001;0.0001;0.0001;0.028044;0.0001
2019-01-02 23:00:00+00:00;7.226047911768624e-05;2.1157657744085066e-05;8.084562118403415e-06;0.00011415525114155255;0.0;0.133375;0.133375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 00:00:00+00:00;4.759156680903541e-05;0.0;6.773822468018703e-06;0.00011415525114155255;0.0;0.17675;0.17675;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 01:00:00+00:00;6.332586125578951e-05;0.0;3.752117319803565e-06;0.00011415525114155255;0.0;0.143125;0.143125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 02:00:00+00:00;7.177609412920661e-05;0.0;2.381343792301996e-06;0.00011415525114155255;0.0;0.105375;0.105375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 03:00:00+00:00;7.908789783843015e-05;7.262296491106395e-07;8.304686334498558e-06;0.00011415525114155255;0.0;0.08125;0.08125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 04:00:00+00:00;7.806922100647167e-05;1.0901849511058593e-05;2.491405900349567e-05;0.00011415525114155255;0.0;0.067375;0.067375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 05:00:00+00:00;0.000104179307050168;2.6784727983373788e-05;6.933912806996988e-05;0.00011415525114155255;0.0;0.05425;0.05425;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 06:00:00+00:00;0.000113907747197836;4.789065594602395e-05;0.00014308074046184263;0.00011415525114155255;0.0;0.04425;0.04425;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 07:00:00+00:00;0.00013863064753363152;7.3856654704573e-05;0.00019010727753671398;0.00011415525114155255;0.0;0.03625;0.03625;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 08:00:00+00:00;0.00014411810720744503;9.316765561811212e-05;0.0001680948559271997;0.00011415525114155255;0.0;0.035125;0.035125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 09:00:00+00:00;0.00015533635182614402;0.00012589971490379332;0.00016509316207135685;0.00011415525114155255;0.0;0.035625;0.035625;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-03 10:00:00+00:00;0.00015905027908923893;0.00014996971655410892;0.00017910106673195683;0.00011415525114155255;0.007625;0.028375;0.028375;0.0001;0.0001;0.0001;0.025407;0.0001
2019-01-03 11:00:00+00:00;0.00017173853227625774;0.00017916238937831712;0.00019611066524839965;0.00011415525114155255;0.0905;0.0145;0.0145;0.0001;0.0001;0.0001;0.119367;0.0001
2019-01-03 12:00:00+00:00;0.0001661880872644368;0.0002072759611001774;0.00019511010062978537;0.00011415525114155255;0.210875;0.0485;0.0485;0.0001;0.0001;0.0001;0.251318;0.0001
2019-01-03 13:00:00+00:00;0.00016384674699292855;0.00022138280839230338;0.00018510445444364253;0.00011415525114155255;0.329375;0.107;0.107;0.0001;0.0001;0.0001;0.388902;0.0001
2019-01-03 14:00:00+00:00;0.0001701279929694966;0.00022293564835983338;0.00019911235910424253;0.00011415525114155255;0.418875;0.138;0.138;0.0001;0.0001;0.0001;0.502037;0.0001
2019-01-03 15:00:00+00:00;0.00016070954688912528;0.00021837796222136884;0.00021612195762068533;0.00011415525114155255;0.45725;0.125;0.125;0.0001;0.0001;0.0001;0.555129;0.0001
2019-01-03 16:00:00+00:00;0.0001671952691283015;0.00020086296664193447;0.0002241264745695996;0.00011415525114155255;0.462125;0.103;0.103;0.0001;0.0001;0.0001;0.563519;0.0001
2019-01-03 17:00:00+00:00;0.00017082261074954265;0.00017783141159013417;0.00019811179448562822;0.00011415525114155255;0.426375;0.081125;0.081125;0.0001;0.0001;0.0001;0.518217;0.0001
2019-01-03 18:00:00+00:00;0.00016631340282342188;0.00015069570318574743;0.0001370773527501569;0.00011415525114155255;0.3635;0.053625;0.053625;0.0001;0.0001;0.0001;0.439118;0.0001
2019-01-03 19:00:00+00:00;0.0001672358590036427;0.00012078702794980672;9.075121090831555e-05;0.00011415525114155255;0.25825;0.03375;0.03375;0.0001;0.0001;0.0001;0.312081;0.0001
2019-01-03 20:00:00+00:00;0.00016341146817178048;9.7281439924542e-05;6.333574035828418e-05;0.00011415525114155255;0.162875;0.01875;0.01875;0.0001;0.0001;0.0001;0.202061;0.0001
2019-01-03 21:00:00+00:00;0.0001533907886426045;7.418922394711343e-05;4.1123205825047075e-05;0.00011415525114155255;0.069375;0.012375;0.012375;0.0001;0.0001;0.0001;0.098394;0.0001
2019-01-03 22:00:00+00:00;0.00010728174382372328;5.395035409060813e-05;2.4613889617911387e-05;0.00011415525114155255;0.001875;0.024875;0.024875;0.0001;0.0001;0.0001;0.017977;0.0001
2019-01-03 23:00:00+00:00;6.285120597020606e-05;2.54129575444966e-05;8.084562118403415e-06;0.00011415525114155255;0.0;0.0835;0.0835;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 00:00:00+00:00;4.233660030567003e-05;0.0;6.773822468018703e-06;0.00011415525114155255;0.0;0.1065;0.1065;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 01:00:00+00:00;5.138810903067428e-05;0.0;3.752117319803565e-06;0.00011415525114155255;0.0;0.08925;0.08925;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 02:00:00+00:00;5.638300570697972e-05;0.0;2.381343792301996e-06;0.00011415525114155255;0.0;0.064375;0.064375;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 03:00:00+00:00;6.143428877026511e-05;4.1361405693702756e-07;8.304686334498558e-06;0.00011415525114155255;0.0;0.046;0.046;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 04:00:00+00:00;6.972583925926698e-05;5.153986143173967e-06;2.491405900349567e-05;0.00011415525114155255;0.0;0.034125;0.034125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 05:00:00+00:00;8.222619394953451e-05;1.989737451162778e-05;6.933912806996988e-05;0.00011415525114155255;0.0;0.03;0.03;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 06:00:00+00:00;9.36607695635615e-05;4.604508580356568e-05;0.00014308074046184263;0.00011415525114155255;0.0;0.03075;0.03075;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 07:00:00+00:00;9.613638527995758e-05;6.884496386248357e-05;0.00019010727753671398;0.00011415525114155255;0.0;0.03125;0.03125;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 08:00:00+00:00;8.93664994214781e-05;9.156413289463232e-05;0.0001680948559271997;0.00011415525114155255;0.0;0.033875;0.033875;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 09:00:00+00:00;8.729094926079983e-05;0.00012691775845448646;0.00016509316207135685;0.00011415525114155255;0.0;0.03725;0.03725;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-04 10:00:00+00:00;8.987566010986507e-05;0.000157814637518983;0.00017910106673195683;0.00011415525114155255;0.002;0.032625;0.032625;0.0001;0.0001;0.0001;0.017857;0.0001
2019-01-04 11:00:00+00:00;9.225657372010158e-05;0.0001930978028013661;0.00019611066524839965;0.00011415525114155255;0.06875;0.005625;0.005625;0.0001;0.0001;0.0001;0.095638;0.0001
2019-01-04 12:00:00+00:00;9.578339822562943e-05;0.0002245997059625348;0.00019511010062978537;0.00011415525114155255;0.17275;0.0215;0.0215;0.0001;0.0001;0.0001;0.208533;0.0001
