;ELECTRICITY;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
2017-01-01 00:00:00+00:00;1.06E-04;0.000120916;0.000165051;6.77E-06;0.000114155;0;0.084252758;0.084252758;0.795491519;0.841145001;0.0001;0;0.0001
2017-01-01 01:00:00+00:00;9.73E-05;7.51E-05;0.000164627;0.00000375;0.000114155;0;0.09327984;0.09327984;0.797322219;0.841903891;0.0001;0;0.0001
2017-01-01 02:00:00+00:00;9.10E-05;3.17E-05;0.000164203;0.00000238;0.000114155;0;0.108324975;0.108324975;0.79915292;0.84266278;0.0001;0;0.0001
2017-01-01 03:00:00+00:00;8.80E-05;0;0.000164203;0.0000083;0.000114155;0;0.109327984;0.109327984;0.80098362;0.84342167;0.0001;0;0.0001
2017-01-01 04:00:00+00:00;8.63E-05;0;0.000164203;0.0000249;0.000114155;0;0.099297894;0.099297894;0.802814321;0.84418056;0.0001;0;0.0001
2017-01-01 05:00:00+00:00;7.76E-05;0;0.000164203;0.0000693;0.000114155;0;0.05115346;0.05115346;0.804645021;0.844939449;0.0001;0;0.0001
2017-01-01 06:00:00+00:00;7.66E-05;0;0.000164203;0.000143;0.000114155;0.075707155;0;0;0.806475722;0.845698339;0.0001;0.137615849;0.0001
2017-01-01 07:00:00+00:00;7.96E-05;0;0.000164627;0.00019;0.000114155;0.149750416;0.001003009;0.001003009;0.80795256;0.846457229;0.0001;0.344437689;0.0001
2017-01-01 08:00:00+00:00;8.25E-05;0;0.000165051;0.000168;0.000114155;0.340266223;0.013039117;0.013039117;0.809429398;0.847216118;0.0001;0.54267444;0.0001
2017-01-01 09:00:00+00:00;8.72E-05;0;0.000165476;0.000165;0.000114155;0.760399334;0.044132397;0.044132397;0.810906236;0.847975008;0.0001;0.708860742;0.0001
2017-01-01 10:00:00+00:00;9.11E-05;0;0.000166324;0.000179;0.000114155;0.490016639;0.097291876;0.097291876;0.812383074;0.848733898;0.0001;0.827533585;0.0001
2017-01-01 11:00:00+00:00;9.42E-05;0;0.000167173;0.000196;0.000114155;0.953410982;0.155466399;0.155466399;0.813859913;0.849492787;0.0001;0.888909581;0.0001
2017-01-01 12:00:00+00:00;9.64E-05;0;0.000168021;0.000195;0.000114155;0.34109817;0.207622869;0.207622869;0.815336751;0.850251677;0.0001;0.16348602;0.0001
2017-01-01 13:00:00+00:00;9.75E-05;0;0.00016887;0.000185;0.000114155;0.487520799;0.244734203;0.244734203;0.816813589;0.851010567;0.0001;0.065742408;0.0001
2017-01-01 14:00:00+00:00;9.81E-05;0;0.000169718;1.99E-04;0.000114155;0.575707155;0.266800401;0.266800401;0.818290427;0.851769456;0.0001;0.087164091;0.0001
2017-01-01 15:00:00+00:00;9.80E-05;0;0.000170991;2.16E-04;0.000114155;0.18968386;0.266800401;0.266800401;0.819767265;0.852528346;0.0001;0.164659699;0.0001
2017-01-01 16:00:00+00:00;0.0000977;0;0.000172264;2.24E-04;0.000114155;0.34359401;0.242728185;0.242728185;0.821244103;0.853287236;0.0001;0.356658718;0.0001
2017-01-01 17:00:00+00:00;0.0000961;0;0.000173537;1.98E-04;0.000114155;0.115640599;0.220661986;0.220661986;0.822720942;0.854046125;0.0001;0.048284967;0.0001
2017-01-01 18:00:00+00:00;0.000102;0;0.00017481;1.37E-04;0.000114155;0;0.208625878;0.208625878;0.82419778;0.854805015;0.0001;0;0.0001
2017-01-01 19:00:00+00:00;1.21E-04;0;0.000176083;9.07E-05;0.000114155;0;0.16449348;0.16449348;0.825674618;0.855563905;0.0001;0;0.0001
2017-01-01 20:00:00+00:00;1.20E-04;0;0.00017778;6.33E-05;0.000114155;0;0.129388164;0.129388164;0.827151456;0.856322794;0.0001;0;0.0001
2017-01-01 21:00:00+00:00;1.14E-04;0;0.000179053;4.11E-05;0.000114155;0;0.104312939;0.104312939;0.828628294;0.857081684;0.0001;0;0.0001
2017-01-01 22:00:00+00:00;1.06E-04;0;0.00018075;2.46E-05;0.000114155;0;0.087261785;0.087261785;0.830105133;0.857840574;0.0001;0;0.0001
2017-01-01 23:00:00+00:00;9.80E-05;0;0.000182023;8.08E-06;0.000114155;0;0.069207623;0.069207623;0.831581971;0.858599463;0.0001;0;0.0001
2017-01-02 00:00:00+00:00;9.39E-05;0;0.00018372;6.77E-06;0.000114155;0;0.050150451;0.050150451;0.833058809;0.859358353;0.0001;0;0.0001
2017-01-02 01:00:00+00:00;8.98E-05;0;0.000185417;0.00000375;0.000114155;0;0.038114343;0.038114343;0.834535647;0.860117243;0.0001;0;0.0001
2017-01-02 02:00:00+00:00;8.80E-05;0;0.00018669;0.00000238;0.000114155;0;0.030090271;0.030090271;0.836012485;0.860876132;0.0001;0;0.0001
2017-01-02 03:00:00+00:00;8.71E-05;0;0.000188388;0.0000083;0.000114155;0;0.025075226;0.025075226;0.837489323;0.861635022;0.0001;0;0.0001
2017-01-02 04:00:00+00:00;8.81E-05;0;0.000190085;0.0000249;0.000114155;0;0.023069208;0.023069208;0.838966162;0.862393912;0.0001;0;0.0001
2017-01-02 05:00:00+00:00;9.13E-05;0;0.000191782;0.0000693;0.000114155;0;0.015045135;0.015045135;0.840443;0.863152801;0.0001;0;0.0001
2017-01-02 06:00:00+00:00;9.69E-05;0;0.000193055;0.000143;0.000114155;0.019966722;0.030090271;0.030090271;0.841919838;0.863911691;0.0001;0.0050066;0.0001
2017-01-02 07:00:00+00:00;1.06E-04;0;0.000194752;0.00019;0.000114155;0.22046589;0.052156469;0.052156469;0.843396676;0.864670581;0.0001;0.006607071;0.0001
2017-01-02 08:00:00+00:00;0.000114175;0;0.000196449;0.000168;0.000114155;0.283693844;0.074222668;0.074222668;0.844873514;0.86542947;0.0001;0.027995924;0.0001
2017-01-02 09:00:00+00:00;0.000117435;0;0.000197722;0.000165;0.000114155;0.683028286;0.114343029;0.114343029;0.846350353;0.86618836;0.0001;0.020559892;0.0001
2017-01-02 10:00:00+00:00;0.000119973;0;0.000198995;0.000179;0.000114155;0.771214642;0.162487462;0.162487462;0.847827191;0.86694725;0.0001;0.046019686;0.0001
2017-01-02 11:00:00+00:00;0.000121641;0;0.000200692;0.000196;0.000114155;0.84109817;0.200601805;0.200601805;0.849304029;0.867706139;0.0001;0.236598801;0.0001
2017-01-02 12:00:00+00:00;0.000119796;0;0.000201965;0.000195;0.000114155;0.834442596;0.219658977;0.219658977;0.850780867;0.868465029;0.0001;0.880661002;0.0001
2017-01-02 13:00:00+00:00;0.000123212;0;0.000203238;0.000185;0.000114155;0.633111481;0.228686058;0.228686058;0.852257705;0.869223919;0.0001;0.321292422;0.0001
2017-01-02 14:00:00+00:00;0.000125768;0;0.000204511;1.99E-04;0.000114155;0.233777038;0.241725176;0.241725176;0.853734543;0.869982808;0.0001;0.2236473;0.0001
2017-01-02 15:00:00+00:00;0.000125521;0;0.000205784;2.16E-04;0.000114155;0.453410982;0.263791374;0.263791374;0.855211382;0.870741698;0.0001;0.175362333;0.0001
2017-01-02 16:00:00+00:00;0.000120854;0;0.000206632;2.24E-04;0.000114155;0.347753744;0.276830491;0.276830491;0.85668822;0.871500588;0.0001;0.35498438;0.0001
2017-01-02 17:00:00+00:00;0.000116049;0;0.000207905;1.98E-04;0.000114155;0.117304493;0.320962889;0.320962889;0.858165058;0.872259477;0.0001;0.153152725;0.0001
2017-01-02 18:00:00+00:00;0.00012355;0;0.000208754;1.37E-04;0.000114155;0;0.376128385;0.376128385;0.859641896;0.873018367;0.0001;0;0.0001
2017-01-02 19:00:00+00:00;0.000138589;0;0.000209602;9.07E-05;0.000114155;0;0.351053159;0.351053159;0.861118734;0.873777257;0.0001;0;0.0001
2017-01-02 20:00:00+00:00;0.000136413;0;0.000210451;6.33E-05;0.000114155;0;0.282848546;0.282848546;0.862595573;0.874536146;0.0001;0;0.0001
2017-01-02 21:00:00+00:00;1.28E-04;0;0.000210875;4.11E-05;0.000114155;0;0.253761284;0.253761284;0.864072411;0.875295036;0.0001;0;0.0001
2017-01-02 22:00:00+00:00;1.16E-04;0;0.0002113;2.46E-05;0.000114155;0;0.22668004;0.22668004;0.865549249;0.876053925;0.0001;0;0.0001
2017-01-02 23:00:00+00:00;1.06E-04;0;0.000211724;8.08E-06;0.000114155;0;0.197592778;0.197592778;0.867026087;0.876812815;0.0001;0;0.0001
2017-01-03 00:00:00+00:00;9.96E-05;0;0.000212148;6.77E-06;0.000114155;0;0.181544634;0.181544634;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 01:00:00+00:00;9.46E-05;0;0.000212148;0.00000375;0.000114155;0;0.18555667;0.18555667;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 02:00:00+00:00;9.24E-05;0;0.000212148;0.00000238;0.000114155;0;0.187562688;0.187562688;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 03:00:00+00:00;9.12E-05;0;0.000212148;0.0000083;0.000114155;0;0.179538616;0.179538616;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 04:00:00+00:00;9.17E-05;0;0.000211724;0.0000249;0.000114155;0;0.172517553;0.172517553;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 05:00:00+00:00;9.53E-05;0;0.0002113;0.0000693;0.000114155;0;0.167502508;0.167502508;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 06:00:00+00:00;0.0000995;0;0.000210875;0.000143;0.000114155;0.15640599;0.419257773;0.419257773;0.868502925;0.877571705;0.0001;0.039207426;0.0001
2017-01-03 07:00:00+00:00;0.000110513;0;0.000210027;0.00019;0.000114155;0.37687188;0.491474423;0.491474423;0.868502925;0.877571705;0.0001;0.040471387;0.0001
2017-01-03 08:00:00+00:00;0.000121676;0;0.000209178;0.000168;0.000114155;0.585690516;0.519558676;0.519558676;0.868502925;0.877571705;0.0001;0.07905504;0.0001
2017-01-03 09:00:00+00:00;0.000127628;0;0.000207905;0.000165;0.000114155;0.762063228;0.551654965;0.551654965;0.868502925;0.877571705;0.0001;0.203932785;0.0001
2017-01-03 10:00:00+00:00;0.000130556;0;0.000206632;0.000179;0.000114155;0.740432612;0.598796389;0.598796389;0.868502925;0.877571705;0.0001;0.202972503;0.0001
2017-01-03 11:00:00+00:00;0.000131963;0;0.000205359;0.000196;0.000114155;0.806988353;0.660982949;0.660982949;0.868502925;0.877571705;0.0001;0.875736477;0.0001
2017-01-03 12:00:00+00:00;0.000131635;0;0.000203662;0.000195;0.000114155;0.96422629;0.715145436;0.715145436;0.868502925;0.877571705;0.0001;0.880644587;0.0001
2017-01-03 13:00:00+00:00;0.000137294;0;0.000201965;0.000185;0.000114155;0.90515807;0.745235707;0.745235707;0.868502925;0.877571705;0.0001;0.824176701;0.0001
2017-01-03 14:00:00+00:00;0.000138582;0;0.000200268;1.99E-04;0.000114155;0.785357737;0.759277834;0.759277834;0.868502925;0.877571705;0.0001;0.235975027;0.0001
2017-01-03 15:00:00+00:00;0.000138759;0;0.000198146;2.16E-04;0.000114155;0.40266223;0.754262788;0.754262788;0.868502925;0.877571705;0.0001;0.130893873;0.0001
2017-01-03 16:00:00+00:00;0.000134375;0;0.000196449;2.24E-04;0.000114155;0.270382696;0.714142427;0.714142427;0.868502925;0.877571705;0.0001;0.049532513;0.0001
2017-01-03 17:00:00+00:00;0.000128749;0;0.000193903;1.98E-04;0.000114155;0.159733777;0.619859579;0.619859579;0.868502925;0.877571705;0.0001;0.012483671;0.0001
2017-01-03 18:00:00+00:00;0.000141902;0;0.000191782;1.37E-04;0.000114155;0;0.527582748;0.527582748;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 19:00:00+00:00;0.000148577;0;0.00018966;9.07E-05;0.000114155;0;0.476429288;0.476429288;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 20:00:00+00:00;0.000145879;0;0.000187115;6.33E-05;0.000114155;0;0.411233701;0.411233701;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 21:00:00+00:00;0.000138332;0;0.000184569;4.11E-05;0.000114155;0;0.400200602;0.400200602;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 22:00:00+00:00;1.27E-04;0;0.000182023;2.46E-05;0.000114155;0;0.413239719;0.413239719;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-03 23:00:00+00:00;1.15E-04;0;0.000179477;8.08E-06;0.000114155;0;0.394182548;0.394182548;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 00:00:00+00:00;1.00E-04;0;0.000176932;6.77E-06;0.000114155;0;0.396188566;0.396188566;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 01:00:00+00:00;9.60E-05;0;0.000174386;0.00000375;0.000114155;0;0.440320963;0.440320963;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 02:00:00+00:00;9.47E-05;0;0.000171416;0.00000238;0.000114155;0;0.476429288;0.476429288;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 03:00:00+00:00;9.32E-05;0;0.00016887;0.0000083;0.000114155;0;0.485456369;0.485456369;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 04:00:00+00:00;9.46E-05;0;0.0001659;0.0000249;0.000114155;0;0.45336008;0.45336008;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 05:00:00+00:00;9.85E-05;0;0.000163354;0.0000693;0.000114155;0;0.356068205;0.356068205;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 06:00:00+00:00;0.0001;0;0.000160384;0.000143;0.000114155;0.161397671;0.67001003;0.67001003;0.868502925;0.877571705;0.0001;0.125985763;0.0001
2017-01-04 07:00:00+00:00;0.000108;0;0.000157838;0.00019;0.000114155;0.391014975;0.822467402;0.822467402;0.868502925;0.877571705;0.0001;0.326266192;0.0001
2017-01-04 08:00:00+00:00;0.000115;0;0.000154868;0.000168;0.000114155;0.608985025;0.878635908;0.878635908;0.868502925;0.877571705;0.0001;0.520423795;0.0001
2017-01-04 09:00:00+00:00;0.000117369;0;0.000152322;0.000165;0.000114155;0.792845258;0.891675025;0.891675025;0.868502925;0.877571705;0.0001;0.686634719;0.0001
2017-01-04 10:00:00+00:00;0.000119555;0;0.000149777;0.000179;0.000114155;0.925124792;0.86559679;0.86559679;0.868502925;0.877571705;0.0001;0.807778033;0.0001
2017-01-04 11:00:00+00:00;0.000118235;0;0.000146806;0.000196;0.000114155;0.995840266;0.833500502;0.833500502;0.868502925;0.877571705;0.0001;0.019714515;0.0001
2017-01-04 12:00:00+00:00;0.000114721;0;0.000144261;0.000195;0.000114155;1;0.78335005;0.78335005;0.868502925;0.877571705;0.0001;0.020535269;0.0001
2017-01-04 13:00:00+00:00;0.00011685;0;0.000141715;0.000185;0.000114155;0.937603993;0.733199599;0.733199599;0.868502925;0.877571705;0.0001;0.018081214;0.0001
2017-01-04 14:00:00+00:00;0.000117296;0;0.000138745;1.99E-04;0.000114155;0.814475874;0.720160481;0.720160481;0.868502925;0.877571705;0.0001;0.060021751;0.0001
2017-01-04 15:00:00+00:00;0.000116657;0;0.000136199;2.16E-04;0.000114155;0.639767055;0.731193581;0.731193581;0.868502925;0.877571705;0.0001;0.389382187;0.0001
2017-01-04 16:00:00+00:00;0.000114637;0;0.000133653;2.24E-04;0.000114155;0.430116473;0.68004012;0.68004012;0.868502925;0.877571705;0.0001;0.018984044;0.0001
2017-01-04 17:00:00+00:00;0.000113349;0;0.000131108;1.98E-04;0.000114155;0.205490849;0.593781344;0.593781344;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 18:00:00+00:00;0.000132737;0;0.000128562;1.37E-04;0.000114155;0;0.386158475;0.386158475;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 19:00:00+00:00;0.00013333;0;0.000126016;9.07E-05;0.000114155;0;0.356068205;0.356068205;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 20:00:00+00:00;0.000129913;0;0.00012347;6.33E-05;0.000114155;0;0.411233701;0.411233701;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 21:00:00+00:00;0.000121727;0;0.000120924;4.11E-05;0.000114155;0;0.348044132;0.348044132;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 22:00:00+00:00;1.12E-04;0;0.000118379;2.46E-05;0.000114155;0;0.363089268;0.363089268;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-04 23:00:00+00:00;1.02E-04;0;0.000115833;8.08E-06;0.000114155;0;0.40220662;0.40220662;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 00:00:00+00:00;9.40E-05;0;0.000113711;6.77E-06;0.000114155;0;0.37111334;0.37111334;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 01:00:00+00:00;8.98E-05;0;0.000111166;0.00000375;0.000114155;0;0.395185557;0.395185557;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 02:00:00+00:00;8.73E-05;0;0.00010862;0.00000238;0.000114155;0;0.476429288;0.476429288;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 03:00:00+00:00;8.56E-05;0;0.000106074;0.0000083;0.000114155;0;0.569709127;0.569709127;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 04:00:00+00:00;8.61E-05;0;0.000103953;0.0000249;0.000114155;0;0.653961886;0.653961886;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 05:00:00+00:00;8.82E-05;0;0.000101407;0.0000693;0.000114155;0;0.565697091;0.565697091;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 06:00:00+00:00;0.0000823;0;9.93E-05;0.000143;0.000114155;0.164725458;0.549648947;0.549648947;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 07:00:00+00:00;0.0000869;0;9.67E-05;0.00019;0.000114155;0.396006656;0.637913741;0.637913741;0.868502925;0.877571705;0.0001;0.012393388;0.0001
2017-01-05 08:00:00+00:00;0.0000927;0;9.46E-05;0.000168;0.000114155;0.614808652;0.765295888;0.765295888;0.868502925;0.877571705;0.0001;0.107050965;0.0001
2017-01-05 09:00:00+00:00;0.0000961;0;9.21E-05;0.000165;0.000114155;0.797004992;0.833500502;0.833500502;0.868502925;0.877571705;0.0001;0.083052113;0.0001
2017-01-05 10:00:00+00:00;0.000098;0;9.00E-05;0.000179;0.000114155;0.927620632;0.82447342;0.82447342;0.868502925;0.877571705;0.0001;0.01726046;0.0001
2017-01-05 11:00:00+00:00;0.0000988;0;8.78E-05;0.000196;0.000114155;0.996672213;0.810431294;0.810431294;0.868502925;0.877571705;0.0001;0.020535269;0.0001
2017-01-05 12:00:00+00:00;0.0000977;0;8.57E-05;0.000195;0.000114155;1;0.812437312;0.812437312;0.868502925;0.877571705;0.0001;0.311336674;0.0001
2017-01-05 13:00:00+00:00;0.0000978;0;8.36E-05;0.000185;0.000114155;0.9359401;0.790371113;0.790371113;0.868502925;0.877571705;0.0001;0.018901968;0.0001
2017-01-05 14:00:00+00:00;0.0000986;0;8.15E-05;1.99E-04;0.000114155;0.811980033;0.693079238;0.693079238;0.868502925;0.877571705;0.0001;0.012335935;0.0001
2017-01-05 15:00:00+00:00;0.000099;0;7.93E-05;2.16E-04;0.000114155;0.637271215;0.493480441;0.493480441;0.868502925;0.877571705;0.0001;0.0963155;0.0001
2017-01-05 16:00:00+00:00;0.0000985;0;7.76E-05;2.24E-04;0.000114155;0.427620632;0.383149448;0.383149448;0.868502925;0.877571705;0.0001;0.14609424;0.0001
2017-01-05 17:00:00+00:00;0.000103;0;7.55E-05;1.98E-04;0.000114155;0.204658902;0.327983952;0.327983952;0.868502925;0.877571705;0.0001;0.081533718;0.0001
2017-01-05 18:00:00+00:00;0.000124214;0;7.38E-05;1.37E-04;0.000114155;0;0.299899699;0.299899699;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 19:00:00+00:00;0.000123877;0;7.21E-05;9.07E-05;0.000114155;0;0.283851555;0.283851555;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 20:00:00+00:00;0.000119669;0;7.04E-05;6.33E-05;0.000114155;0;0.286860582;0.286860582;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 21:00:00+00:00;0.000113133;0;6.92E-05;4.11E-05;0.000114155;0;0.310932798;0.310932798;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 22:00:00+00:00;1.03E-04;0;6.79E-05;2.46E-05;0.000114155;0;0.348044132;0.348044132;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-05 23:00:00+00:00;9.58E-05;0;6.66E-05;8.08E-06;0.000114155;0;0.40220662;0.40220662;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 00:00:00+00:00;9.36E-05;0;6.53E-05;6.77E-06;0.000114155;0;0.376128385;0.376128385;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 01:00:00+00:00;9.06E-05;0;6.45E-05;0.00000375;0.000114155;0;0.345035105;0.345035105;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 02:00:00+00:00;8.85E-05;0;6.36E-05;0.00000238;0.000114155;0;0.322968907;0.322968907;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 03:00:00+00:00;8.77E-05;0;6.28E-05;0.0000083;0.000114155;0;0.283851555;0.283851555;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 04:00:00+00:00;8.93E-05;0;6.24E-05;0.0000249;0.000114155;0;0.240722166;0.240722166;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 05:00:00+00:00;9.33E-05;0;6.19E-05;0.0000693;0.000114155;0;0.188565697;0.188565697;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 06:00:00+00:00;9.52E-05;0;6.19E-05;0.000143;0.000114155;0.004991681;0.210631896;0.210631896;0.868502925;0.877571705;0.0001;0.0050066;0.0001
2017-01-06 07:00:00+00:00;0.000104;0;6.15E-05;0.00019;0.000114155;0.377703827;0.367101304;0.367101304;0.868502925;0.877571705;0.0001;0.326257985;0.0001
2017-01-06 08:00:00+00:00;0.000112285;0;6.19E-05;0.000168;0.000114155;0.590682196;0.478435306;0.478435306;0.868502925;0.877571705;0.0001;0.522048888;0.0001
2017-01-06 09:00:00+00:00;0.000115878;0;6.19E-05;0.000165;0.000114155;0.770382696;0.549648947;0.549648947;0.868502925;0.877571705;0.0001;0.689072359;0.0001
2017-01-06 10:00:00+00:00;0.000119391;0;6.28E-05;0.000179;0.000114155;0.899334443;0.604814443;0.604814443;0.868502925;0.877571705;0.0001;0.811036427;0.0001
2017-01-06 11:00:00+00:00;0.000118975;0;6.32E-05;0.000196;0.000114155;0.970881864;0.650952859;0.650952859;0.868502925;0.877571705;0.0001;0.87732874;0.0001
2017-01-06 12:00:00+00:00;0.000116324;0;6.41E-05;0.000195;0.000114155;0.976705491;0.664994985;0.664994985;0.868502925;0.877571705;0.0001;0.160178381;0.0001
2017-01-06 13:00:00+00:00;0.000119939;0;6.49E-05;0.000185;0.000114155;0.316139767;0.629889669;0.629889669;0.868502925;0.877571705;0.0001;0.034512712;0.0001
2017-01-06 14:00:00+00:00;0.00012169;0;6.58E-05;1.99E-04;0.000114155;0.108153078;0.540621866;0.540621866;0.868502925;0.877571705;0.0001;0.23102588;0.0001
2017-01-06 15:00:00+00:00;0.000120252;0;6.70E-05;2.16E-04;0.000114155;0.288685524;0.379137412;0.379137412;0.868502925;0.877571705;0.0001;0.001649716;0.0001
2017-01-06 16:00:00+00:00;0.000118653;0;6.83E-05;2.24E-04;0.000114155;0.135607321;0.260782347;0.260782347;0.868502925;0.877571705;0.0001;0.10069012;0.0001
2017-01-06 17:00:00+00:00;0.000125984;0;6.96E-05;1.98E-04;0.000114155;0.114808652;0.23671013;0.23671013;0.868502925;0.877571705;0.0001;0.011646501;0.0001
2017-01-06 18:00:00+00:00;0.000139259;0;7.13E-05;1.37E-04;0.000114155;0;0.253761284;0.253761284;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 19:00:00+00:00;0.000138067;0;7.26E-05;9.07E-05;0.000114155;0;0.253761284;0.253761284;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 20:00:00+00:00;0.000132486;0;7.43E-05;6.33E-05;0.000114155;0;0.261785356;0.261785356;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 21:00:00+00:00;1.24E-04;0;7.59E-05;4.11E-05;0.000114155;0;0.233701103;0.233701103;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 22:00:00+00:00;1.11E-04;0;7.76E-05;2.46E-05;0.000114155;0;0.24774323;0.24774323;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-06 23:00:00+00:00;1.01E-04;0;7.93E-05;8.08E-06;0.000114155;0;0.254764293;0.254764293;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-07 00:00:00+00:00;9.60E-05;0;8.15E-05;6.77E-06;0.000114155;0;0.260782347;0.260782347;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-07 01:00:00+00:00;9.23E-05;0;8.32E-05;0.00000375;0.000114155;0;0.273821464;0.273821464;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-07 02:00:00+00:00;9.06E-05;0;8.53E-05;0.00000238;0.000114155;0;0.286860582;0.286860582;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-07 03:00:00+00:00;9.01E-05;0;8.70E-05;0.0000083;0.000114155;0;0.293881645;0.293881645;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-07 04:00:00+00:00;9.11E-05;0;8.91E-05;0.0000249;0.000114155;0;0.27883651;0.27883651;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-07 05:00:00+00:00;9.54E-05;0;9.08E-05;0.0000693;0.000114155;0;0.198595787;0.198595787;0.868502925;0.877571705;0.0001;0;0.0001
2017-01-07 06:00:00+00:00;9.65E-05;0;9.29E-05;0.000143;0.000114155;0.012479201;0.313941825;0.313941825;0.868502925;0.877571705;0.0001;0.122686331;0.0001
2017-01-07 07:00:00+00:00;0.000105;0;9.46E-05;0.00019;0.000114155;0.072379368;0.531594784;0.531594784;0.868502925;0.877571705;0.0001;0.324608269;0.0001
2017-01-07 08:00:00+00:00;0.000113994;0;9.67E-05;0.000168;0.000114155;0.243760399;0.60782347;0.60782347;0.868502925;0.877571705;0.0001;0.522040681;0.0001
2017-01-07 09:00:00+00:00;0.000117352;0;9.84E-05;0.000165;0.000114155;0.593178037;0.63891675;0.63891675;0.868502925;0.877571705;0.0001;0.689876698;0.0001
2017-01-07 10:00:00+00:00;0.000118147;0;0.000100558;0.000179;0.000114155;0.573211314;0.676028084;0.676028084;0.868502925;0.877571705;0.0001;0.811840766;0.0001
2017-01-07 11:00:00+00:00;0.000117151;0;0.000102255;0.000196;0.000114155;0.617304493;0.729187563;0.729187563;0.868502925;0.877571705;0.0001;0.878953833;0.0001
2017-01-07 12:00:00+00:00;0.000113618;0;0.000103953;0.000195;0.000114155;0.989184692;0.766298897;0.766298897;0.868502925;0.877571705;0.0001;0.883853735;0.0001
2017-01-07 13:00:00+00:00;0.00011687;0;0.00010565;0.000185;0.000114155;0.926788686;0.789368104;0.789368104;0.868502925;0.877571705;0.0001;0.087910978;0.0001
2017-01-07 14:00:00+00:00;0.000117963;0;0.000107347;1.99E-04;0.000114155;0.804492512;0.797392177;0.797392177;0.868502925;0.877571705;0.0001;0.33131383;0.0001
2017-01-07 15:00:00+00:00;0.00011743;0;0.000109468;2.16E-04;0.000114155;0.628951747;0.777331996;0.777331996;0.868502925;0.877571705;0.0001;0.555609526;0.0001
2017-01-07 16:00:00+00:00;0.000115477;0;0.000111166;2.24E-04;0.000114155;0.421797005;0.696088265;0.696088265;0.868502925;0.877571705;0.0001;0.179909311;0.0001
