;ELECTRICITY;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
2019-01-01 00:00:00+00:00;5.048360177953606e-05;0.0;6.773822468018704e-06;0.0001141552511415525;0.0;0.057;0.057;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 01:00:00+00:00;6.666073892490853e-05;0.0;3.752117319803566e-06;0.0001141552511415525;0.0;0.029;0.029;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 02:00:00+00:00;7.402311952528281e-05;0.0;2.3813437923019965e-06;0.0001141552511415525;0.0;0.018;0.018;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 03:00:00+00:00;8.243101165601368e-05;3.906074695598363e-07;8.30468633449856e-06;0.0001141552511415525;0.0;0.014;0.014;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 04:00:00+00:00;8.756954880963065e-05;8.893252723486201e-06;2.4914059003495675e-05;0.0001141552511415525;0.0;0.013;0.013;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 05:00:00+00:00;0.00012742897352104661;2.654740909380563e-05;6.933912806996991e-05;0.0001141552511415525;0.0;0.014;0.014;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 06:00:00+00:00;0.00012788200922496224;5.59994248367355e-05;0.00014308074046184266;0.0001141552511415525;0.0;0.014;0.014;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 07:00:00+00:00;0.00011985275782650527;7.595251205268009e-05;0.000190107277536714;0.0001141552511415525;0.0;0.021;0.021;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 08:00:00+00:00;0.00011496310282124164;0.00010132759992385521;0.00016809485592719973;0.0001141552511415525;0.0;0.031;0.031;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 09:00:00+00:00;0.0001517162988556374;0.0001232757376348098;0.0001650931620713569;0.0001141552511415525;0.0;0.044;0.044;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 10:00:00+00:00;0.00013069624512798545;0.0001581495588449024;0.00017910106673195685;0.0001141552511415525;0.004;0.052;0.052;0.0001;0.0001;0.0001;0.021422;0.0001
2019-01-01 11:00:00+00:00;0.00012164453759630116;0.00019749093419219773;0.0001961106652483997;0.0001141552511415525;0.093;0.008;0.008;0.0001;0.0001;0.0001;0.123661;0.0001
2019-01-01 12:00:00+00:00;0.00013615291466703708;0.0002387835815196571;0.00019511010062978542;0.0001141552511415525;0.23;0.024;0.024;0.0001;0.0001;0.0001;0.27556;0.0001
2019-01-01 13:00:00+00:00;0.0001580840904234136;0.00024377179476722287;0.00018510445444364258;0.0001141552511415525;0.351;0.018;0.018;0.0001;0.0001;0.0001;0.420643;0.0001
2019-01-01 14:00:00+00:00;0.00016335576882501904;0.0002153620341477446;0.00019911235910424259;0.0001141552511415525;0.438;0.018;0.018;0.0001;0.0001;0.0001;0.536514;0.0001
2019-01-01 15:00:00+00:00;0.00015255176741600779;0.0002214343493946561;0.00021612195762068539;0.0001141552511415525;0.486;0.035;0.035;0.0001;0.0001;0.0001;0.605648;0.0001
2019-01-01 16:00:00+00:00;0.0001768021770804937;0.00021887509983763086;0.00022412647456959966;0.0001141552511415525;0.456;0.064;0.064;0.0001;0.0001;0.0001;0.565725;0.0001
2019-01-01 17:00:00+00:00;0.00018006483098940843;0.00018014115554060701;0.00019811179448562827;0.0001141552511415525;0.383;0.103;0.103;0.0001;0.0001;0.0001;0.472249;0.0001
2019-01-01 18:00:00+00:00;0.00015146849704463593;0.00013984556211761492;0.00013707735275015693;0.0001141552511415525;0.313;0.132;0.132;0.0001;0.0001;0.0001;0.383642;0.0001
2019-01-01 19:00:00+00:00;0.0001541095072442784;0.00011386382973178953;9.075121090831558e-05;0.0001141552511415525;0.251;0.141;0.141;0.0001;0.0001;0.0001;0.308666;0.0001
2019-01-01 20:00:00+00:00;0.0001495382067327039;0.00010176097671365878;6.333574035828419e-05;0.0001141552511415525;0.215;0.14;0.14;0.0001;0.0001;0.0001;0.264849;0.0001
2019-01-01 21:00:00+00:00;0.0001245746344274453;6.99667851243096e-05;4.112320582504708e-05;0.0001141552511415525;0.121;0.133;0.133;0.0001;0.0001;0.0001;0.158715;0.0001
2019-01-01 22:00:00+00:00;9.459629030661595e-05;5.3136715667818906e-05;2.4613889617911394e-05;0.0001141552511415525;0.017;0.108;0.108;0.0001;0.0001;0.0001;0.038948;0.0001
2019-01-01 23:00:00+00:00;6.119792695887666e-05;1.7395683993456782e-05;8.084562118403417e-06;0.0001141552511415525;0.0;0.163;0.163;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 00:00:00+00:00;5.172038222290468e-05;0.0;6.773822468018704e-06;0.0001141552511415525;0.0;0.169;0.169;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 01:00:00+00:00;6.27183533007597e-05;0.0;3.752117319803566e-06;0.0001141552511415525;0.0;0.117;0.117;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 02:00:00+00:00;6.53372415357562e-05;0.0;2.3813437923019965e-06;0.0001141552511415525;0.0;0.089;0.089;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 03:00:00+00:00;6.829189634344355e-05;2.2121314348036334e-10;8.30468633449856e-06;0.0001141552511415525;0.0;0.061;0.061;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 04:00:00+00:00;8.929947777772884e-05;7.591760375113639e-06;2.4914059003495675e-05;0.0001141552511415525;0.0;0.041;0.041;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 05:00:00+00:00;9.598403178613566e-05;2.2209769242840155e-05;6.933912806996991e-05;0.0001141552511415525;0.0;0.025;0.025;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 06:00:00+00:00;0.00010911176275992963;4.3594134413853504e-05;0.00014308074046184266;0.0001141552511415525;0.0;0.016;0.016;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 07:00:00+00:00;0.000130484802709655;6.562877224725906e-05;0.000190107277536714;0.0001141552511415525;0.0;0.01;0.01;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 08:00:00+00:00;0.0001528970855191212;7.456487236621609e-05;0.00016809485592719973;0.0001141552511415525;0.0;0.009;0.009;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 09:00:00+00:00;0.00014712226801116273;8.996408894387457e-05;0.0001650931620713569;0.0001141552511415525;0.0;0.011;0.011;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 10:00:00+00:00;0.00016703065976915753;0.00014058259804489027;0.00017910106673195685;0.0001141552511415525;0.003;0.01;0.01;0.0001;0.0001;0.0001;0.019474;0.0001
2019-01-02 11:00:00+00:00;0.0001627552872960825;0.00016639105836835637;0.0001961106652483997;0.0001141552511415525;0.086;0.002;0.002;0.0001;0.0001;0.0001;0.114898;0.0001
2019-01-02 12:00:00+00:00;0.00014334523047003416;0.00019488860156818271;0.00019511010062978542;0.0001141552511415525;0.229;0.03;0.03;0.0001;0.0001;0.0001;0.274586;0.0001
