N°,NIVEL,DEPARTAMENTO,PROVINCIA,MUNICIPIO/TIOC,ÁREA,TOTAL HOGARES(1) | 2001 | Total,TOTAL HOGARES(1) | 2001 | Radio o equipo de sonido | Tiene,TOTAL HOGARES(1) | 2001 | Radio o equipo de sonido | No tiene,TOTAL HOGARES(1) | 2001 | Televisor | Tiene,TOTAL HOGARES(1) | 2001 | Televisor | No tiene,TOTAL HOGARES(1) | 2001 | Teléfono o celular | Tiene,TOTAL HOGARES(1) | 2001 | Teléfono o celular | No tiene,TOTAL HOGARES(1) | 2012 | Total,TOTAL HOGARES(1) | 2012 | Radio | Tiene,TOTAL HOGARES(1) | 2012 | Radio | No tiene,TOTAL HOGARES(1) | 2012 | Televisor | Tiene,TOTAL HOGARES(1) | 2012 | Televisor | No tiene,TOTAL HOGARES(1) | 2012 | Computadora | Tiene,TOTAL HOGARES(1) | 2012 | Computadora | No tiene,TOTAL HOGARES(1) | 2012 | Servicio de Internet | Tiene,TOTAL HOGARES(1) | 2012 | Servicio de Internet | No tiene,TOTAL HOGARES(1) | 2012 | Servicio de telefonía fija o celular | Tiene,TOTAL HOGARES(1) | 2012 | Servicio de telefonía fija o celular | No tiene,TOTAL HOGARES(1) | 2024(2) | Total,TOTAL HOGARES(1) | 2024(2) | Radio o equipo de sonido | Tiene,TOTAL HOGARES(1) | 2024(2) | Radio o equipo de sonido | No tiene,TOTAL HOGARES(1) | 2024(2) | Radio o equipo de sonido | Sin especificar,TOTAL HOGARES(1) | 2024(2) | Televisor | Tiene,TOTAL HOGARES(1) | 2024(2) | Televisor | No tiene,TOTAL HOGARES(1) | 2024(2) | Televisor | Sin especificar,TOTAL HOGARES(1) | 2024(2) | Computadora, laptop o tablet | Tiene,TOTAL HOGARES(1) | 2024(2) | Computadora o laptop o tablet | No tiene,TOTAL HOGARES(1) | 2024(2) | Computadora o laptop o tablet | Sin especificar,TOTAL HOGARES(1) | 2024(2) | Teléfono celular | Tiene,TOTAL HOGARES(1) | 2024(2) | Teléfono celular | No tiene,TOTAL HOGARES(1) | 2024(2) | Teléfono celular | Sin especificar,TOTAL HOGARES(1) | 2024(2) | Internet fijo en la vivienda | Tiene,TOTAL HOGARES(1) | 2024(2) | Internet fijo en la vivienda | No tiene,TOTAL HOGARES(1) | 2024(2) | Internet fijo en la vivienda | Sin especificar,TOTAL HOGARES(1) | 2024(2) | Internet móvil (mega o datos) | Tiene,TOTAL HOGARES(1) | 2024(2) | Internet móvil (mega o datos) | No tiene,TOTAL HOGARES(1) | 2024(2) | Internet móvil (mega o datos) | Sin especificar,TOTAL HOGARES(1) | 2024(2) | Servicio de TV cable o satelital | Tiene,TOTAL HOGARES(1) | 2024(2) | Servicio de TV cable o satelital | No tiene,TOTAL HOGARES(1) | 2024(2) | Servicio de TV cable o satelital | Sin especificar,TOTAL HOGARES(1) | 2024(2) | Servicio de telefonía fija | Tiene,TOTAL HOGARES(1) | 2024(2) | Servicio de telefonía fija | No tiene,TOTAL HOGARES(1) | 2024(2) | Servicio de telefonía fija | Sin especificar,TOTAL HOGARES(1) | 2024(2) | Servicio de internet(3) "Internet fijo en la vivienda" o "Internet móvil (megas o datos)" | Tiene,TOTAL HOGARES(1) | 2024(2) | Servicio de internet(3) "Internet fijo en la vivienda" o "Internet móvil (megas o datos)" | No tiene,TOTAL HOGARES(1) | 2024(2) | Servicio de internet(3) "Internet fijo en la vivienda" o "Internet móvil (megas o datos)" | Sin especificar,TOTAL HOGARES(1) | 2024(2) | Servicio de telefonía fija o teléfono celular(4) | Tiene,TOTAL HOGARES(1) | 2024(2) | Servicio de telefonía fija o teléfono celular(4) | No tiene,TOTAL HOGARES(1) | 2024(2) | Servicio de telefonía fija o teléfono celular(4) | Sin especificar,PORCENTAJE (5) | 2001 | Radio o equipo de sonido | Tiene,PORCENTAJE (5) | 2001 | Radio o equipo de sonido | No tiene,PORCENTAJE (5) | 2001 | Televisor | Tiene,PORCENTAJE (5) | 2001 | Televisor | No tiene,PORCENTAJE (5) | 2001 | Teléfono o celular | Tiene,PORCENTAJE (5) | 2001 | Teléfono o celular | No tiene,PORCENTAJE (5) | 2012 | Radio | Tiene,PORCENTAJE (5) | 2012 | Radio | No tiene,PORCENTAJE (5) | 2012 | Televisor | Tiene,PORCENTAJE (5) | 2012 | Televisor | No tiene,PORCENTAJE (5) | 2012 | Computadora | Tiene,PORCENTAJE (5) | 2012 | Computadora | No tiene,PORCENTAJE (5) | 2012 | Servicio de Internet | Tiene,PORCENTAJE (5) | 2012 | Servicio de Internet | No tiene,PORCENTAJE (5) | 2012 | Servicio de telefonía fija o celular | Tiene,PORCENTAJE (5) | 2012 | Servicio de telefonía fija o celular | No tiene,PORCENTAJE (5) | 2024 | Radio o equipo de sonido | Tiene,PORCENTAJE (5) | 2024 | Radio o equipo de sonido | No tiene,PORCENTAJE (5) | 2024 | Televisor | Tiene,PORCENTAJE (5) | 2024 | Televisor | No tiene,PORCENTAJE (5) | 2024 | Computadora o laptop o tablet | Tiene,PORCENTAJE (5) | 2024 | Computadora o laptop o tablet | No tiene,PORCENTAJE (5) | 2024 | Teléfono celular | Tiene,PORCENTAJE (5) | 2024 | Teléfono celular | No tiene,PORCENTAJE (5) | 2024 | Internet fijo en la vivienda | Tiene,PORCENTAJE (5) | 2024 | Internet fijo en la vivienda | No tiene,PORCENTAJE (5) | 2024 | Internet móvil (mega o datos) | Tiene,PORCENTAJE (5) | 2024 | Internet móvil (mega o datos) | No tiene,PORCENTAJE (5) | 2024 | Servicio de TV cable o satelital | Tiene,PORCENTAJE (5) | 2024 | Servicio de TV cable o satelital | No tiene,PORCENTAJE (5) | 2024 | Servicio de telefonía fija | Tiene,PORCENTAJE (5) | 2024 | Servicio de telefonía fija | No tiene,PORCENTAJE (5) | 2024 | Servicio de internet "Internet fijo en la vivienda" o "Internet móvil (megas o datos)" | Tiene,PORCENTAJE (5) | 2024 | Servicio de internet "Internet fijo en la vivienda" o "Internet móvil (megas o datos)" | No tiene,PORCENTAJE (5) | 2024 | Servicio de telefonía fija o teléfono celular | Tiene,
PORCENTAJE (5) | 2024 | Servicio de telefonía fija o teléfono celular | No tiene
358,Municipio/TIOC,La Paz,Aroma,Sicasica,Sicasica,7144.0,5136,2008,1032,6112,121,7023,9420.0,7048,2372,3589,5831,450,8970,77,9343,3989,5431,12627.0,8131,3844,652,6070,5904,653,1492,10480,655,9891,2078,658,430,11540,657,6071,5899,657,921,11050,656,204,11768,655,6190,5782,655,9916,2059,652,71.8924972004479,28.1075027995521,14.4456886898096,85.5543113101904,1.69372900335946,98.3062709966405,74.8195329087049,25.1804670912951,38.0997876857749,61.9002123142251,4.77707006369427,95.2229299363057,0.817409766454352,99.1825902335456,42.3460721868365,57.6539278131635,67.8997912317328,32.1002087682672,50.6931685318189,49.3068314681811,12.4624122953558,87.5375877046442,82.6384827470967,17.3615172529033,3.59231411862991,96.4076858813701,50.718462823726,49.281537176274,7.69359284938602,92.306407150614,1.70397594386903,98.296024056131,51.703975943869,48.296024056131,82.8058455114823,17.1941544885177
359,Municipio/TIOC,La Paz,Aroma,Sicasica,Urbana,1795.0,1319,476,613,1182,77,1718,3024.0,2220,804,1787,1237,338,2686,55,2969,1662,1362,3749.0,2425,1119,205,2477,1069,203,867,2677,205,3087,456,206,303,3240,206,2286,1258,205,438,3107,204,91,3453,205,2362,1182,205,3096,450,203,73.4818941504178,26.5181058495822,34.150417827298,65.8495821727019,4.28969359331476,95.7103064066852,73.4126984126984,26.5873015873016,59.0939153439153,40.9060846560847,11.1772486772487,88.8227513227513,1.81878306878307,98.1812169312169,54.9603174603175,45.0396825396825,68.4255079006772,31.5744920993228,69.853355893965,30.146644106035,24.4638826185102,75.5361173814898,87.1295512277731,12.8704487722269,8.55207451312447,91.4479254868755,64.5033860045147,35.4966139954853,12.3554301833568,87.6445698166432,2.56772009029345,97.4322799097065,66.647855530474,33.352144469526,87.3096446700508,12.6903553299492
360,Municipio/TIOC,La Paz,Aroma,Sicasica,Rural,5349.0,3817,1532,419,4930,44,5305,6396.0,4828,1568,1802,4594,112,6284,22,6374,2327,4069,8878.0,5706,2725,447,3593,4835,450,625,7803,450,6804,1622,452,127,8300,451,3785,4641,452,483,7943,452,113,8315,450,3828,4600,450,6820,1609,449,71.3591325481398,28.6408674518602,7.83323985791737,92.1667601420826,0.822583660497289,99.1774163395027,75.4846779237023,24.5153220762977,28.1738586616635,71.8261413383365,1.75109443402126,98.2489055659787,0.34396497811132,99.6560350218887,36.3821138211382,63.6178861788618,67.678804412288,32.321195587712,42.6317038443284,57.3682961556716,7.41575700047461,92.5842429995254,80.7500593401377,19.2499406598623,1.50706063842411,98.4929393615759,44.9204842155234,55.0795157844766,5.73225729883693,94.2677427011631,1.34076886568581,98.6592311343142,45.4200284765069,54.5799715234931,80.9111401115198,19.0888598884802
361,Municipio/TIOC,La Paz,Aroma,Umala,Umala,2950.0,1947,1003,157,2793,48,2902,3249.0,2423,826,594,2655,39,3210,8,3241,1216,2033,3921.0,2539,1160,222,1340,2339,242,234,3445,242,3043,636,242,73,3606,242,1816,1862,243,196,3482,243,32,3651,238,1840,1839,242,3044,640,237,66,34,5.32203389830508,94.6779661016949,1.6271186440678,98.3728813559322,74.5767928593413,25.4232071406587,18.2825484764543,81.7174515235457,1.20036934441367,98.7996306555863,0.246229609110496,99.7537703908895,37.4269005847953,62.5730994152047,68.6401730197351,31.3598269802649,36.4229410165806,63.5770589834194,6.36042402826855,93.6395759717314,82.7126936667573,17.2873063332427,1.98423484642566,98.0157651535743,49.3746601413812,50.6253398586188,5.32898314301251,94.6710168569875,0.868856910127613,99.1311430898724,50.0135906496331,49.9864093503669,82.6275787187839,17.3724212812161
362,Municipio/TIOC,La Paz,Aroma,Umala,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,Municipio/TIOC,La Paz,Aroma,Umala,Rural,2950.0,1947,1003,157,2793,48,2902,3249.0,2423,826,594,2655,39,3210,8,3241,1216,2033,3921.0,2539,1160,222,1340,2339,242,234,3445,242,3043,636,242,73,3606,242,1816,1862,243,196,3482,243,32,3651,238,1840,1839,242,3044,640,237,66,34,5.32203389830508,94.6779661016949,1.6271186440678,98.3728813559322,74.5767928593413,25.4232071406587,18.2825484764543,81.7174515235457,1.20036934441367,98.7996306555863,0.246229609110496,99.7537703908895,37.4269005847953,62.5730994152047,68.6401730197351,31.3598269802649,36.4229410165806,63.5770589834194,6.36042402826855,93.6395759717314,82.7126936667573,17.2873063332427,1.98423484642566,98.0157651535743,49.3746601413812,50.6253398586188,5.32898314301251,94.6710168569875,0.868856910127613,99.1311430898724,50.0135906496331,49.9864093503669,82.6275787187839,17.3724212812161
364,Municipio/TIOC,La Paz,Aroma,Ayo Ayo,Ayo Ayo,1973.0,1325,648,171,1802,21,1952,2823.0,2365,458,662,2161,57,2766,8,2815,1084,1739,4794.0,3273,1356,165,1603,3025,166,334,4297,163,3713,915,166,91,4538,165,2178,2453,163,280,4351,163,70,4560,164,2209,2422,163,3722,909,163,67.1566142929549,32.8433857070451,8.66700456158135,91.3329954384186,1.06436898124683,98.9356310187532,83.776124690046,16.223875309954,23.4502302515055,76.5497697484945,2.01912858660999,97.98087141339,0.283386468296139,99.7166135317039,38.3988664541268,61.6011335458732,70.7064160725859,29.2935839274141,34.6369922212619,65.3630077787381,7.21226516950983,92.7877348304902,80.2290406222991,19.770959377701,1.96586735796068,98.0341326420393,47.0308788598575,52.9691211401425,6.04621032174476,93.9537896782552,1.51187904967603,98.488120950324,47.7002807169078,52.2997192830922,80.3714100626215,19.6285899373785
365,Municipio/TIOC,La Paz,Aroma,Ayo Ayo,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,Municipio/TIOC,La Paz,Aroma,Ayo Ayo,Rural,1973.0,1325,648,171,1802,21,1952,2823.0,2365,458,662,2161,57,2766,8,2815,1084,1739,4794.0,3273,1356,165,1603,3025,166,334,4297,163,3713,915,166,91,4538,165,2178,2453,163,280,4351,163,70,4560,164,2209,2422,163,3722,909,163,67.1566142929549,32.8433857070451,8.66700456158135,91.3329954384186,1.06436898124683,98.9356310187532,83.776124690046,16.223875309954,23.4502302515055,76.5497697484945,2.01912858660999,97.98087141339,0.283386468296139,99.7166135317039,38.3988664541268,61.6011335458732,70.7064160725859,29.2935839274141,34.6369922212619,65.3630077787381,7.21226516950983,92.7877348304902,80.2290406222991,19.770959377701,1.96586735796068,98.0341326420393,47.0308788598575,52.9691211401425,6.04621032174476,93.9537896782552,1.51187904967603,98.488120950324,47.7002807169078,52.2997192830922,80.3714100626215,19.6285899373785
367,Municipio/TIOC,La Paz,Aroma,Calamarca,Calamarca,3042.0,1946,1096,251,2791,49,2993,3827.0,2916,911,1161,2666,108,3719,11,3816,1657,2170,5467.0,3841,1399,227,2369,2865,233,464,4768,235,4438,794,235,195,5037,235,2468,2763,236,316,4915,236,84,5147,236,2527,2705,235,4442,790,235,63.9710716633794,36.0289283366206,8.25115055884287,91.7488494411571,1.61078238001315,98.3892176199869,76.1954533577214,23.8045466422785,30.3370786516854,69.6629213483146,2.82205382806376,97.1779461719362,0.287431408413901,99.7125685915861,43.2976221583486,56.7023778416514,73.3015267175573,26.6984732824427,45.2617500955292,54.7382499044708,8.86850152905199,91.131498470948,84.8241590214067,15.1758409785933,3.72706422018349,96.2729357798165,47.1802714586121,52.8197285413879,6.04090995985471,93.9590900401453,1.60581150831581,98.3941884916842,48.2989296636086,51.7010703363914,84.9006116207951,15.0993883792049
368,Municipio/TIOC,La Paz,Aroma,Calamarca,Urbana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,Municipio/TIOC,La Paz,Aroma,Calamarca,Rural,3042.0,1946,1096,251,2791,49,2993,3827.0,2916,911,1161,2666,108,3719,11,3816,1657,2170,5467.0,3841,1399,227,2369,2865,233,464,4768,235,4438,794,235,195,5037,235,2468,2763,236,316,4915,236,84,5147,236,2527,2705,235,4442,790,235,63.9710716633794,36.0289283366206,8.25115055884287,91.7488494411571,1.61078238001315,98.3892176199869,76.1954533577214,23.8045466422785,30.3370786516854,69.6629213483146,2.82205382806376,97.1779461719362,0.287431408413901,99.7125685915861,43.2976221583486,56.7023778416514,73.3015267175573,26.6984732824427,45.2617500955292,54.7382499044708,8.86850152905199,91.131498470948,84.8241590214067,15.1758409785933,3.72706422018349,96.2729357798165,47.1802714586121,52.8197285413879,6.04090995985471,93.9590900401453,1.60581150831581,98.3941884916842,48.2989296636086,51.7010703363914,84.9006116207951,15.0993883792049
370,Municipio/TIOC,La Paz,Aroma,Patacamaya,Patacamaya,5732.0,4138,1594,1460,4272,280,5452,7497.0,5777,1720,3811,3686,750,6747,183,7314,4246,3251,9347.0,6128,2896,323,5879,3143,325,1839,7182,326,7841,1181,325,1386,7635,326,4972,4047,328,705,8316,326,203,8818,326,5382,3639,326,7856,1167,324,72.1912072575017,27.8087927424983,25.4710397766923,74.5289602233077,4.88485694347523,95.1151430565248,77.0574896625317,22.9425103374683,50.8336668000534,49.1663331999466,10.0040016006403,89.9959983993597,2.44097639055622,97.5590236094438,56.6359877284247,43.3640122715753,67.9078014184397,32.0921985815603,65.1629350476613,34.8370649523387,20.385766544729,79.614233455271,86.9097761028597,13.0902238971403,15.3641503159295,84.6358496840705,55.1280629781572,44.8719370218428,7.81509810442301,92.184901895577,2.2503048442523,97.7496951557477,59.6607914865314,40.3392085134686,87.0663859026931,12.9336140973069
371,Municipio/TIOC,La Paz,Aroma,Patacamaya,Urbana,2604.0,1955,649,1113,1491,237,2367,3794.0,2972,822,2575,1219,647,3147,160,3634,2600,1194,5100.0,3228,1705,167,3747,1185,168,1488,3444,168,4463,468,169,1256,3675,169,3114,1817,169,491,4440,169,153,4778,169,3482,1449,169,4472,459,169,75.0768049155146,24.9231950844854,42.741935483871,57.258064516129,9.10138248847926,90.8986175115207,78.3342119135477,21.6657880864523,67.8703215603585,32.1296784396415,17.053241960991,82.946758039009,4.21718502899315,95.7828149710069,68.5292567211386,31.4707432788614,65.4368538414758,34.5631461585242,75.9732360097324,24.0267639902676,30.1703163017032,69.8296836982968,90.5090245386331,9.49097546136686,25.4715067937538,74.5284932062462,63.1514905698641,36.8485094301359,9.95741228959643,90.0425877104036,3.10281890083147,96.8971810991685,70.6144798215372,29.3855201784628,90.6915432975056,9.30845670249442
372,Municipio/TIOC,La Paz,Aroma,Patacamaya,Rural,3128.0,2183,945,347,2781,43,3085,3703.0,2805,898,1236,2467,103,3600,23,3680,1646,2057,4247.0,2900,1191,156,2132,1958,157,351,3738,158,3378,713,156,130,3960,157,1858,2230,159,214,3876,157,50,4040,157,1900,2190,157,3384,708,155,69.7890025575447,30.2109974424552,11.0933503836317,88.9066496163683,1.37468030690537,98.6253196930946,75.7493923845531,24.2506076154469,33.3783418849581,66.6216581150419,2.78152849041318,97.2184715095868,0.62111801242236,99.3788819875776,44.4504455846611,55.5495544153389,70.887313615253,29.112686384747,52.1271393643032,47.8728606356968,8.58400586940572,91.4159941305943,82.5714984111464,17.4285015888536,3.17848410757946,96.8215158924205,45.4500978473581,54.5499021526419,5.23227383863081,94.7677261613692,1.22249388753056,98.7775061124694,46.4547677261614,53.5452322738386,82.6979472140763,17.3020527859238
373,Municipio/TIOC,La Paz,Aroma,Colquencha,Colquencha,1968.0,1327,641,270,1698,43,1925,3200.0,2368,832,1091,2109,133,3067,15,3185,1189,2011,4480.0,3337,965,178,2418,1878,184,555,3740,185,3586,710,184,183,4113,184,2109,2186,185,102,4193,185,83,4212,185,2166,2130,184,3594,702,184,67.4288617886179,32.5711382113821,13.719512195122,86.280487804878,2.1849593495935,97.8150406504065,74,26,34.09375,65.90625,4.15625,95.84375,0.46875,99.53125,37.15625,62.84375,77.5685727568573,22.4314272431427,56.2849162011173,43.7150837988827,12.9220023282887,87.0779976717113,83.4729981378026,16.5270018621974,4.25977653631285,95.7402234636871,49.1036088474971,50.8963911525029,2.37485448195576,97.6251455180442,1.93247962747381,98.0675203725262,50.4189944134078,49.5810055865922,83.659217877095,16.340782122905
374,Municipio/TIOC,La Paz,Aroma,Colquencha,Urbana,547.0,378,169,124,423,18,529,892.0,699,193,516,376,72,820,11,881,498,394,2627.0,2065,487,75,1687,865,75,418,2134,75,2208,344,75,149,2403,75,1404,1148,75,71,2481,75,62,2490,75,1448,1104,75,2211,341,75,69.1042047531993,30.8957952468007,22.6691042047532,77.3308957952468,3.29067641681901,96.709323583181,78.3632286995516,21.6367713004484,57.847533632287,42.152466367713,8.07174887892377,91.9282511210762,1.23318385650224,98.7668161434978,55.8295964125561,44.1704035874439,80.9169278996865,19.0830721003135,66.1050156739812,33.8949843260188,16.3793103448276,83.6206896551724,86.5203761755486,13.4796238244514,5.83855799373041,94.1614420062696,55.0156739811912,44.9843260188088,2.78213166144201,97.217868338558,2.4294670846395,97.5705329153605,56.7398119122257,43.2601880877743,86.6379310344828,13.3620689655172
375,Municipio/TIOC,La Paz,Aroma,Colquencha,Rural,1421.0,949,472,146,1275,25,1396,2308.0,1669,639,575,1733,61,2247,4,2304,691,1617,1853.0,1272,478,103,731,1013,109,137,1606,110,1378,366,109,34,1710,109,705,1038,110,31,1712,110,21,1722,110,718,1026,109,1383,361,109,66.7839549612949,33.2160450387051,10.27445460943,89.72554539057,1.75932441942294,98.2406755805771,72.313691507799,27.686308492201,24.9133448873484,75.0866551126516,2.64298093587522,97.3570190641248,0.173310225303293,99.8266897746967,29.9393414211439,70.0606585788561,72.6857142857143,27.3142857142857,41.9151376146789,58.0848623853211,7.86001147446931,92.1399885255307,79.0137614678899,20.9862385321101,1.94954128440367,98.0504587155963,40.447504302926,59.552495697074,1.77854274239816,98.2214572576018,1.20481927710843,98.7951807228916,41.1697247706422,58.8302752293578,79.3004587155963,20.6995412844037
376,Municipio/TIOC,La Paz,Aroma,Collana,Collana,741.0,533,208,166,575,42,699,1272.0,984,288,550,722,60,1212,14,1258,532,740,1653.0,1164,399,90,989,574,90,137,1426,90,1291,271,91,51,1512,90,884,679,90,26,1537,90,20,1543,90,902,661,90,1292,271,90,71.9298245614035,28.0701754385965,22.4021592442645,77.5978407557355,5.66801619433198,94.331983805668,77.3584905660377,22.6415094339623,43.2389937106918,56.7610062893082,4.71698113207547,95.2830188679245,1.10062893081761,98.8993710691824,41.8238993710692,58.1761006289308,74.4721689059501,25.5278310940499,63.275751759437,36.724248240563,8.76519513755598,91.234804862444,82.6504481434059,17.3495518565941,3.26295585412668,96.7370441458733,56.5579014715291,43.4420985284709,1.66346769033909,98.3365323096609,1.27959053103007,98.7204094689699,57.7095329494562,42.2904670505438,82.6615483045425,17.3384516954575
377,Municipio/TIOC,La Paz,Aroma,Collana,Urbana,,,,,,,,723.0,556,167,366,357,42,681,13,710,373,350,1004.0,701,246,57,639,308,57,91,856,57,815,131,58,41,906,57,579,368,57,19,928,57,13,934,57,595,352,57,816,131,57,,,,,,,76.9017980636238,23.0982019363762,50.6224066390041,49.3775933609959,5.80912863070539,94.1908713692946,1.79806362378976,98.2019363762102,51.5905947441217,48.4094052558783,74.0232312565998,25.9767687434002,67.4762407602957,32.5237592397043,9.60929250263992,90.3907074973601,86.1522198731501,13.8477801268499,4.32946145723337,95.6705385427666,61.1404435058078,38.8595564941922,2.00633579725449,97.9936642027455,1.3727560718057,98.6272439281943,62.8299894403379,37.1700105596621,86.1668426610348,13.8331573389652
378,Municipio/TIOC,La Paz,Aroma,Collana,Rural,741.0,533,208,166,575,42,699,549.0,428,121,184,365,18,531,1,548,159,390,649.0,463,153,33,350,266,33,46,570,33,476,140,33,10,606,33,305,311,33,7,609,33,7,609,33,307,309,33,476,140,33,71.9298245614035,28.0701754385965,22.4021592442645,77.5978407557355,5.66801619433198,94.331983805668,77.959927140255,22.040072859745,33.5154826958106,66.4845173041894,3.27868852459016,96.7213114754098,0.182149362477231,99.8178506375228,28.9617486338798,71.0382513661202,75.1623376623377,24.8376623376623,56.8181818181818,43.1818181818182,7.46753246753247,92.5324675324675,77.2727272727273,22.7272727272727,1.62337662337662,98.3766233766234,49.512987012987,50.487012987013,1.13636363636364,98.8636363636364,1.13636363636364,98.8636363636364,49.8376623376623,50.1623376623377,77.2727272727273,22.7272727272727
379,Provincia,La Paz,Nor Yungas,,Nor Yungas,6342.0,5181,1161,2088,4254,218,6124,12376.0,10569,1807,6645,5731,847,11529,224,12152,7301,5075,19289.0,13143,5498,648,11007,7627,655,2558,16075,656,16460,2172,657,852,17780,657,11309,7324,656,4710,13922,657,400,18231,658,11515,7118,656,16492,2142,655,81.6934720908231,18.3065279091769,32.9233680227058,67.0766319772942,3.43740145064648,96.5625985493535,85.3991596638655,14.6008403361345,53.6926308985133,46.3073691014867,6.84389140271493,93.1561085972851,1.80995475113122,98.1900452488688,58.9932126696833,41.0067873303167,70.5058741483826,29.4941258516174,59.0694429537405,40.9305570462595,13.7283314549455,86.2716685450545,88.3426363246028,11.6573636753972,4.57277801631602,95.427221983684,60.6933934417431,39.3066065582569,25.279089738085,74.720910261915,2.14695936879395,97.8530406312061,61.7989588364729,38.2010411635271,88.5048835462059,11.4951164537941
380,Provincia,La Paz,Nor Yungas,,Urbana,1222.0,1024,198,766,456,135,1087,844.0,755,89,724,120,241,603,95,749,744,100,2274.0,1710,498,66,1796,412,66,626,1582,66,2040,168,66,467,1741,66,1442,766,66,1033,1175,66,60,2148,66,1542,666,66,2042,166,66,83.79705400982,16.20294599018,62.6841243862521,37.315875613748,11.0474631751228,88.9525368248772,89.4549763033175,10.5450236966825,85.781990521327,14.218009478673,28.5545023696682,71.4454976303318,11.2559241706161,88.7440758293839,88.1516587677725,11.8483412322275,77.445652173913,22.554347826087,81.3405797101449,18.6594202898551,28.3514492753623,71.6485507246377,92.3913043478261,7.60869565217391,21.1503623188406,78.8496376811594,65.3079710144928,34.6920289855072,46.7844202898551,53.2155797101449,2.71739130434783,97.2826086956522,69.8369565217391,30.1630434782609,92.481884057971,7.51811594202899
381,Provincia,La Paz,Nor Yungas,,Rural,5120.0,4157,963,1322,3798,83,5037,11532.0,9814,1718,5921,5611,606,10926,129,11403,6557,4975,17015.0,11433,5000,582,9211,7215,589,1932,14493,590,14420,2004,591,385,16039,591,9867,6558,590,3677,12747,591,340,16083,592,9973,6452,590,14450,1976,589,81.19140625,18.80859375,25.8203125,74.1796875,1.62109375,98.37890625,85.1023239680888,14.8976760319112,51.3440860215054,48.6559139784946,5.25494276795005,94.7450572320499,1.11862643080125,98.8813735691987,56.8591744710371,43.1408255289629,69.5734193391347,30.4265806608653,56.0757335930841,43.9242664069159,11.7625570776256,88.2374429223744,87.7983438869946,12.2016561130054,2.34413054067219,97.6558694593278,60.0730593607306,39.9269406392694,22.3879688261081,77.6120311738919,2.0702673080436,97.9297326919564,60.7184170471842,39.2815829528158,87.9702910020699,12.0297089979301
382,Municipio/TIOC,La Paz,Nor Yungas,Coroico,Coroico,3306.0,2656,650,948,2358,206,3100,6996.0,5954,1042,3171,3825,576,6420,183,6813,3670,3326,10376.0,7199,2836,341,5054,4975,347,1467,8561,348,8936,1091,349,521,9506,349,6342,3685,349,1813,8213,350,165,9861,350,6461,3566,349,8942,1086,348,80.3387779794313,19.6612220205687,28.6751361161525,71.3248638838475,6.23109497882638,93.7689050211736,85.1057747284162,14.8942252715838,45.3259005145798,54.6740994854202,8.23327615780446,91.7667238421955,2.61578044596913,97.3842195540309,52.4585477415666,47.5414522584334,71.7389138016941,28.2610861983059,50.3938578123442,49.6061421876558,14.6290386916633,85.3709613083367,89.1193776802633,10.8806223197367,5.1959708786277,94.8040291213723,63.2492270868655,36.7507729131345,18.0829842409735,81.9170157590265,1.64572112507481,98.3542788749252,64.4360227386058,35.5639772613942,89.1703230953331,10.8296769046669
383,Municipio/TIOC,La Paz,Nor Yungas,Coroico,Urbana,610.0,525,85,426,184,134,476,844.0,755,89,724,120,241,603,95,749,744,100,1091.0,853,208,30,872,189,30,420,641,30,1002,59,30,352,709,30,752,309,30,443,618,30,24,1037,30,829,232,30,1003,58,30,86.0655737704918,13.9344262295082,69.8360655737705,30.1639344262295,21.9672131147541,78.0327868852459,89.4549763033175,10.5450236966825,85.781990521327,14.218009478673,28.5545023696682,71.4454976303318,11.2559241706161,88.7440758293839,88.1516587677725,11.8483412322275,80.3958529688973,19.6041470311027,82.186616399623,17.813383600377,39.5852968897267,60.4147031102733,94.4392082940622,5.56079170593779,33.1762488218662,66.8237511781338,70.8765315739868,29.1234684260132,41.7530631479736,58.2469368520264,2.26201696512724,97.7379830348728,78.13383600377,21.86616399623,94.5334590009425,5.46654099905749
