;ELECTRICITY;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
2019-01-01 00:00:00+00:00;5.682364479092388e-05;0.0;6.773822468018704e-06;0.0001141552511415525;0.0;0.026;0.026;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 01:00:00+00:00;6.619487434149865e-05;0.0;3.752117319803566e-06;0.0001141552511415525;0.0;0.014;0.014;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 02:00:00+00:00;7.36020783819746e-05;0.0;2.3813437923019965e-06;0.0001141552511415525;0.0;0.014;0.014;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 03:00:00+00:00;8.059193169547762e-05;4.631910781485924e-07;8.30468633449856e-06;0.0001141552511415525;0.0;0.025;0.025;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 04:00:00+00:00;9.098532478051684e-05;8.084543772872224e-06;2.4914059003495675e-05;0.0001141552511415525;0.0;0.041;0.041;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 05:00:00+00:00;0.00010342409840227203;2.4636396445526455e-05;6.933912806996991e-05;0.0001141552511415525;0.0;0.043;0.043;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 06:00:00+00:00;0.00011321252470323034;4.727736895382352e-05;0.00014308074046184266;0.0001141552511415525;0.0;0.035;0.035;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 07:00:00+00:00;0.0001247624640265634;7.282648393873572e-05;0.000190107277536714;0.0001141552511415525;0.0;0.031;0.031;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 08:00:00+00:00;0.0001339270595091894;0.0001030426121951129;0.00016809485592719973;0.0001141552511415525;0.0;0.034;0.034;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 09:00:00+00:00;0.00014061770610761975;0.0001336009789486807;0.0001650931620713569;0.0001141552511415525;0.0;0.038;0.038;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 10:00:00+00:00;0.00014417704407453252;0.00016524247065432377;0.00017910106673195685;0.0001141552511415525;0.001;0.044;0.044;0.0001;0.0001;0.0001;0.016602;0.0001
2019-01-01 11:00:00+00:00;0.00014805749287597877;0.00019802295716859358;0.0001961106652483997;0.0001141552511415525;0.08;0.01;0.01;0.0001;0.0001;0.0001;0.108398;0.0001
2019-01-01 12:00:00+00:00;0.00015161918312439816;0.0002301437476551295;0.00019511010062978542;0.0001141552511415525;0.204;0.02;0.02;0.0001;0.0001;0.0001;0.246094;0.0001
2019-01-01 13:00:00+00:00;0.0001516906055880038;0.00024354218351121961;0.00018510445444364258;0.0001141552511415525;0.324;0.012;0.012;0.0001;0.0001;0.0001;0.388672;0.0001
2019-01-01 14:00:00+00:00;0.00015125967702940343;0.00024213084013412873;0.00019911235910424259;0.0001141552511415525;0.418;0.008;0.008;0.0001;0.0001;0.0001;0.508789;0.0001
2019-01-01 15:00:00+00:00;0.00015408399236042307;0.00023876217879157988;0.00021612195762068539;0.0001141552511415525;0.476;0.01;0.01;0.0001;0.0001;0.0001;0.586914;0.0001
2019-01-01 16:00:00+00:00;0.00016029365386889178;0.00022811216511207455;0.00022412647456959966;0.0001141552511415525;0.483;0.018;0.018;0.0001;0.0001;0.0001;0.598633;0.0001
2019-01-01 17:00:00+00:00;0.00016696724557431264;0.00020081938530436922;0.00019811179448562827;0.0001141552511415525;0.426;0.031;0.031;0.0001;0.0001;0.0001;0.524414;0.0001
2019-01-01 18:00:00+00:00;0.0001693505177356995;0.00017125796578232392;0.00013707735275015693;0.0001141552511415525;0.36;0.039;0.039;0.0001;0.0001;0.0001;0.439453;0.0001
2019-01-01 19:00:00+00:00;0.00016255417689974827;0.00014087604573720494;9.075121090831558e-05;0.0001141552511415525;0.28;0.041;0.041;0.0001;0.0001;0.0001;0.342773;0.0001
2019-01-01 20:00:00+00:00;0.00014267908835017092;0.00010937398026117158;6.333574035828419e-05;0.0001141552511415525;0.212;0.043;0.043;0.0001;0.0001;0.0001;0.261719;0.0001
2019-01-01 21:00:00+00:00;0.00011735016687989142;7.955946794385851e-05;4.112320582504708e-05;0.0001141552511415525;0.108;0.046;0.046;0.0001;0.0001;0.0001;0.143555;0.0001
2019-01-01 22:00:00+00:00;9.466005423722274e-05;5.183646820420026e-05;2.4613889617911394e-05;0.0001141552511415525;0.016;0.037;0.037;0.0001;0.0001;0.0001;0.038086;0.0001
2019-01-01 23:00:00+00:00;6.480778042665224e-05;2.4797600072919428e-05;8.084562118403417e-06;0.0001141552511415525;0.0;0.056;0.056;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 00:00:00+00:00;5.710361611334644e-05;0.0;6.773822468018704e-06;0.0001141552511415525;0.0;0.108;0.108;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 01:00:00+00:00;6.73327263166533e-05;0.0;3.752117319803566e-06;0.0001141552511415525;0.0;0.146;0.146;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 02:00:00+00:00;7.314211789775643e-05;0.0;2.3813437923019965e-06;0.0001141552511415525;0.0;0.152;0.152;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 03:00:00+00:00;8.107105398714736e-05;5.095919231709168e-07;8.30468633449856e-06;0.0001141552511415525;0.0;0.079;0.079;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 04:00:00+00:00;9.092062536027556e-05;8.493757565477478e-06;2.4914059003495675e-05;0.0001141552511415525;0.0;0.041;0.041;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 05:00:00+00:00;0.00010397479305689074;2.5534750803644743e-05;6.933912806996991e-05;0.0001141552511415525;0.0;0.02;0.02;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 06:00:00+00:00;0.00011407284172907047;4.856092098693459e-05;0.00014308074046184266;0.0001141552511415525;0.0;0.015;0.015;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 07:00:00+00:00;0.00012544501701507795;7.422956981689837e-05;0.000190107277536714;0.0001141552511415525;0.0;0.019;0.019;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 08:00:00+00:00;0.00013490023433052986;0.00010352819641248456;0.00016809485592719973;0.0001141552511415525;0.0;0.023;0.023;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 09:00:00+00:00;0.00014076655733462887;0.00013415545787648042;0.0001650931620713569;0.0001141552511415525;0.0;0.034;0.034;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-02 10:00:00+00:00;0.00014465598791332142;0.00016568612626336363;0.00017910106673195685;0.0001141552511415525;0.003;0.04;0.04;0.0001;0.0001;0.0001;0.019531;0.0001
