;ELECTRICITY;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
2019-01-01 00:00:00+00:00;5.479503015308006e-05;0.0;6.773822468018704e-06;0.0001141552511415525;0.0;0.113167;0.113167;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 01:00:00+00:00;6.352357444698433e-05;0.0;3.752117319803566e-06;0.0001141552511415525;0.0;0.078167;0.078167;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 02:00:00+00:00;7.103460995250423e-05;0.0;2.3813437923019965e-06;0.0001141552511415525;0.0;0.059333;0.059333;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 03:00:00+00:00;7.523495698808008e-05;5.714528745779192e-07;8.30468633449856e-06;0.0001141552511415525;0.0;0.045833;0.045833;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 04:00:00+00:00;8.578651000820005e-05;8.592071263090083e-06;2.4914059003495675e-05;0.0001141552511415525;0.0;0.035167;0.035167;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 05:00:00+00:00;9.998714735887924e-05;2.399468344595081e-05;6.933912806996991e-05;0.0001141552511415525;0.0;0.028167;0.028167;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 06:00:00+00:00;0.00010885343154431388;4.2736945184295135e-05;0.00014308074046184266;0.0001141552511415525;0.0;0.026333;0.026333;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 07:00:00+00:00;0.00012705258783135166;6.910308614000354e-05;0.000190107277536714;0.0001141552511415525;0.0;0.028333;0.028333;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 08:00:00+00:00;0.00014024128317126136;9.625990847782526e-05;0.00016809485592719973;0.0001141552511415525;0.0;0.027667;0.027667;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 09:00:00+00:00;0.0001418112920406332;0.0001272175865815932;0.0001650931620713569;0.0001141552511415525;0.0;0.032167;0.032167;0.0001;0.0001;0.0001;0.0;0.0001
2019-01-01 10:00:00+00:00;0.00014008594449246758;0.00015944977550392544;0.00017910106673195685;0.0001141552511415525;0.007333;0.0395;0.0395;0.0001;0.0001;0.0001;0.023831;0.0001
2019-01-01 11:00:00+00:00;0.00016586292598299134;0.00019864677611948018;0.0001961106652483997;0.0001141552511415525;0.086;0.003667;0.003667;0.0001;0.0001;0.0001;0.109227;0.0001
2019-01-01 12:00:00+00:00;0.0001634077163109186;0.00023327359799226878;0.00019511010062978542;0.0001141552511415525;0.196;0.014833;0.014833;0.0001;0.0001;0.0001;0.22319;0.0001
2019-01-01 13:00:00+00:00;0.00013286450317468376;0.0002472471253776889;0.00018510445444364258;0.0001141552511415525;0.298833;0.0265;0.0265;0.0001;0.0001;0.0001;0.336541;0.0001
2019-01-01 14:00:00+00:00;0.00013465302270699575;0.0002536845332065985;0.00019911235910424259;0.0001141552511415525;0.379;0.0485;0.0485;0.0001;0.0001;0.0001;0.430797;0.0001
2019-01-01 15:00:00+00:00;0.0001456304294971639;0.00023555872617980514;0.00021612195762068539;0.0001141552511415525;0.433333;0.078;0.078;0.0001;0.0001;0.0001;0.500458;0.0001
2019-01-01 16:00:00+00:00;0.00015122065771424974;0.00022778094897053759;0.00022412647456959966;0.0001141552511415525;0.4535;0.1015;0.1015;0.0001;0.0001;0.0001;0.52872;0.0001
2019-01-01 17:00:00+00:00;0.00016722510466537837;0.00020018455566728183;0.00019811179448562827;0.0001141552511415525;0.436833;0.117333;0.117333;0.0001;0.0001;0.0001;0.510541;0.0001
2019-01-01 18:00:00+00:00;0.00016444747305598663;0.0001717532994108222;0.00013707735275015693;0.0001141552511415525;0.384667;0.123667;0.123667;0.0001;0.0001;0.0001;0.446685;0.0001
2019-01-01 19:00:00+00:00;0.00016348816118463404;0.00013789527393345225;9.075121090831558e-05;0.0001141552511415525;0.304833;0.125833;0.125833;0.0001;0.0001;0.0001;0.351971;0.0001
2019-01-01 20:00:00+00:00;0.00013584286469327825;0.00010860734956654171;6.333574035828419e-05;0.0001141552511415525;0.197667;0.121167;0.121167;0.0001;0.0001;0.0001;0.231745;0.0001
2019-01-01 21:00:00+00:00;0.00011183487251553275;7.958307183707863e-05;4.112320582504708e-05;0.0001141552511415525;0.080167;0.112333;0.112333;0.0001;0.0001;0.0001;0.105408;0.0001
2019-01-01 22:00:00+00:00;8.973107042909603e-05;5.242605615087041e-05;2.4613889617911394e-05;0.0001141552511415525;0.004333;0.122333;0.122333;0.0001;0.0001;0.0001;0.019401;0.0001
2019-01-01 23:00:00+00:00;7.521976668454314e-05;2.333571406076299e-05;8.084562118403417e-06;0.0001141552511415525;0.0;0.1605;0.1605;0.0001;0.0001;0.0001;0.0;0.0001
