N°,DEPARTAMENTO,PROVINCIA,MUNICIPIO/TIOC,SUPERFICIE (km²),NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2001 | Electricidad total,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2001 | Tiene eléctrica,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2001 | No tiene eléctrica,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2012 | Total,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2012 | Red de empresa eléctrica (servicio público),NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2012 | Motor propio,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2012 | Panel solar,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2012 | Otra,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2012 | No tiene,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2024 | Total,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2024 | Servicio público de energía eléctrica,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2024 | Motor propio,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2024 | Panel solar,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2024 | Otra,NÚMERO DE VIVIENDAS POR FUENTE DE ELECTRICIDAD | 2024 | No tiene,NÚMERO DE PERSONAS POR FUENTE DE ELECTRICIDAD | 2001 | Total,NÚMERO DE PERSONAS POR FUENTE DE ELECTRICIDAD | 2001 | Tiene,NÚMERO DE PERSONAS POR FUENTE DE ELECTRICIDAD | 2001 | No tiene,NÚMERO DE PERSONAS POR FUENTE DE ELECTRICIDAD | 2012 | Total,NÚMERO DE PERSONAS POR FUENTE DE ELECTRICIDAD | 2012 | Tiene,NÚMERO DE PERSONAS POR FUENTE DE ELECTRICIDAD | 2012 | No tiene,NÚMERO DE PERSONAS POR FUENTE DE ELECTRICIDAD | 2024 | Total,NÚMERO DE PERSONAS POR FUENTE DE ELECTRICIDAD | 2024 | Tiene,NÚMERO DE PERSONAS POR FUENTE DE ELECTRICIDAD | 2024 | No tiene,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2001 | Total,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2001 | Leña,"NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2001 | Guano, bosta, taquia",NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2001 | Kerosén,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2001 | Gas,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2001 | Electricidad,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2001 | Otro,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2001 | No utiliza,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2012 | Total,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2012 | Leña,"NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2012 | Guano, bosta, taquia",NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2012 | Energía solar,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2012 | Gas domiciliario (por cañería),NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2012 | Gas en garrafa,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2012 | Electricidad,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2012 | Otro,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2012 | No cocina,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2024 | Total,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2024 | Leña,"NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2024 | Guano, bosta, taquia",NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2024 | Energía solar,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2024 | Gas domiciliario (por cañería),NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2024 | Gas en garrafa,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2024 | Electricidad,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2024 | Otro,NÚMERO DE VIVIENDAS SEGÚN ENERGÍA UTILIZADA PARA COCINAR | 2024 | No cocina,NÚMERO DE HOGARES CON VEHÍCULOS | 2001 | Total hogares,NÚMERO DE HOGARES CON VEHÍCULOS | 2001 | Vehículo automotor | Tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2001 | Vehículo automotor | No tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2001 | Motocicleta o cuadratrack | Tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2001 | Motocicleta o cuadratrack | No tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2012 | Total hogares,NÚMERO DE HOGARES CON VEHÍCULOS | 2012 | Vehículo automotor | Tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2012 | Vehículo automotor | No tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2012 | Motocicleta o cuadratrack | Tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2012 | Motocicleta o cuadratrack | No tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2024 | Total hogares,NÚMERO DE HOGARES CON VEHÍCULOS | 2024 | Vehículo automotor | Tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2024 | Vehículo automotor | No tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2024 | Vehículo automotor | Sin especificar,NÚMERO DE HOGARES CON VEHÍCULOS | 2024 | Motocicleta o cuadratrack | Tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2024 | Motocicleta o cuadratrack | No tiene,NÚMERO DE HOGARES CON VEHÍCULOS | 2024 | Motocicleta o cuadratrack | Sin especificar,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Total hogares,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Refrigerador o congelador | Tiene,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Refrigerador o congelador | No tiene,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Refrigerador o congelador | Sin especificar,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Microondas | Tiene,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Microondas | No tiene,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Microondas | Sin especificar,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Calefón o termotanque | Tiene,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Calefón o termotanque | No tiene,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Calefón o termotanque | Sin especificar,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Aire Acondicionado | Tiene,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Aire Acondicionado | No tiene,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Aire Acondicionado | Sin especificar,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Lavadora de ropa | Tiene,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Lavadora de ropa | No tiene,NÚMERO DE HOGARES CON EQUIPAMIENTO DEL HOGAR | 2024 | Lavadora de ropa | Sin especificar,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2001 | Total,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2001 | Radio o equipo de sonido | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2001 | Radio o equipo de sonido | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2001 | Televisor | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2001 | Televisor | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2001 | Teléfono | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2001 | Teléfono | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Total,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Radio o equipo de sonido | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Radio o equipo de sonido | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Televisor | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Televisor | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Computadora o laptop o tablet | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Computadora o laptop o tablet | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Internet fijo en la vivienda | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Internet fijo en la vivienda | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Teléfono | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2012 | Teléfono | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Total,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Radio o equipo de sonido | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Radio o equipo de sonido | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Radio o equipo de sonido | Sin especificar,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Televisor | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Televisor | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Televisor | Sin especificar,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Computadora o laptop o tablet | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Computadora o laptop o tablet | Sin especificar,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Teléfono | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Teléfono | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Teléfono | Sin especificar,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Internet fijo en la vivienda | Tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Internet fijo en la vivienda | No tiene,NÚMERO DE HOGARES CON TECNOLOGÍAS TIC | 2024 | Internet fijo en la vivienda | Sin especificar,"NÚMERO DE VIVIENDAS | 2024 | Hotel, hostal, residencial, alojamiento",NÚMERO DE VIVIENDAS | 2024 | Hospital o clínica con internación
1,Amazonía Norte,,,146310,37569.0,18248.0,19321.0,62360.0,43242.0,3116.0,1768.0,1081.0,13153.0,84209.0,63495.0,3766.0,4307.0,1252.0,11389.0,194207.0,93602.0,100605.0,267766.0,214340.0,53426.0,317517.0,279808.0,37709.0,37569.0,21565.0,119.0,172.0,14790.0,58.0,100.0,765.0,62360.0,22713.0,42.0,19.0,0.0,37517.0,152.0,120.0,1797.0,84209.0,18446.0,66.0,13.0,3176.0,60525.0,173.0,102.0,1708.0,37569.0,2224.0,35345.0,8616.0,28953.0,62360.0,6897.0,55463.0,35791.0,26569.0,84209.0,10651.0,68599.0,4959.0,60895.0,18391.0,4923.0,84209.0,38143.0,41088.0,4978.0,5635.0,73600.0,4974.0,1992.0,77241.0,4976.0,6447.0,72787.0,4975.0,21583.0,57654.0,4972.0,37569.0,24489.0,13080.0,16444.0,21125.0,4417.0,33152.0,62360.0,32359.0,30001.0,37915.0,24445.0,10014.0,52346.0,3298.0,59062.0,32195.0,30165.0,84209.0,39412.0,39831.0,4966.0,46798.0,32416.0,4995.0,5021.0,67903.0,11306.0,5000.0,26147.0,53040.0,5022.0,50093.0,398.0,49.0
2,La Paz,Abel Iturralde,Ixiamas,36844,1197.0,291.0,906.0,2270.0,834.0,315.0,49.0,86.0,986.0,3306.0,1470.0,337.0,353.0,103.0,1043.0,5207.0,1256.0,3951.0,8338.0,5095.0,3243.0,11330.0,7850.0,3480.0,1197.0,1072.0,0.0,1.0,105.0,0.0,1.0,18.0,2270.0,1479.0,1.0,0.0,0.0,748.0,1.0,2.0,39.0,3306.0,1528.0,1.0,2.0,8.0,1679.0,1.0,6.0,81.0,1197.0,60.0,1137.0,75.0,1122.0,2270.0,155.0,2115.0,900.0,1370.0,3306.0,526.0,2553.0,227.0,1854.0,1224.0,228.0,3306.0,829.0,2247.0,230.0,107.0,2970.0,229.0,88.0,2989.0,229.0,44.0,3032.0,230.0,277.0,2799.0,230.0,1197.0,631.0,566.0,159.0,1038.0,7.0,1190.0,2270.0,1209.0,1061.0,874.0,1396.0,170.0,2100.0,17.0,2253.0,786.0,1484.0,3306.0,1200.0,1873.0,233.0,1277.0,1798.0,231.0,233.0,2382.0,691.0,233.0,170.0,2903.0,233.0,1430.0,26.0,2.0
3,Beni,Vaca Diez,,17582,21373.0,11519.0,9854.0,28849.0,24435.0,550.0,216.0,125.0,3523.0,38333.0,32541.0,588.0,1075.0,379.0,3750.0,113154.0,60936.0,52218.0,127089.0,113209.0,13880.0,147946.0,136470.0,11476.0,21373.0,11309.0,87.0,141.0,9419.0,41.0,24.0,352.0,28849.0,7635.0,7.0,3.0,0.0,20481.0,58.0,28.0,637.0,38333.0,6087.0,26.0,8.0,2137.0,29246.0,66.0,40.0,723.0,21373.0,1094.0,20279.0,5876.0,15497.0,28849.0,3113.0,25736.0,17800.0,11049.0,38333.0,4626.0,31145.0,2562.0,28911.0,6889.0,2533.0,38333.0,18239.0,17520.0,2574.0,2743.0,33020.0,2570.0,923.0,34839.0,2571.0,2914.0,32848.0,2571.0,9600.0,26165.0,2568.0,21373.0,13811.0,7562.0,10869.0,10504.0,2866.0,18507.0,28849.0,14724.0,14125.0,20242.0,8607.0,4727.0,24122.0,1494.0,27355.0,16905.0,11944.0,38333.0,18848.0,16929.0,2556.0,23345.0,12412.0,2576.0,2597.0,30728.0,5021.0,2584.0,13447.0,22293.0,2593.0,22959.0,146.0,16.0
4,Beni,Vaca Diez,Riberalta,12276,13558.0,6272.0,7286.0,19588.0,16439.0,386.0,146.0,55.0,2562.0,27442.0,23121.0,422.0,692.0,282.0,2925.0,73981.0,34543.0,39438.0,86903.0,76648.0,10255.0,107816.0,98713.0,9103.0,13558.0,7957.0,53.0,88.0,5240.0,15.0,14.0,191.0,19588.0,5791.0,7.0,3.0,0.0,13319.0,42.0,16.0,410.0,27442.0,4512.0,17.0,4.0,1591.0,20740.0,47.0,29.0,502.0,13558.0,622.0,12936.0,3549.0,10009.0,19588.0,1924.0,17664.0,11946.0,7642.0,27442.0,3216.0,22365.0,1861.0,20847.0,4758.0,1837.0,27442.0,12726.0,12846.0,1870.0,1880.0,23696.0,1866.0,669.0,24906.0,1867.0,1757.0,23819.0,1866.0,6014.0,19564.0,1864.0,13558.0,8625.0,4933.0,6233.0,7325.0,1552.0,12006.0,19588.0,9930.0,9658.0,13438.0,6150.0,3138.0,16450.0,932.0,18656.0,11160.0,8428.0,27442.0,14004.0,11585.0,1853.0,16590.0,8989.0,1863.0,1880.0,22190.0,3383.0,1869.0,9476.0,16090.0,1876.0,16724.0,40.0,8.0
5,Beni,Vaca Diez,Guayaramerín,5306,7815.0,5247.0,2568.0,9261.0,7996.0,164.0,70.0,70.0,961.0,10891.0,9420.0,166.0,383.0,97.0,825.0,39173.0,26393.0,12780.0,40186.0,36561.0,3625.0,40130.0,37757.0,2373.0,7815.0,3352.0,34.0,53.0,4179.0,26.0,10.0,161.0,9261.0,1844.0,0.0,0.0,0.0,7162.0,16.0,12.0,227.0,10891.0,1575.0,9.0,4.0,546.0,8506.0,19.0,11.0,221.0,7815.0,472.0,7343.0,2327.0,5488.0,9261.0,1189.0,8072.0,5854.0,3407.0,10891.0,1410.0,8780.0,701.0,8064.0,2131.0,696.0,10891.0,5513.0,4674.0,704.0,863.0,9324.0,704.0,254.0,9933.0,704.0,1157.0,9029.0,705.0,3586.0,6601.0,704.0,7815.0,5186.0,2629.0,4636.0,3179.0,1314.0,6501.0,9261.0,4794.0,4467.0,6804.0,2457.0,1589.0,7672.0,562.0,8699.0,5745.0,3516.0,10891.0,4844.0,5344.0,703.0,6755.0,3423.0,713.0,717.0,8538.0,1638.0,715.0,3971.0,6203.0,717.0,6235.0,106.0,8.0
6,Beni,General José Ballivián,Reyes,12377,1815.0,827.0,988.0,2962.0,1645.0,152.0,105.0,106.0,954.0,3417.0,2353.0,96.0,213.0,44.0,711.0,11016.0,5404.0,5612.0,12912.0,9086.0,3826.0,11284.0,9293.0,1991.0,1815.0,1500.0,3.0,2.0,293.0,2.0,0.0,15.0,2962.0,1763.0,33.0,1.0,0.0,1119.0,6.0,2.0,38.0,3417.0,1482.0,6.0,0.0,12.0,1848.0,4.0,1.0,64.0,1815.0,76.0,1739.0,262.0,1553.0,2962.0,237.0,2725.0,1488.0,1474.0,3417.0,362.0,2883.0,172.0,2158.0,1087.0,172.0,3417.0,1372.0,1873.0,172.0,209.0,3036.0,172.0,38.0,3206.0,173.0,170.0,3075.0,172.0,583.0,2663.0,171.0,1815.0,1133.0,682.0,685.0,1130.0,199.0,1616.0,2962.0,1777.0,1185.0,1454.0,1508.0,313.0,2649.0,101.0,2861.0,1249.0,1713.0,3417.0,1358.0,1889.0,170.0,1589.0,1655.0,173.0,174.0,2718.0,525.0,174.0,726.0,2517.0,174.0,1955.0,7.0,1.0
7,Beni,General José Ballivián,Santa Rosa,2964,1567.0,617.0,950.0,1976.0,1231.0,115.0,306.0,13.0,311.0,2755.0,1728.0,198.0,405.0,17.0,407.0,8915.0,3571.0,5344.0,9297.0,7785.0,1512.0,10953.0,9370.0,1583.0,1567.0,1315.0,1.0,3.0,232.0,1.0,0.0,15.0,1976.0,1014.0,0.0,2.0,0.0,902.0,3.0,2.0,53.0,2755.0,917.0,3.0,0.0,6.0,1764.0,6.0,0.0,59.0,1567.0,65.0,1502.0,229.0,1338.0,1976.0,167.0,1809.0,1037.0,939.0,2755.0,426.0,2165.0,164.0,1799.0,793.0,163.0,2755.0,1102.0,1488.0,165.0,133.0,2457.0,165.0,66.0,2525.0,164.0,161.0,2429.0,165.0,435.0,2156.0,164.0,1567.0,1045.0,522.0,508.0,1059.0,5.0,1562.0,1976.0,1026.0,950.0,1134.0,842.0,168.0,1808.0,17.0,1959.0,881.0,1095.0,2755.0,821.0,1767.0,167.0,1260.0,1327.0,168.0,170.0,2264.0,321.0,170.0,635.0,1949.0,171.0,1724.0,18.0,3.0
8,Beni,Yacuma,Exaltación,13131,1090.0,184.0,906.0,938.0,192.0,161.0,244.0,70.0,271.0,1455.0,292.0,203.0,664.0,23.0,273.0,6504.0,1226.0,5278.0,5996.0,4407.0,1589.0,7810.0,6519.0,1291.0,1090.0,1054.0,0.0,2.0,26.0,0.0,1.0,7.0,938.0,844.0,0.0,2.0,0.0,87.0,1.0,0.0,4.0,1455.0,1090.0,5.0,0.0,7.0,332.0,1.0,1.0,19.0,1090.0,34.0,1056.0,64.0,1026.0,938.0,63.0,875.0,324.0,614.0,1455.0,134.0,1206.0,115.0,810.0,530.0,115.0,1455.0,132.0,1207.0,116.0,4.0,1335.0,116.0,22.0,1316.0,117.0,7.0,1332.0,116.0,30.0,1309.0,116.0,1090.0,640.0,450.0,72.0,1018.0,2.0,1088.0,938.0,596.0,342.0,255.0,683.0,31.0,907.0,3.0,935.0,197.0,741.0,1455.0,647.0,688.0,120.0,398.0,937.0,120.0,120.0,1004.0,332.0,119.0,58.0,1277.0,120.0,557.0,7.0,0.0
9,Pando,,,63412,10527.0,4810.0,5717.0,25365.0,14905.0,1823.0,848.0,681.0,7108.0,34943.0,25111.0,2344.0,1597.0,686.0,5205.0,49411.0,21209.0,28202.0,104134.0,74758.0,29376.0,128194.0,110306.0,17888.0,10527.0,5315.0,28.0,23.0,4715.0,14.0,74.0,358.0,25365.0,9978.0,1.0,11.0,0.0,14180.0,83.0,86.0,1026.0,34943.0,7342.0,25.0,3.0,1006.0,25656.0,95.0,54.0,762.0,10527.0,895.0,9632.0,2110.0,8417.0,25365.0,3162.0,22203.0,14242.0,11123.0,34943.0,4577.0,28647.0,1719.0,25363.0,7868.0,1712.0,34943.0,16469.0,16753.0,1721.0,2439.0,30782.0,1722.0,855.0,32366.0,1722.0,3151.0,30071.0,1721.0,10658.0,22562.0,1723.0,10527.0,7229.0,3298.0,4151.0,6376.0,1338.0,9189.0,25365.0,13027.0,12338.0,13956.0,11409.0,4605.0,20760.0,1666.0,23699.0,12177.0,13188.0,34943.0,16538.0,16685.0,1720.0,18929.0,14287.0,1727.0,1727.0,28807.0,4416.0,1720.0,11111.0,22101.0,1731.0,21468.0,194.0,27.0
10,Pando,Nicolás Suárez,,12820,6543.0,4137.0,2406.0,15448.0,12088.0,473.0,426.0,330.0,2131.0,19831.0,17446.0,338.0,650.0,185.0,1212.0,27704.0,17554.0,10150.0,56877.0,49576.0,7301.0,66763.0,63579.0,3184.0,6543.0,1715.0,24.0,18.0,4385.0,14.0,71.0,316.0,15448.0,2148.0,0.0,10.0,0.0,12276.0,72.0,72.0,870.0,19831.0,1272.0,7.0,1.0,980.0,16932.0,75.0,25.0,539.0,6543.0,802.0,5741.0,1797.0,4746.0,15448.0,2677.0,12771.0,8914.0,6534.0,19831.0,3449.0,15576.0,806.0,14580.0,4447.0,804.0,19831.0,12889.0,6136.0,806.0,2221.0,16801.0,809.0,655.0,18368.0,808.0,2991.0,16033.0,807.0,9400.0,9625.0,806.0,6543.0,4799.0,1744.0,3831.0,2712.0,1330.0,5213.0,15448.0,9056.0,6392.0,11004.0,4444.0,4175.0,11273.0,1633.0,13815.0,10338.0,5110.0,19831.0,10726.0,8293.0,812.0,13260.0,5756.0,815.0,816.0,17415.0,1600.0,816.0,10110.0,8904.0,817.0,13598.0,112.0,14.0
