PV,SOLAR,WIND_ONSHORE
0.337000,0.401168,0.078000
0.389000,0.467381,0.080000
0.373000,0.448880,0.056000
0.380000,0.458617,0.032000
0.371000,0.448880,0.014000
0.332000,0.401168,0.009000
0.270000,0.325219,0.006000
0.165000,0.205453,0.002000
0.065000,0.094450,0.001000
0.002000,0.018500,0.001000
0.000000,0.000000,0.001000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.012000
0.000000,0.000000,0.055000
0.000000,0.000000,0.076000
0.000000,0.000000,0.086000
0.000000,0.000000,0.077000
0.000000,0.000000,0.076000
0.000000,0.013632,0.081000
0.061000,0.088608,0.027000
0.152000,0.186952,0.006000
0.241000,0.286271,0.051000
0.297000,0.352483,0.090000
0.325000,0.386563,0.114000
0.329000,0.392405,0.115000
0.308000,0.368062,0.096000
0.267000,0.321324,0.070000
0.207000,0.252191,0.034000
0.144000,0.181110,0.010000
0.068000,0.097371,0.001000
0.005000,0.022395,0.002000
0.000000,0.000000,0.038000
0.000000,0.000000,0.101000
0.000000,0.000000,0.104000
0.000000,0.000000,0.079000
0.000000,0.000000,0.087000
0.000000,0.000000,0.086000
0.000000,0.000000,0.077000
0.000000,0.000000,0.073000
0.000000,0.000000,0.076000
0.000000,0.000000,0.085000
0.000000,0.000000,0.102000
0.006000,0.023369,0.093000
0.079000,0.107108,0.010000
0.242000,0.288218,0.053000
0.392000,0.468354,0.138000
0.493000,0.605648,0.162000
0.545000,0.684518,0.151000
0.539000,0.678676,0.130000
0.510000,0.639727,0.112000
0.430000,0.531646,0.094000
0.260000,0.318403,0.066000
0.151000,0.192795,0.045000
0.067000,0.097371,0.030000
0.005000,0.022395,0.027000
0.000000,0.000000,0.083000
0.000000,0.000000,0.160000
0.000000,0.000000,0.152000
0.000000,0.000000,0.133000
0.000000,0.000000,0.112000
0.000000,0.000000,0.035000
0.000000,0.000000,0.026000
0.000000,0.000000,0.024000
0.000000,0.000000,0.026000
0.000000,0.000000,0.038000
0.000000,0.000000,0.048000
0.000000,0.013632,0.052000
0.065000,0.092502,0.016000
0.172000,0.209348,0.078000
0.291000,0.346641,0.142000
0.438000,0.530672,0.203000
0.513000,0.634859,0.225000
0.519000,0.645570,0.208000
0.496000,0.617332,0.187000
0.450000,0.555015,0.185000
0.332000,0.405063,0.172000
0.216000,0.265823,0.131000
0.114000,0.149951,0.079000
0.016000,0.037001,0.056000
0.000000,0.000000,0.108000
0.000000,0.000000,0.156000
0.000000,0.000000,0.103000
0.000000,0.000000,0.070000
0.000000,0.000000,0.059000
0.000000,0.000000,0.047000
0.000000,0.000000,0.041000
0.000000,0.000000,0.042000
0.000000,0.000000,0.046000
0.000000,0.000000,0.054000
0.000000,0.000000,0.059000
0.003000,0.019474,0.051000
0.084000,0.112950,0.034000
0.213000,0.257059,0.180000
0.337000,0.405063,0.260000
0.449000,0.549172,0.278000
0.520000,0.649464,0.265000
0.543000,0.686465,0.244000
0.531000,0.671860,0.219000
0.479000,0.599805,0.191000
0.387000,0.477118,0.167000
0.260000,0.320351,0.150000
0.118000,0.155794,0.133000
0.014000,0.036027,0.112000
0.000000,0.000000,0.128000
0.000000,0.000000,0.118000
0.000000,0.000000,0.103000
0.000000,0.000000,0.083000
0.000000,0.000000,0.055000
0.000000,0.000000,0.035000
0.000000,0.000000,0.027000
0.000000,0.000000,0.027000
0.000000,0.000000,0.025000
0.000000,0.000000,0.023000
0.000000,0.000000,0.021000
0.003000,0.019474,0.018000
0.083000,0.111977,0.028000
0.207000,0.250243,0.123000
0.324000,0.388510,0.162000
0.419000,0.510224,0.218000
0.472000,0.581305,0.282000
0.506000,0.629990,0.304000
0.516000,0.644596,0.265000
0.465000,0.576436,0.241000
0.373000,0.456670,0.231000
0.251000,0.307692,0.213000
0.118000,0.153846,0.156000
0.012000,0.032132,0.088000
0.000000,0.000000,0.072000
0.000000,0.000000,0.062000
0.000000,0.000000,0.053000
0.000000,0.000000,0.037000
0.000000,0.000000,0.027000
0.000000,0.000000,0.023000
0.000000,0.000000,0.022000
0.000000,0.000000,0.024000
0.000000,0.000000,0.030000
0.000000,0.000000,0.039000
0.000000,0.000000,0.049000
0.004000,0.021422,0.057000
0.088000,0.116845,0.006000
0.227000,0.271665,0.008000
0.373000,0.445959,0.083000
0.475000,0.584226,0.124000
0.525000,0.656280,0.104000
0.541000,0.682571,0.094000
0.517000,0.650438,0.088000
0.450000,0.558909,0.082000
0.361000,0.443038,0.077000
0.249000,0.306719,0.073000
0.111000,0.148004,0.054000
0.014000,0.035054,0.061000
0.000000,0.000000,0.181000
0.000000,0.000000,0.266000
0.000000,0.000000,0.195000
0.000000,0.000000,0.123000
0.000000,0.000000,0.089000
0.000000,0.000000,0.059000
0.000000,0.000000,0.039000
0.000000,0.000000,0.035000
0.000000,0.000000,0.034000
0.000000,0.000000,0.036000
0.000000,0.000000,0.058000
0.004000,0.021422,0.086000
0.093000,0.122687,0.011000
0.224000,0.267770,0.027000
0.334000,0.396300,0.074000
0.433000,0.523856,0.111000
0.532000,0.663096,0.160000
0.529000,0.662123,0.197000
0.482000,0.598832,0.208000
0.404000,0.496592,0.194000
0.304000,0.370010,0.170000
0.185000,0.230769,0.124000
0.092000,0.124635,0.095000
0.010000,0.030185,0.132000
0.000000,0.000000,0.166000
0.000000,0.000000,0.141000
0.000000,0.000000,0.110000
0.000000,0.000000,0.077000
0.000000,0.000000,0.064000
0.000000,0.000000,0.058000
0.000000,0.000000,0.042000
0.000000,0.000000,0.045000
0.000000,0.000000,0.065000
0.000000,0.000000,0.074000
0.000000,0.000000,0.081000
0.003000,0.019474,0.079000
0.087000,0.116845,0.014000
0.218000,0.259981,0.073000
0.334000,0.397274,0.220000
0.448000,0.546251,0.337000
0.503000,0.623174,0.369000
0.520000,0.650438,0.356000
0.499000,0.624148,0.320000
0.436000,0.538462,0.274000
0.349000,0.428432,0.205000
0.216000,0.267770,0.150000
0.100000,0.134372,0.105000
0.010000,0.030185,0.129000
0.000000,0.000000,0.190000
0.000000,0.000000,0.140000
0.000000,0.000000,0.114000
0.000000,0.000000,0.088000
0.000000,0.000000,0.063000
0.000000,0.000000,0.050000
0.000000,0.000000,0.045000
0.000000,0.000000,0.045000
0.000000,0.000000,0.045000
0.000000,0.000000,0.042000
0.000000,0.000000,0.045000
0.005000,0.022395,0.040000
0.087000,0.115871,0.063000
0.236000,0.283350,0.246000
0.369000,0.445959,0.337000
0.475000,0.586173,0.364000
0.535000,0.673807,0.368000
0.553000,0.703019,0.341000
0.521000,0.659202,0.314000
0.437000,0.545278,0.280000
0.295000,0.363194,0.233000
0.181000,0.226874,0.196000
0.075000,0.106134,0.145000
0.004000,0.022395,0.144000
0.000000,0.000000,0.146000
0.000000,0.000000,0.192000
0.000000,0.000000,0.214000
0.000000,0.000000,0.156000
0.000000,0.000000,0.118000
0.000000,0.000000,0.116000
0.000000,0.000000,0.120000
0.000000,0.000000,0.105000
0.000000,0.000000,0.084000
0.000000,0.000000,0.088000
0.000000,0.000000,0.109000
0.004000,0.020448,0.116000
0.085000,0.113924,0.099000
0.227000,0.273612,0.234000
0.363000,0.437196,0.232000
0.463000,0.568647,0.191000
0.525000,0.657254,0.182000
0.537000,0.678676,0.180000
0.508000,0.639727,0.168000
0.464000,0.580331,0.156000
0.394000,0.489776,0.148000
0.270000,0.333009,0.132000
0.120000,0.158715,0.103000
0.013000,0.034080,0.044000
0.000000,0.000000,0.028000
0.000000,0.000000,0.037000
0.000000,0.000000,0.043000
0.000000,0.000000,0.102000
0.000000,0.000000,0.231000
0.000000,0.000000,0.213000
0.000000,0.000000,0.084000
0.000000,0.000000,0.039000
0.000000,0.000000,0.071000
0.000000,0.000000,0.138000
0.000000,0.000000,0.063000
0.002000,0.018500,0.021000
0.074000,0.102240,0.004000
0.174000,0.213242,0.080000
0.261000,0.314508,0.106000
0.307000,0.370983,0.077000
0.302000,0.365141,0.053000
0.341000,0.413827,0.039000
0.387000,0.472249,0.031000
0.428000,0.526777,0.025000
0.387000,0.476144,0.011000
0.269000,0.331061,0.002000
0.128000,0.166504,0.000000
0.013000,0.034080,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.009000
0.000000,0.000000,0.065000
0.000000,0.000000,0.095000
0.000000,0.000000,0.041000
0.000000,0.000000,0.004000
0.000000,0.000000,0.002000
0.000000,0.000000,0.009000
0.000000,0.000000,0.008000
0.000000,0.000000,0.006000
0.000000,0.000000,0.013000
0.000000,0.008763,0.016000
0.039000,0.063291,0.003000
0.101000,0.131451,0.000000
0.159000,0.196689,0.000000
0.173000,0.213242,0.003000
0.205000,0.250243,0.008000
0.282000,0.339825,0.004000
0.309000,0.372931,0.003000
0.223000,0.272639,0.012000
0.169000,0.210321,0.038000
0.147000,0.185005,0.056000
0.110000,0.145083,0.054000
0.014000,0.034080,0.023000
0.000000,0.000000,0.011000
0.000000,0.000000,0.010000
0.000000,0.000000,0.006000
0.000000,0.000000,0.003000
0.000000,0.000000,0.003000
0.000000,0.000000,0.006000
0.000000,0.000000,0.010000
0.000000,0.000000,0.018000
0.000000,0.000000,0.030000
0.000000,0.000000,0.047000
0.000000,0.000000,0.055000
0.000000,0.012658,0.032000
0.061000,0.088608,0.008000
0.173000,0.211295,0.011000
0.345000,0.412853,0.044000
0.476000,0.585200,0.066000
0.542000,0.682571,0.059000
0.539000,0.681597,0.045000
0.480000,0.599805,0.031000
0.346000,0.423564,0.014000
0.230000,0.282376,0.002000
0.149000,0.188900,0.000000
0.083000,0.113924,0.000000
0.009000,0.028238,0.000000
0.000000,0.000000,0.007000
0.000000,0.000000,0.034000
0.000000,0.000000,0.079000
0.000000,0.000000,0.127000
0.000000,0.000000,0.128000
0.000000,0.000000,0.081000
0.000000,0.000000,0.069000
0.000000,0.000000,0.078000
0.000000,0.000000,0.094000
0.000000,0.000000,0.112000
0.000000,0.000000,0.118000
0.000000,0.014606,0.118000
0.063000,0.089581,0.051000
0.147000,0.181110,0.064000
0.202000,0.242454,0.062000
0.240000,0.285297,0.065000
0.281000,0.331061,0.097000
0.347000,0.408958,0.115000
0.351000,0.414800,0.103000
0.347000,0.410906,0.076000
0.280000,0.333009,0.046000
0.220000,0.262902,0.024000
0.117000,0.148978,0.007000
0.012000,0.032132,0.004000
0.000000,0.000000,0.015000
0.000000,0.000000,0.022000
0.000000,0.000000,0.021000
0.000000,0.000000,0.019000
0.000000,0.000000,0.024000
0.000000,0.000000,0.027000
0.000000,0.000000,0.015000
0.000000,0.000000,0.005000
0.000000,0.000000,0.001000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.013632,0.000000
0.075000,0.103213,0.000000
0.216000,0.256086,0.000000
0.374000,0.441091,0.001000
0.474000,0.572541,0.006000
0.519000,0.637780,0.015000
0.529000,0.654333,0.026000
0.521000,0.646543,0.048000
0.467000,0.573515,0.067000
0.344000,0.415774,0.049000
0.248000,0.301850,0.035000
0.118000,0.153846,0.008000
0.012000,0.031159,0.006000
0.000000,0.000000,0.031000
0.000000,0.000000,0.070000
0.000000,0.000000,0.098000
0.000000,0.000000,0.094000
0.000000,0.000000,0.112000
0.000000,0.000000,0.168000
0.000000,0.000000,0.115000
0.000000,0.000000,0.107000
0.000000,0.000000,0.078000
0.000000,0.000000,0.084000
0.000000,0.000000,0.087000
0.000000,0.009737,0.093000
0.041000,0.065239,0.059000
0.117000,0.148978,0.014000
0.205000,0.245375,0.015000
0.275000,0.324245,0.050000
0.323000,0.381694,0.095000
0.331000,0.393379,0.145000
0.318000,0.379747,0.184000
0.297000,0.355404,0.182000
0.276000,0.330088,0.148000
0.257000,0.307692,0.113000
0.132000,0.167478,0.064000
0.016000,0.036027,0.063000
0.000000,0.000000,0.135000
0.000000,0.000000,0.191000
0.000000,0.000000,0.198000
0.000000,0.000000,0.140000
0.000000,0.000000,0.095000
0.000000,0.000000,0.078000
0.000000,0.000000,0.084000
0.000000,0.000000,0.069000
0.000000,0.000000,0.035000
0.000000,0.000000,0.029000
0.000000,0.000000,0.040000
0.003000,0.019474,0.047000
0.088000,0.116845,0.013000
0.230000,0.273612,0.083000
0.354000,0.418695,0.107000
0.442000,0.529698,0.117000
0.489000,0.593963,0.093000
0.524000,0.641675,0.063000
0.540000,0.666018,0.039000
0.511000,0.629990,0.022000
0.413000,0.502434,0.013000
0.285000,0.344693,0.011000
0.129000,0.165531,0.006000
0.012000,0.032132,0.006000
0.000000,0.000000,0.014000
0.000000,0.000000,0.018000
0.000000,0.000000,0.014000
0.000000,0.000000,0.008000
0.000000,0.000000,0.006000
0.000000,0.000000,0.008000
0.000000,0.000000,0.024000
0.000000,0.000000,0.061000
0.000000,0.000000,0.081000
0.000000,0.000000,0.057000
0.000000,0.000000,0.027000
0.003000,0.018500,0.018000
0.066000,0.091529,0.002000
0.251000,0.296008,0.000000
0.415000,0.495618,0.007000
0.533000,0.659202,0.002000
0.603000,0.765336,0.000000
0.628000,0.808179,0.000000
0.607000,0.778968,0.000000
0.536000,0.676728,0.000000
0.431000,0.532619,0.000000
0.277000,0.338851,0.000000
0.120000,0.157741,0.000000
0.011000,0.031159,0.000000
0.000000,0.000000,0.001000
0.000000,0.000000,0.010000
0.000000,0.000000,0.050000
0.000000,0.000000,0.094000
0.000000,0.000000,0.103000
0.000000,0.000000,0.107000
0.000000,0.000000,0.089000
0.000000,0.000000,0.068000
0.000000,0.000000,0.054000
0.000000,0.000000,0.046000
0.000000,0.000000,0.048000
0.003000,0.019474,0.049000
0.082000,0.111003,0.003000
0.242000,0.288218,0.017000
0.388000,0.466407,0.021000
0.496000,0.610516,0.012000
0.558000,0.700097,0.007000
0.577000,0.730282,0.004000
0.564000,0.713729,0.003000
0.509000,0.635833,0.004000
0.414000,0.508277,0.010000
0.273000,0.333009,0.017000
0.125000,0.161636,0.017000
0.012000,0.032132,0.015000
0.000000,0.000000,0.035000
0.000000,0.000000,0.064000
0.000000,0.000000,0.084000
0.000000,0.000000,0.089000
0.000000,0.000000,0.084000
0.000000,0.000000,0.050000
0.000000,0.000000,0.051000
0.000000,0.000000,0.044000
0.000000,0.000000,0.034000
0.000000,0.000000,0.025000
0.000000,0.000000,0.020000
0.003000,0.020448,0.020000
0.089000,0.117819,0.002000
0.243000,0.288218,0.000000
0.374000,0.444012,0.003000
0.460000,0.558909,0.003000
0.513000,0.633885,0.004000
0.528000,0.657254,0.005000
0.507000,0.630964,0.003000
0.457000,0.563778,0.001000
0.363000,0.442064,0.000000
0.250000,0.304771,0.000000
0.104000,0.138267,0.000000
0.009000,0.027264,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.002000
0.000000,0.000000,0.012000
0.000000,0.000000,0.017000
0.000000,0.000000,0.008000
0.000000,0.000000,0.001000
0.000000,0.000000,0.001000
0.000000,0.000000,0.005000
0.000000,0.000000,0.015000
0.000000,0.000000,0.021000
0.000000,0.000000,0.020000
0.002000,0.017527,0.015000
0.087000,0.115871,0.000000
0.237000,0.283350,0.000000
0.377000,0.451801,0.000000
0.479000,0.588121,0.000000
0.550000,0.691334,0.000000
0.573000,0.728335,0.000000
0.562000,0.714703,0.001000
0.513000,0.646543,0.003000
0.415000,0.514119,0.005000
0.251000,0.309640,0.009000
0.122000,0.159688,0.009000
0.011000,0.031159,0.007000
0.000000,0.000000,0.008000
0.000000,0.000000,0.005000
0.000000,0.000000,0.002000
0.000000,0.000000,0.001000
0.000000,0.000000,0.000000
0.000000,0.000000,0.003000
0.000000,0.000000,0.008000
0.000000,0.000000,0.007000
0.000000,0.000000,0.004000
0.000000,0.000000,0.001000
0.000000,0.000000,0.000000
0.002000,0.018500,0.000000
0.082000,0.111003,0.000000
0.239000,0.288218,0.000000
0.391000,0.474197,0.000000
0.510000,0.636806,0.000000
0.583000,0.746835,0.000000
0.609000,0.790652,0.001000
0.598000,0.777020,0.002000
0.530000,0.676728,0.001000
0.426000,0.533593,0.001000
0.286000,0.355404,0.001000
0.126000,0.165531,0.001000
0.010000,0.030185,0.001000
0.000000,0.000000,0.001000
0.000000,0.000000,0.002000
0.000000,0.000000,0.002000
0.000000,0.000000,0.005000
0.000000,0.000000,0.023000
0.000000,0.000000,0.061000
0.000000,0.000000,0.095000
0.000000,0.000000,0.092000
0.000000,0.000000,0.061000
0.000000,0.000000,0.036000
0.000000,0.000000,0.036000
0.002000,0.018500,0.050000
0.075000,0.104187,0.013000
0.250000,0.300876,0.052000
0.411000,0.496592,0.026000
0.517000,0.640701,0.012000
0.589000,0.747809,0.007000
0.607000,0.779942,0.004000
0.584000,0.747809,0.003000
0.517000,0.651412,0.003000
0.412000,0.509250,0.003000
0.278000,0.341772,0.004000
0.124000,0.162610,0.011000
0.009000,0.028238,0.022000
0.000000,0.000000,0.045000
0.000000,0.000000,0.068000
0.000000,0.000000,0.075000
0.000000,0.000000,0.054000
0.000000,0.000000,0.028000
0.000000,0.000000,0.016000
0.000000,0.000000,0.021000
0.000000,0.000000,0.004000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.011685,0.025000
0.068000,0.095424,0.004000
0.177000,0.215190,0.000000
0.294000,0.348588,0.000000
0.275000,0.329114,0.000000
0.240000,0.288218,0.000000
0.234000,0.283350,0.001000
0.237000,0.286271,0.005000
0.224000,0.271665,0.006000
0.186000,0.228822,0.002000
0.145000,0.183057,0.003000
0.080000,0.111003,0.004000
0.006000,0.023369,0.005000
0.000000,0.000000,0.042000
0.000000,0.000000,0.073000
0.000000,0.000000,0.059000
0.000000,0.000000,0.034000
0.000000,0.000000,0.016000
0.000000,0.000000,0.003000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.002000,0.018500,0.000000
0.086000,0.114898,0.000000
0.247000,0.294060,0.001000
0.409000,0.492697,0.004000
0.518000,0.643622,0.001000
0.583000,0.741967,0.000000
0.603000,0.777020,0.001000
0.582000,0.747809,0.001000
0.514000,0.650438,0.002000
0.411000,0.511198,0.002000
0.233000,0.289192,0.003000
0.103000,0.138267,0.007000
0.006000,0.024343,0.015000
0.000000,0.000000,0.037000
0.000000,0.000000,0.071000
0.000000,0.000000,0.093000
0.000000,0.000000,0.131000
0.000000,0.000000,0.134000
0.000000,0.000000,0.127000
0.000000,0.000000,0.113000
0.000000,0.000000,0.074000
0.000000,0.000000,0.045000
0.000000,0.000000,0.042000
0.000000,0.000000,0.060000
0.002000,0.017527,0.073000
0.093000,0.122687,0.010000
0.246000,0.293087,0.018000
0.364000,0.433301,0.081000
0.450000,0.547225,0.107000
0.495000,0.611490,0.092000
0.520000,0.650438,0.071000
0.487000,0.607595,0.055000
0.406000,0.500487,0.037000
0.296000,0.363194,0.022000
0.194000,0.242454,0.018000
0.091000,0.124635,0.026000
0.009000,0.029211,0.016000
0.000000,0.000000,0.046000
0.000000,0.000000,0.131000
0.000000,0.000000,0.224000
0.000000,0.000000,0.214000
0.000000,0.000000,0.122000
0.000000,0.000000,0.084000
0.000000,0.000000,0.073000
0.000000,0.000000,0.083000
0.000000,0.000000,0.199000
0.000000,0.000000,0.104000
0.000000,0.000000,0.063000
0.000000,0.014606,0.051000
0.074000,0.102240,0.031000
0.190000,0.231743,0.068000
0.308000,0.369036,0.128000
0.431000,0.524830,0.150000
0.499000,0.619279,0.144000
0.508000,0.633885,0.106000
0.462000,0.574489,0.065000
0.403000,0.497566,0.037000
0.323000,0.395326,0.020000
0.225000,0.277507,0.009000
0.106000,0.142162,0.008000
0.007000,0.025316,0.007000
0.000000,0.000000,0.021000
0.000000,0.000000,0.045000
0.000000,0.000000,0.047000
0.000000,0.000000,0.112000
0.000000,0.000000,0.164000
0.000000,0.000000,0.126000
0.000000,0.000000,0.110000
0.000000,0.000000,0.114000
0.000000,0.000000,0.090000
0.000000,0.000000,0.090000
0.000000,0.000000,0.096000
0.000000,0.014606,0.074000
0.081000,0.111003,0.079000
0.222000,0.266796,0.172000
0.370000,0.443038,0.202000
0.494000,0.605648,0.234000
0.561000,0.702045,0.220000
0.543000,0.678676,0.177000
0.522000,0.651412,0.124000
0.444000,0.544304,0.062000
0.309000,0.373905,0.017000
0.196000,0.240506,0.005000
0.088000,0.119766,0.006000
0.004000,0.021422,0.002000
0.000000,0.000000,0.007000
0.000000,0.000000,0.029000
0.000000,0.000000,0.059000
0.000000,0.000000,0.076000
0.000000,0.000000,0.097000
0.000000,0.000000,0.107000
0.000000,0.000000,0.074000
0.000000,0.000000,0.066000
0.000000,0.000000,0.077000
0.000000,0.000000,0.094000
0.000000,0.000000,0.103000
0.000000,0.008763,0.100000
0.048000,0.074002,0.049000
0.148000,0.183057,0.008000
0.304000,0.359299,0.026000
0.394000,0.469328,0.048000
0.429000,0.515093,0.039000
0.455000,0.552093,0.026000
0.456000,0.553067,0.011000
0.405000,0.488802,0.004000
0.325000,0.389484,0.001000
0.165000,0.204479,0.000000
0.071000,0.099318,0.000000
0.001000,0.017527,0.000000
0.000000,0.000000,0.003000
0.000000,0.000000,0.022000
0.000000,0.000000,0.022000
0.000000,0.000000,0.006000
0.000000,0.000000,0.001000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.001000,0.017527,0.008000
0.087000,0.115871,0.011000
0.261000,0.309640,0.014000
0.422000,0.507303,0.041000
0.543000,0.670886,0.042000
0.618000,0.780915,0.032000
0.634000,0.807205,0.024000
0.613000,0.777994,0.024000
0.543000,0.676728,0.021000
0.409000,0.496592,0.010000
0.265000,0.320351,0.002000
0.107000,0.141188,0.001000
0.004000,0.022395,0.005000
0.000000,0.000000,0.039000
0.000000,0.000000,0.118000
0.000000,0.000000,0.164000
0.000000,0.000000,0.084000
0.000000,0.000000,0.038000
0.000000,0.000000,0.036000
0.000000,0.000000,0.046000
0.000000,0.000000,0.047000
0.000000,0.000000,0.054000
0.000000,0.000000,0.059000
0.000000,0.000000,0.061000
0.000000,0.015579,0.063000
0.089000,0.118793,0.031000
0.246000,0.293087,0.080000
0.392000,0.468354,0.078000
0.511000,0.625122,0.067000
0.587000,0.735151,0.058000
0.617000,0.779942,0.048000
0.598000,0.754625,0.034000
0.536000,0.666018,0.015000
0.434000,0.529698,0.003000
0.297000,0.358325,0.000000
0.136000,0.173320,0.000000
0.009000,0.028238,0.000000
0.000000,0.000000,0.005000
0.000000,0.000000,0.033000
0.000000,0.000000,0.071000
0.000000,0.000000,0.102000
0.000000,0.000000,0.113000
0.000000,0.000000,0.110000
0.000000,0.000000,0.109000
0.000000,0.000000,0.093000
0.000000,0.000000,0.076000
0.000000,0.000000,0.075000
0.000000,0.000000,0.071000
0.001000,0.017527,0.066000
0.088000,0.115871,0.003000
0.265000,0.313535,0.002000
0.421000,0.504382,0.033000
0.526000,0.647517,0.025000
0.594000,0.747809,0.003000
0.601000,0.761441,0.000000
0.576000,0.725414,0.000000
0.515000,0.639727,0.000000
0.405000,0.493671,0.000000
0.260000,0.315482,0.000000
0.123000,0.158715,0.000000
0.008000,0.027264,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.026000
0.000000,0.000000,0.076000
0.000000,0.000000,0.078000
0.000000,0.014606,0.054000
0.091000,0.120740,0.001000
0.216000,0.259007,0.000000
0.279000,0.332035,0.000000
0.273000,0.325219,0.002000
0.252000,0.299903,0.004000
0.229000,0.275560,0.003000
0.187000,0.228822,0.002000
