PV,SOLAR,WIND_ONSHORE
0.212625,0.261625,0.069625
0.090625,0.122963,0.060000
0.007250,0.025407,0.062750
0.000000,0.000000,0.137375
0.000000,0.000000,0.186125
0.000000,0.000000,0.143125
0.000000,0.000000,0.111125
0.000000,0.000000,0.090500
0.000000,0.000000,0.054250
0.000000,0.000000,0.029125
0.000000,0.000000,0.021875
0.000000,0.000000,0.026500
0.000000,0.000000,0.033875
0.000000,0.000000,0.033250
0.010000,0.028523,0.020750
0.102625,0.131951,0.002750
0.233625,0.276127,0.015875
0.354125,0.418624,0.022750
0.449500,0.542546,0.019875
0.495250,0.609060,0.019125
0.517625,0.644775,0.018500
0.502375,0.625719,0.017000
0.442875,0.545542,0.014500
0.330625,0.402565,0.012250
0.200750,0.247244,0.014500
0.089625,0.121764,0.016750
0.006125,0.023610,0.020875
0.000000,0.000000,0.039000
0.000000,0.000000,0.049250
0.000000,0.000000,0.062625
0.000000,0.000000,0.052625
0.000000,0.000000,0.041125
0.000000,0.000000,0.025875
0.000000,0.000000,0.017625
0.000000,0.000000,0.015625
0.000000,0.000000,0.015500
0.000000,0.000000,0.013750
0.000000,0.000000,0.019500
0.010125,0.028763,0.035875
0.103500,0.133030,0.007375
0.238750,0.282239,0.024375
0.356500,0.421261,0.044750
0.428750,0.514621,0.046750
0.448000,0.543504,0.042625
0.456125,0.556328,0.040375
0.429250,0.521333,0.037750
0.369125,0.444631,0.038375
0.286500,0.343360,0.035625
0.184000,0.224593,0.023250
0.079875,0.109420,0.006500
0.003375,0.019655,0.011125
0.000000,0.000000,0.027000
0.000000,0.000000,0.027500
0.000000,0.000000,0.022875
0.000000,0.000000,0.023250
0.000000,0.000000,0.029625
0.000000,0.000000,0.034625
0.000000,0.000000,0.050875
0.000000,0.000000,0.066750
0.000000,0.000000,0.067500
0.000000,0.000000,0.066500
0.000000,0.000000,0.071125
0.000750,0.014262,0.073375
0.053000,0.077780,0.032000
0.129500,0.160714,0.009750
0.213500,0.252996,0.037250
0.283625,0.332814,0.064875
0.324000,0.381112,0.085500
0.354250,0.419942,0.092875
0.362625,0.432047,0.086125
0.335250,0.399808,0.076125
0.279875,0.334252,0.064125
0.193750,0.235259,0.049625
0.090250,0.120805,0.026875
0.007375,0.025527,0.023125
0.000000,0.000000,0.069375
0.000000,0.000000,0.100625
0.000000,0.000000,0.097875
0.000000,0.000000,0.083000
0.000000,0.000000,0.077375
0.000000,0.000000,0.074000
0.000000,0.000000,0.073875
0.000000,0.000000,0.074875
0.000000,0.000000,0.075500
0.000000,0.000000,0.074250
0.000000,0.000000,0.082375
0.010125,0.028883,0.074875
0.098500,0.127277,0.007625
0.250000,0.292905,0.025500
0.380750,0.447028,0.083375
0.455250,0.545662,0.133375
0.475750,0.578380,0.152250
0.468375,0.570949,0.137375
0.431000,0.523370,0.115250
0.353000,0.425815,0.091750
0.226500,0.274209,0.069750
0.136000,0.172220,0.054500
0.055375,0.082215,0.033125
0.001125,0.016059,0.032500
0.000000,0.000000,0.073875
0.000000,0.000000,0.115250
0.000000,0.000000,0.104125
0.000000,0.000000,0.069500
0.000000,0.000000,0.044250
0.000000,0.000000,0.029750
0.000000,0.000000,0.019500
0.000000,0.000000,0.010250
0.000000,0.000000,0.012750
0.000000,0.000000,0.018625
0.000000,0.000000,0.025125
0.006625,0.023849,0.027125
0.092125,0.120326,0.020125
0.217000,0.257071,0.083625
0.344500,0.405561,0.131750
0.465500,0.559803,0.159125
0.537250,0.660714,0.158375
0.556250,0.691755,0.141000
0.529375,0.656280,0.132125
0.465125,0.569751,0.125000
0.347125,0.418624,0.104500
0.204125,0.249161,0.074375
0.088500,0.119367,0.050250
0.005750,0.023250,0.066750
0.000000,0.000000,0.127375
0.000000,0.000000,0.142500
0.000000,0.000000,0.109375
0.000000,0.000000,0.070875
0.000000,0.000000,0.048250
0.000000,0.000000,0.039000
0.000000,0.000000,0.039500
0.000000,0.000000,0.045000
0.000000,0.000000,0.052875
0.000000,0.000000,0.061000
0.000000,0.000000,0.066875
0.004875,0.021932,0.058875
0.088125,0.116131,0.032750
0.206125,0.245566,0.110500
0.314750,0.372004,0.171625
0.396625,0.474832,0.198625
0.444500,0.540029,0.191125
0.455875,0.557646,0.178375
0.428875,0.524209,0.157500
0.370125,0.449305,0.133625
0.278375,0.336769,0.106125
0.177750,0.219799,0.082000
0.076250,0.105465,0.063750
0.004375,0.021333,0.064500
0.000000,0.000000,0.091375
0.000000,0.000000,0.092250
0.000000,0.000000,0.065875
0.000000,0.000000,0.045250
0.000000,0.000000,0.036375
0.000000,0.000000,0.031375
0.000000,0.000000,0.029375
0.000000,0.000000,0.028750
0.000000,0.000000,0.030375
0.000000,0.000000,0.029750
0.000000,0.000000,0.029250
0.009125,0.027565,0.023500
0.098250,0.127397,0.018250
0.236625,0.279962,0.075375
0.371375,0.440796,0.109500
0.476625,0.579818,0.138750
0.530000,0.656640,0.160500
0.556125,0.697148,0.165750
0.538875,0.673897,0.154500
0.474875,0.586170,0.140250
0.368125,0.446309,0.125125
0.235625,0.286433,0.106875
0.104625,0.138063,0.073875
0.007750,0.026486,0.053375
0.000000,0.000000,0.091625
0.000000,0.000000,0.095750
0.000000,0.000000,0.074375
0.000000,0.000000,0.058625
0.000000,0.000000,0.048125
0.000000,0.000000,0.043000
0.000000,0.000000,0.037000
0.000000,0.000000,0.034000
0.000000,0.000000,0.035750
0.000000,0.000000,0.039500
0.000000,0.000000,0.042250
0.008125,0.026486,0.037500
0.099250,0.128116,0.002750
0.244500,0.287272,0.006375
0.369625,0.435523,0.044250
0.451500,0.543145,0.059875
0.500875,0.612536,0.046750
0.514625,0.634588,0.036625
0.475000,0.583293,0.031250
0.415250,0.505153,0.027500
0.323750,0.390940,0.025250
0.209250,0.255753,0.021125
0.093750,0.125839,0.016625
0.006750,0.024209,0.023750
0.000000,0.000000,0.075625
0.000000,0.000000,0.110625
0.000000,0.000000,0.108625
0.000000,0.000000,0.082750
0.000000,0.000000,0.067625
0.000000,0.000000,0.050250
0.000000,0.000000,0.038125
0.000000,0.000000,0.032250
0.000000,0.000000,0.031750
0.000000,0.000000,0.043125
0.000000,0.000000,0.048625
0.010000,0.028523,0.047500
0.102375,0.131592,0.005375
0.239250,0.281879,0.022625
0.353750,0.417186,0.059375
0.450250,0.541946,0.088875
0.526250,0.647891,0.129375
0.532625,0.660954,0.163250
0.504375,0.623442,0.178125
0.436750,0.533677,0.173375
0.326500,0.394175,0.149875
0.203125,0.248442,0.115500
0.092500,0.124161,0.081375
0.006500,0.024089,0.093375
0.000000,0.000000,0.141750
0.000000,0.000000,0.142000
0.000000,0.000000,0.124375
0.000000,0.000000,0.098625
0.000000,0.000000,0.071750
0.000000,0.000000,0.058375
0.000000,0.000000,0.046500
0.000000,0.000000,0.038750
0.000000,0.000000,0.038625
0.000000,0.000000,0.044875
0.000000,0.000000,0.054000
0.008750,0.026846,0.048750
0.101500,0.130633,0.026000
0.234500,0.276366,0.113875
0.355375,0.419223,0.217875
0.460250,0.554171,0.310125
0.518000,0.635187,0.347000
0.533875,0.659756,0.325625
0.507875,0.626198,0.279000
0.423000,0.513543,0.214250
0.319250,0.383988,0.143000
0.205125,0.250240,0.086625
0.092625,0.124161,0.049000
0.006000,0.023610,0.063875
0.000000,0.000000,0.116375
0.000000,0.000000,0.117500
0.000000,0.000000,0.115875
0.000000,0.000000,0.095125
0.000000,0.000000,0.083000
0.000000,0.000000,0.070125
0.000000,0.000000,0.065500
0.000000,0.000000,0.065625
0.000000,0.000000,0.066250
0.000000,0.000000,0.065375
0.000000,0.000000,0.065375
0.004250,0.020973,0.056625
0.083625,0.111218,0.025125
0.208125,0.247363,0.089875
0.332000,0.391059,0.178125
0.436125,0.523730,0.242000
0.508625,0.623562,0.266375
0.527000,0.652565,0.255625
0.500375,0.618049,0.230875
0.420875,0.513063,0.197500
0.294875,0.356304,0.145250
0.185875,0.229386,0.101875
0.076125,0.106184,0.065375
0.002500,0.019175,0.054000
0.000000,0.000000,0.073500
0.000000,0.000000,0.102375
0.000000,0.000000,0.135125
0.000000,0.000000,0.120000
0.000000,0.000000,0.089875
0.000000,0.000000,0.085375
0.000000,0.000000,0.083125
0.000000,0.000000,0.067500
0.000000,0.000000,0.065250
0.000000,0.000000,0.068000
0.000000,0.000000,0.080750
0.007375,0.025288,0.063875
0.097500,0.126438,0.037000
0.231625,0.273610,0.133250
0.354500,0.418984,0.169625
0.458125,0.552613,0.172375
0.519375,0.639022,0.184000
0.542250,0.674377,0.197000
0.523875,0.651726,0.199375
0.475250,0.586769,0.188125
0.380500,0.463447,0.157000
0.255000,0.310163,0.119000
0.110625,0.145374,0.074250
0.009125,0.027924,0.040000
0.000000,0.000000,0.066000
0.000000,0.000000,0.071250
0.000000,0.000000,0.053750
0.000000,0.000000,0.032000
0.000000,0.000000,0.025000
0.000000,0.000000,0.019875
0.000000,0.000000,0.011500
0.000000,0.000000,0.012000
0.000000,0.000000,0.022000
0.000000,0.000000,0.029875
0.000000,0.000000,0.016375
0.002750,0.018936,0.009500
0.080250,0.107862,0.001875
0.195375,0.233821,0.034875
0.321875,0.380513,0.077500
0.420125,0.505633,0.080000
0.474375,0.582335,0.073500
0.483875,0.597315,0.069500
0.465875,0.572507,0.056625
0.410750,0.499640,0.040000
0.328375,0.396812,0.023250
0.209750,0.257071,0.010500
0.092875,0.124640,0.005500
0.006250,0.022651,0.011875
0.000000,0.000000,0.016875
0.000000,0.000000,0.015250
0.000000,0.000000,0.028000
0.000000,0.000000,0.040125
0.000000,0.000000,0.030500
0.000000,0.000000,0.015750
0.000000,0.000000,0.008375
0.000000,0.000000,0.010000
0.000000,0.000000,0.016875
0.000000,0.000000,0.023625
0.000000,0.000000,0.021250
0.000000,0.010547,0.024875
0.039000,0.062800,0.013250
0.102000,0.131472,0.004250
0.161375,0.195470,0.003625
0.209500,0.248682,0.006750
0.284250,0.334492,0.012375
0.321375,0.378955,0.014375
0.336125,0.398969,0.013000
0.347125,0.416467,0.012500
0.317875,0.381831,0.018125
0.235875,0.284276,0.023625
0.116750,0.150407,0.022875
0.010125,0.029362,0.017000
0.000000,0.000000,0.040375
0.000000,0.000000,0.055875
0.000000,0.000000,0.047000
0.000000,0.000000,0.038375
0.000000,0.000000,0.035875
0.000000,0.000000,0.037750
0.000000,0.000000,0.038875
0.000000,0.000000,0.039375
0.000000,0.000000,0.037125
0.000000,0.000000,0.038875
0.000000,0.000000,0.038625
0.005250,0.022172,0.027625
0.089375,0.117210,0.002125
0.212125,0.251678,0.013250
0.323875,0.382071,0.040000
0.397500,0.474832,0.049875
0.428125,0.517138,0.038750
0.424500,0.513423,0.026750
0.383750,0.462248,0.015625
0.324500,0.388663,0.008125
0.264250,0.316515,0.002875
0.173000,0.212368,0.000625
0.072625,0.101031,0.000250
0.003000,0.018337,0.000125
0.000000,0.000000,0.003375
0.000000,0.000000,0.022750
0.000000,0.000000,0.052000
0.000000,0.000000,0.074875
0.000000,0.000000,0.085250
0.000000,0.000000,0.071375
0.000000,0.000000,0.045250
0.000000,0.000000,0.030250
0.000000,0.000000,0.031875
0.000000,0.000000,0.048375
0.000000,0.000000,0.064500
0.001375,0.016539,0.068125
0.069250,0.095518,0.044375
0.165750,0.199425,0.035125
0.231375,0.272411,0.053000
0.277500,0.324185,0.096250
0.317000,0.370326,0.135875
0.355250,0.417186,0.163500
0.346750,0.408317,0.162000
0.304375,0.358581,0.129250
0.222000,0.263902,0.076125
0.147125,0.181208,0.034875
0.070750,0.098035,0.008750
0.002125,0.017018,0.005875
0.000000,0.000000,0.024250
0.000000,0.000000,0.037375
0.000000,0.000000,0.041250
0.000000,0.000000,0.040625
0.000000,0.000000,0.034375
0.000000,0.000000,0.029875
0.000000,0.000000,0.024250
0.000000,0.000000,0.018750
0.000000,0.000000,0.014875
0.000000,0.000000,0.014250
0.000000,0.000000,0.014750
0.006125,0.023250,0.016250
0.101250,0.129314,0.001875
0.245250,0.286673,0.005250
0.387500,0.454458,0.017875
0.483125,0.579458,0.033750
0.527750,0.643936,0.045125
0.527625,0.647172,0.054500
0.486250,0.592522,0.064625
0.403500,0.485618,0.069375
0.302250,0.359660,0.059125
0.204250,0.246884,0.041250
0.090500,0.120446,0.022750
0.004500,0.021692,0.023500
0.000000,0.000000,0.041750
0.000000,0.000000,0.051000
0.000000,0.000000,0.059250
0.000000,0.000000,0.065625
0.000000,0.000000,0.076000
0.000000,0.000000,0.087625
0.000000,0.000000,0.082250
0.000000,0.000000,0.084750
0.000000,0.000000,0.089000
0.000000,0.000000,0.098000
0.000000,0.000000,0.101875
0.005750,0.022411,0.092625
0.089750,0.117210,0.029750
0.200875,0.237416,0.017625
0.300500,0.349832,0.074250
0.382000,0.448466,0.139625
0.435625,0.518337,0.191000
0.457250,0.548658,0.217625
0.434250,0.520494,0.232750
0.372125,0.443552,0.223125
0.296250,0.352469,0.178375
0.201750,0.243289,0.120125
0.094375,0.124161,0.064750
0.006750,0.024089,0.061750
0.000000,0.000000,0.103250
0.000000,0.000000,0.126125
0.000000,0.000000,0.110500
0.000000,0.000000,0.075125
0.000000,0.000000,0.056250
0.000000,0.000000,0.049000
0.000000,0.000000,0.046875
0.000000,0.000000,0.039875
0.000000,0.000000,0.031375
0.000000,0.000000,0.034875
0.000000,0.000000,0.041750
0.004000,0.020614,0.040375
0.085250,0.112656,0.011000
0.203875,0.241491,0.036125
0.314625,0.368408,0.050125
0.400250,0.473394,0.058250
0.452000,0.540149,0.048500
0.485375,0.585930,0.034125
0.495375,0.600551,0.020375
0.475500,0.575623,0.012000
0.393500,0.471836,0.007250
0.263750,0.315796,0.005500
0.116750,0.150407,0.005250
0.008500,0.027205,0.006875
0.000000,0.000000,0.025000
0.000000,0.000000,0.036750
0.000000,0.000000,0.023750
0.000000,0.000000,0.012750
0.000000,0.000000,0.009125
0.000000,0.000000,0.007250
0.000000,0.000000,0.007375
0.000000,0.000000,0.011250
0.000000,0.000000,0.013250
0.000000,0.000000,0.009375
0.000000,0.000000,0.005375
0.007250,0.024808,0.005875
0.085500,0.112416,0.000375
0.267500,0.313639,0.000000
0.426000,0.507311,0.002250
0.536875,0.659276,0.001875
0.590250,0.740053,0.000625
0.602000,0.760786,0.000625
0.558875,0.700264,0.001625
0.479375,0.590484,0.002625
0.366875,0.444032,0.003250
0.238250,0.288471,0.005125
0.103500,0.136865,0.009000
0.005750,0.023490,0.013125
0.000000,0.000000,0.033375
0.000000,0.000000,0.034250
0.000000,0.000000,0.036500
0.000000,0.000000,0.042375
0.000000,0.000000,0.045750
0.000000,0.000000,0.046250
0.000000,0.000000,0.038000
0.000000,0.000000,0.030875
0.000000,0.000000,0.027875
0.000000,0.000000,0.027625
0.000000,0.000000,0.030000
0.006875,0.024808,0.032375
0.096125,0.124640,0.002625
0.245500,0.289789,0.009750
0.384500,0.456496,0.011125
0.488750,0.594199,0.005375
0.549875,0.681927,0.002500
0.572000,0.717641,0.002000
0.557250,0.698826,0.004500
0.506250,0.627996,0.010500
0.401750,0.489334,0.019375
0.251250,0.304410,0.030375
0.106875,0.140340,0.038875
0.007000,0.025168,0.035250
0.000000,0.000000,0.055875
0.000000,0.000000,0.058500
0.000000,0.000000,0.033375
0.000000,0.000000,0.027125
0.000000,0.000000,0.026750
0.000000,0.000000,0.028875
0.000000,0.000000,0.030375
0.000000,0.000000,0.025750
0.000000,0.000000,0.021875
0.000000,0.000000,0.020375
0.000000,0.000000,0.020750
0.006750,0.024449,0.018875
0.101875,0.130992,0.001250
0.245125,0.288231,0.001500
0.369000,0.435882,0.001500
0.460750,0.557167,0.000625
0.519375,0.640221,0.001125
0.536625,0.668145,0.002250
0.516500,0.642138,0.002625
0.454250,0.559204,0.003250
0.353375,0.428452,0.005375
0.228125,0.277565,0.009500
0.099875,0.132311,0.016500
0.005500,0.023130,0.021625
0.000000,0.000000,0.040125
0.000000,0.000000,0.033250
0.000000,0.000000,0.028375
0.000000,0.000000,0.022750
0.000000,0.000000,0.012375
0.000000,0.000000,0.006375
0.000000,0.000000,0.004875
0.000000,0.000000,0.006625
0.000000,0.000000,0.010250
0.000000,0.000000,0.011750
0.000000,0.000000,0.014000
0.006500,0.023849,0.015000
0.096250,0.125240,0.001375
0.256375,0.303571,0.002500
0.398500,0.476390,0.001000
0.500250,0.613015,0.001250
0.563625,0.705896,0.003625
0.582625,0.736457,0.009125
0.553250,0.696788,0.016000
0.489750,0.608581,0.020750
0.381000,0.465005,0.023750
0.247000,0.301534,0.028875
0.111875,0.146812,0.028875
0.006750,0.024928,0.028875
0.000000,0.000000,0.054375
0.000000,0.000000,0.054500
0.000000,0.000000,0.046500
0.000000,0.000000,0.030250
0.000000,0.000000,0.021500
0.000000,0.000000,0.016375
0.000000,0.000000,0.011875
0.000000,0.000000,0.012750
0.000000,0.000000,0.013375
0.000000,0.000000,0.016750
0.000000,0.000000,0.022875
0.006875,0.024688,0.023875
0.097125,0.126318,0.003625
0.256125,0.303931,0.009250
0.404875,0.486337,0.004375
0.516875,0.639501,0.002625
0.580500,0.734779,0.003625
0.596000,0.762584,0.006875
0.572125,0.730105,0.010125
0.506625,0.636985,0.012000
0.384250,0.472795,0.014500
0.248750,0.305010,0.019250
0.106375,0.141299,0.023875
0.005375,0.023130,0.025625
0.000000,0.000000,0.046625
0.000000,0.000000,0.050250
0.000000,0.000000,0.038750
0.000000,0.000000,0.029000
0.000000,0.000000,0.022125
0.000000,0.000000,0.026000
0.000000,0.000000,0.036125
0.000000,0.000000,0.037500
0.000000,0.000000,0.036125
0.000000,0.000000,0.036000
0.000000,0.000000,0.044500
0.007000,0.025048,0.047125
0.095750,0.125120,0.017875
0.264625,0.314358,0.051875
0.415500,0.498562,0.025625
0.524250,0.647172,0.009625
0.574625,0.723993,0.002750
0.584500,0.743169,0.000875
0.559250,0.708653,0.000375
0.489875,0.611218,0.001000
0.352625,0.431328,0.002625
0.225625,0.276846,0.005250
0.094000,0.126678,0.007875
0.003375,0.019895,0.016125
0.000000,0.000000,0.029875
0.000000,0.000000,0.030250
0.000000,0.000000,0.023750
0.000000,0.000000,0.017750
0.000000,0.000000,0.022500
0.000000,0.000000,0.022250
0.000000,0.000000,0.016500
0.000000,0.000000,0.009125
0.000000,0.000000,0.007750
0.000000,0.000000,0.010125
0.000000,0.000000,0.013250
0.000000,0.009827,0.023875
0.046875,0.071309,0.011125
0.133750,0.165748,0.007250
0.210125,0.250000,0.002875
0.226000,0.268696,0.002375
0.247750,0.294104,0.003875
0.254500,0.302493,0.014000
0.259750,0.308485,0.024875
0.250750,0.298178,0.025000
0.213750,0.256232,0.017375
0.145500,0.180010,0.008500
0.065500,0.093121,0.001250
0.001750,0.016419,0.001250
0.000000,0.000000,0.009750
0.000000,0.000000,0.019000
0.000000,0.000000,0.018750
0.000000,0.000000,0.017375
0.000000,0.000000,0.016875
0.000000,0.000000,0.014750
0.000000,0.000000,0.014875
0.000000,0.000000,0.017000
0.000000,0.000000,0.018125
0.000000,0.000000,0.015875
0.000000,0.000000,0.007875
0.003500,0.020014,0.001125
0.083875,0.111337,0.000000
0.221250,0.261505,0.000125
0.348125,0.411194,0.000750
0.436000,0.525288,0.000625
0.486625,0.595877,0.001750
0.505750,0.625120,0.003750
0.492625,0.609060,0.006250
0.435750,0.533317,0.008000
0.350500,0.424377,0.008000
0.229250,0.278883,0.006625
0.099875,0.132430,0.007875
0.004500,0.021692,0.010125
0.000000,0.000000,0.031125
0.000000,0.000000,0.049375
0.000000,0.000000,0.063125
0.000000,0.000000,0.070375
0.000000,0.000000,0.078625
0.000000,0.000000,0.082750
0.000000,0.000000,0.073125
0.000000,0.000000,0.059125
0.000000,0.000000,0.051250
0.000000,0.000000,0.043250
0.000000,0.000000,0.037750
0.006000,0.023490,0.032375
0.103375,0.132550,0.005125
0.253000,0.297819,0.040500
0.384750,0.455177,0.070375
0.480125,0.581136,0.079750
0.512500,0.629195,0.078250
0.518250,0.639981,0.080375
0.472625,0.579698,0.081125
0.396125,0.480705,0.066875
0.307125,0.370326,0.046250
0.214250,0.261266,0.032875
0.096750,0.128715,0.024375
0.004625,0.021812,0.028500
0.000000,0.000000,0.081750
0.000000,0.000000,0.097625
0.000000,0.000000,0.094500
0.000000,0.000000,0.099125
0.000000,0.000000,0.108000
0.000000,0.000000,0.093250
0.000000,0.000000,0.065625
0.000000,0.000000,0.074250
0.000000,0.000000,0.094750
0.000000,0.000000,0.075000
0.000000,0.000000,0.067250
0.004750,0.021812,0.062250
0.097125,0.125599,0.023750
0.247750,0.291587,0.050375
0.396875,0.472076,0.114000
0.508875,0.623202,0.111375
0.563250,0.704219,0.098875
0.555750,0.697267,0.086125
0.512250,0.638543,0.070875
0.446625,0.549976,0.058000
0.342125,0.415748,0.042375
0.213000,0.261266,0.027500
0.089125,0.121405,0.018000
0.002625,0.018936,0.016750
0.000000,0.000000,0.041125
0.000000,0.000000,0.051875
0.000000,0.000000,0.044750
0.000000,0.000000,0.037750
0.000000,0.000000,0.059250
0.000000,0.000000,0.076250
0.000000,0.000000,0.081625
0.000000,0.000000,0.086500
0.000000,0.000000,0.099125
0.000000,0.000000,0.112125
0.000000,0.000000,0.117375
0.003250,0.018936,0.097875
0.087500,0.115892,0.127500
0.225625,0.267617,0.212875
0.369375,0.436481,0.225750
0.477250,0.575623,0.236375
0.533625,0.654842,0.209250
0.543375,0.671141,0.160500
0.505500,0.620566,0.109375
0.408000,0.491850,0.052875
0.297750,0.356304,0.020625
0.182000,0.222196,0.007750
0.071625,0.100431,0.005500
0.001125,0.015460,0.007500
0.000000,0.000000,0.034875
0.000000,0.000000,0.065375
0.000000,0.000000,0.061875
0.000000,0.000000,0.054500
0.000000,0.000000,0.064875
0.000000,0.000000,0.074875
0.000000,0.000000,0.070250
0.000000,0.000000,0.071125
0.000000,0.000000,0.078000
0.000000,0.000000,0.090750
0.000000,0.000000,0.100125
0.002250,0.015580,0.094000
0.071500,0.098035,0.036000
0.182750,0.218960,0.009750
0.297625,0.349353,0.023125
0.372625,0.439717,0.044750
0.418375,0.499640,0.035875
0.442625,0.532119,0.023125
0.432875,0.520494,0.013000
0.383625,0.458054,0.006875
0.298125,0.354267,0.002375
0.173875,0.212368,0.000000
0.068625,0.096357,0.000000
0.000500,0.014262,0.000000
0.000000,0.000000,0.001500
0.000000,0.000000,0.007875
0.000000,0.000000,0.018750
0.000000,0.000000,0.030250
0.000000,0.000000,0.030875
0.000000,0.000000,0.021625
0.000000,0.000000,0.009375
0.000000,0.000000,0.002250
0.000000,0.000000,0.000500
0.000000,0.000000,0.000250
0.000000,0.000000,0.000250
0.003250,0.019775,0.004750
0.096125,0.124640,0.005125
0.244500,0.287033,0.007000
0.381500,0.449425,0.033625
0.487750,0.587848,0.045500
0.551125,0.676055,0.036000
0.564375,0.697148,0.023250
0.536500,0.659276,0.017750
0.473375,0.574664,0.015000
0.333000,0.396812,0.007250
0.199125,0.241251,0.002000
0.071125,0.099473,0.002375
0.001000,0.014262,0.010625
0.000000,0.000000,0.048000
0.000000,0.000000,0.097625
0.000000,0.000000,0.114250
0.000000,0.000000,0.087875
0.000000,0.000000,0.064125
0.000000,0.000000,0.061500
0.000000,0.000000,0.063250
0.000000,0.000000,0.066500
0.000000,0.000000,0.072500
0.000000,0.000000,0.079125
0.000000,0.000000,0.084625
0.003125,0.019295,0.078625
0.096625,0.125120,0.015750
0.246875,0.289549,0.065875
0.390750,0.460331,0.072125
0.504375,0.608581,0.054625
0.580000,0.715724,0.044625
0.607250,0.757311,0.040000
0.588250,0.731544,0.030875
0.528375,0.647891,0.018375
0.428500,0.515580,0.008250
0.278750,0.332335,0.001875
0.122375,0.155920,0.000250
0.005500,0.023130,0.000750
0.000000,0.000000,0.002500
0.000000,0.000000,0.012875
0.000000,0.000000,0.037250
0.000000,0.000000,0.062625
0.000000,0.000000,0.079125
0.000000,0.000000,0.085250
0.000000,0.000000,0.074000
0.000000,0.000000,0.058125
0.000000,0.000000,0.049375
0.000000,0.000000,0.047250
0.000000,0.000000,0.043125
0.004625,0.021572,0.039500
0.102625,0.131352,0.001875
0.279750,0.326942,0.008375
0.440125,0.523370,0.022500
0.546000,0.668384,0.010750
0.603625,0.754434,0.000875
0.607250,0.762344,0.000000
0.579125,0.722915,0.000000
0.514625,0.632790,0.000000
0.403375,0.485858,0.000000
0.246125,0.296141,0.000000
0.106750,0.139501,0.000000
0.003375,0.019775,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000250
0.000000,0.000000,0.000750
0.000000,0.000000,0.000875
0.000000,0.000000,0.002125
0.000000,0.000000,0.003500
0.000000,0.000000,0.011250
0.000000,0.000000,0.034875
0.000000,0.000000,0.054500
0.000000,0.000000,0.052625
0.000000,0.012105,0.043875
0.057750,0.082694,0.006750
0.139375,0.171980,0.002375
0.178375,0.215364,0.006000
0.199500,0.237776,0.012500
0.212125,0.252037,0.014375
0.208250,0.248082,0.019125
0.193500,0.231783,0.018625
