PV,SOLAR,WIND_ONSHORE
0.358444,0.426654,0.082667
0.331889,0.395441,0.072667
0.276667,0.330350,0.060778
0.190333,0.231384,0.046111
0.089778,0.120166,0.024222
0.007444,0.025674,0.021444
0.000000,0.000000,0.069778
0.000000,0.000000,0.102111
0.000000,0.000000,0.095667
0.000000,0.000000,0.081667
0.000000,0.000000,0.078222
0.000000,0.000000,0.074889
0.000000,0.000000,0.074778
0.000000,0.000000,0.075667
0.000000,0.000000,0.076444
0.000000,0.000000,0.076333
0.000000,0.000000,0.085778
0.009889,0.028657,0.077000
0.097444,0.126132,0.007556
0.250111,0.292958,0.026111
0.382667,0.449451,0.087222
0.456778,0.547779,0.134222
0.479667,0.583573,0.148778
0.471889,0.575690,0.133778
0.433667,0.527005,0.112222
0.353000,0.425802,0.089556
0.223667,0.271013,0.068111
0.135444,0.171620,0.053222
0.055556,0.082454,0.031778
0.001333,0.016406,0.031778
0.000000,0.000000,0.075000
0.000000,0.000000,0.117667
0.000000,0.000000,0.102000
0.000000,0.000000,0.065778
0.000000,0.000000,0.040889
0.000000,0.000000,0.026778
0.000000,0.000000,0.017778
0.000000,0.000000,0.010222
0.000000,0.000000,0.013556
0.000000,0.000000,0.020333
0.000000,0.000000,0.027444
0.006444,0.023650,0.029667
0.091667,0.119847,0.020222
0.215556,0.255353,0.084111
0.341222,0.401619,0.132000
0.460333,0.553212,0.160556
0.532222,0.653776,0.159778
0.550889,0.684244,0.141444
0.524222,0.649089,0.132333
0.463444,0.567593,0.126444
0.350222,0.422606,0.106778
0.210556,0.256738,0.078111
0.090778,0.121977,0.053667
0.006222,0.023863,0.068778
0.000000,0.000000,0.135000
0.000000,0.000000,0.146889
0.000000,0.000000,0.105222
0.000000,0.000000,0.068000
0.000000,0.000000,0.045778
0.000000,0.000000,0.036556
0.000000,0.000000,0.036333
0.000000,0.000000,0.041222
0.000000,0.000000,0.048889
0.000000,0.000000,0.057778
0.000000,0.000000,0.064667
0.004889,0.022052,0.057111
0.088778,0.116970,0.035444
0.208222,0.248109,0.122889
0.318778,0.376904,0.182667
0.403778,0.484074,0.205889
0.453444,0.552147,0.197778
0.465778,0.571322,0.184444
0.440000,0.539256,0.163111
0.381333,0.463939,0.140111
0.288556,0.349313,0.114222
0.185222,0.228614,0.090778
0.079222,0.108981,0.072667
0.004778,0.021945,0.072000
0.000000,0.000000,0.092556
0.000000,0.000000,0.091222
0.000000,0.000000,0.065111
0.000000,0.000000,0.044111
0.000000,0.000000,0.034111
0.000000,0.000000,0.028778
0.000000,0.000000,0.026667
0.000000,0.000000,0.026000
0.000000,0.000000,0.027444
0.000000,0.000000,0.026889
0.000000,0.000000,0.026444
0.008889,0.027165,0.021444
0.097667,0.126771,0.018889
0.235444,0.278790,0.077000
0.369222,0.438159,0.110667
0.475000,0.577607,0.142000
0.529333,0.655481,0.168556
0.555667,0.696176,0.179111
0.538222,0.672526,0.171222
0.474444,0.585278,0.159222
0.368778,0.447001,0.145667
0.237000,0.287845,0.127111
0.104889,0.138276,0.088111
0.007444,0.026100,0.056333
0.000000,0.000000,0.084778
0.000000,0.000000,0.086556
0.000000,0.000000,0.066556
0.000000,0.000000,0.052556
0.000000,0.000000,0.043444
0.000000,0.000000,0.039333
0.000000,0.000000,0.034333
0.000000,0.000000,0.032333
0.000000,0.000000,0.035667
0.000000,0.000000,0.040556
0.000000,0.000000,0.043667
0.008000,0.026313,0.039667
0.098111,0.126771,0.002556
0.243667,0.286140,0.006222
0.371556,0.438053,0.048444
0.454222,0.547033,0.064333
0.503222,0.616171,0.049111
0.516556,0.637584,0.039000
0.479000,0.589006,0.034333
0.420556,0.512304,0.031333
0.328889,0.397465,0.029667
0.213556,0.260786,0.025778
0.095778,0.128156,0.019556
0.006889,0.024502,0.028000
0.000000,0.000000,0.089222
0.000000,0.000000,0.127333
0.000000,0.000000,0.115111
0.000000,0.000000,0.083000
0.000000,0.000000,0.065444
0.000000,0.000000,0.048111
0.000000,0.000000,0.037000
0.000000,0.000000,0.031778
0.000000,0.000000,0.031444
0.000000,0.000000,0.042111
0.000000,0.000000,0.047889
0.009667,0.028017,0.048889
0.101556,0.130713,0.005556
0.238222,0.280601,0.023222
0.353333,0.416427,0.061889
0.450889,0.542452,0.091889
0.527000,0.648770,0.131556
0.533667,0.662086,0.164333
0.506111,0.625652,0.180444
0.438667,0.536061,0.176444
0.326222,0.393736,0.152333
0.205333,0.250879,0.118444
0.094111,0.125919,0.084778
0.006778,0.024609,0.099222
0.000000,0.000000,0.144778
0.000000,0.000000,0.143444
0.000000,0.000000,0.124889
0.000000,0.000000,0.097000
0.000000,0.000000,0.071222
0.000000,0.000000,0.058889
0.000000,0.000000,0.045778
0.000000,0.000000,0.037444
0.000000,0.000000,0.038778
0.000000,0.000000,0.046667
0.000000,0.000000,0.056000
0.008333,0.026313,0.050778
0.100667,0.129647,0.024889
0.233556,0.275168,0.110778
0.355333,0.418984,0.217889
0.460444,0.554490,0.314222
0.517778,0.634921,0.351889
0.532889,0.658464,0.331222
0.506111,0.623948,0.286556
0.422667,0.513263,0.222444
0.316111,0.380313,0.149556
0.204889,0.250027,0.092556
0.093222,0.124854,0.053222
0.006222,0.023969,0.067222
0.000000,0.000000,0.123556
0.000000,0.000000,0.117111
0.000000,0.000000,0.113333
0.000000,0.000000,0.094222
0.000000,0.000000,0.081889
0.000000,0.000000,0.069000
0.000000,0.000000,0.064556
0.000000,0.000000,0.064889
0.000000,0.000000,0.064889
0.000000,0.000000,0.062000
0.000000,0.000000,0.061000
0.004333,0.021093,0.052778
0.085000,0.112709,0.025889
0.211111,0.250879,0.101000
0.336000,0.396186,0.191000
0.440667,0.530095,0.251889
0.511667,0.628103,0.273778
0.529444,0.656440,0.260667
0.501000,0.619154,0.235444
0.422222,0.515074,0.203889
0.294111,0.355598,0.151778
0.187667,0.231384,0.108778
0.076333,0.106424,0.072556
0.002333,0.018962,0.062778
0.000000,0.000000,0.088111
0.000000,0.000000,0.111444
0.000000,0.000000,0.135333
0.000000,0.000000,0.121444
0.000000,0.000000,0.090556
0.000000,0.000000,0.084556
0.000000,0.000000,0.083222
0.000000,0.000000,0.068889
0.000000,0.000000,0.065000
0.000000,0.000000,0.066889
0.000000,0.000000,0.078778
0.007222,0.025035,0.062778
0.096889,0.125812,0.042111
0.231667,0.273783,0.142889
0.354000,0.418558,0.176556
0.457111,0.551401,0.174444
0.519333,0.639288,0.181778
0.542556,0.675296,0.192889
0.520333,0.647278,0.194778
0.473111,0.584212,0.184667
0.382222,0.466070,0.156556
0.256111,0.311708,0.122667
0.111111,0.145947,0.081667
0.009222,0.028124,0.048667
0.000000,0.000000,0.081000
0.000000,0.000000,0.088556
0.000000,0.000000,0.066000
0.000000,0.000000,0.044667
0.000000,0.000000,0.038778
0.000000,0.000000,0.026333
0.000000,0.000000,0.013222
0.000000,0.000000,0.012333
0.000000,0.000000,0.027667
0.000000,0.000000,0.034222
0.000000,0.000000,0.016222
0.002444,0.018536,0.009556
0.078556,0.105998,0.001889
0.192333,0.230425,0.036889
0.317667,0.375626,0.080000
0.415000,0.499094,0.081889
0.476111,0.584212,0.075667
0.488889,0.603814,0.073333
0.469222,0.576968,0.061444
0.409111,0.497603,0.043444
0.328000,0.396399,0.024333
0.212222,0.259827,0.010111
0.095778,0.127943,0.004889
0.006778,0.023543,0.010556
0.000000,0.000000,0.015000
0.000000,0.000000,0.013667
0.000000,0.000000,0.028333
0.000000,0.000000,0.043889
0.000000,0.000000,0.033778
0.000000,0.000000,0.016333
0.000000,0.000000,0.007556
0.000000,0.000000,0.008889
0.000000,0.000000,0.016333
0.000000,0.000000,0.026556
0.000000,0.000000,0.023667
0.000000,0.010440,0.023111
0.038556,0.062214,0.011778
0.100444,0.129647,0.003778
0.158444,0.192287,0.003222
0.205667,0.244487,0.006111
0.281667,0.331735,0.011000
0.327667,0.387025,0.012778
0.332333,0.394801,0.011556
0.339333,0.407159,0.011111
0.317111,0.381059,0.016333
0.238333,0.287312,0.022556
0.117556,0.151486,0.024667
0.010444,0.029722,0.021444
0.000000,0.000000,0.048111
0.000000,0.000000,0.061444
0.000000,0.000000,0.049111
0.000000,0.000000,0.038111
0.000000,0.000000,0.034889
0.000000,0.000000,0.035667
0.000000,0.000000,0.035667
0.000000,0.000000,0.036111
0.000000,0.000000,0.034889
0.000000,0.000000,0.037667
0.000000,0.000000,0.037556
0.004889,0.021626,0.026000
0.088889,0.116757,0.002000
0.215889,0.255992,0.015778
0.329222,0.388836,0.043222
0.404222,0.483861,0.051111
0.434889,0.526260,0.039111
0.426000,0.515820,0.027000
0.377333,0.454565,0.015222
0.313667,0.376052,0.007444
0.256000,0.307233,0.002556
0.168556,0.207415,0.000556
0.071000,0.099286,0.000222
0.002889,0.018323,0.000111
0.000000,0.000000,0.006889
0.000000,0.000000,0.030778
0.000000,0.000000,0.061667
0.000000,0.000000,0.082444
0.000000,0.000000,0.089222
0.000000,0.000000,0.070889
0.000000,0.000000,0.044889
0.000000,0.000000,0.035111
0.000000,0.000000,0.040556
0.000000,0.000000,0.060333
0.000000,0.000000,0.077111
0.001222,0.016299,0.078778
0.067667,0.093853,0.056000
0.163222,0.196548,0.042444
0.232778,0.273783,0.057667
0.276667,0.323000,0.102444
0.317556,0.370619,0.141000
0.356111,0.417599,0.170667
0.350889,0.412805,0.169667
0.310222,0.364973,0.136111
0.222889,0.264515,0.080778
0.145778,0.179504,0.036111
0.070000,0.097049,0.008333
0.002222,0.017258,0.005222
0.000000,0.000000,0.021667
0.000000,0.000000,0.033667
0.000000,0.000000,0.037778
0.000000,0.000000,0.038111
0.000000,0.000000,0.033444
0.000000,0.000000,0.029778
0.000000,0.000000,0.023667
0.000000,0.000000,0.017556
0.000000,0.000000,0.013444
0.000000,0.000000,0.012778
0.000000,0.000000,0.013222
0.005556,0.022371,0.014556
0.099444,0.127410,0.001667
0.243222,0.284116,0.004667
0.386889,0.453393,0.016111
0.483000,0.578779,0.031333
0.528111,0.644082,0.043778
0.530333,0.650581,0.054222
0.491667,0.599553,0.065667
0.410889,0.494940,0.071556
0.306778,0.365079,0.059667
0.208333,0.251625,0.040889
0.091222,0.121338,0.020778
0.004667,0.021839,0.022222
0.000000,0.000000,0.047667
0.000000,0.000000,0.064000
0.000000,0.000000,0.066000
0.000000,0.000000,0.065111
0.000000,0.000000,0.072889
0.000000,0.000000,0.083333
0.000000,0.000000,0.078444
0.000000,0.000000,0.083111
0.000000,0.000000,0.087778
0.000000,0.000000,0.096778
0.000000,0.000000,0.101444
0.005111,0.021200,0.093000
0.085667,0.112816,0.031889
0.194444,0.230425,0.016889
0.292556,0.340790,0.068778
0.372111,0.436561,0.131444
0.423889,0.503675,0.184667
0.445111,0.533184,0.214667
0.426000,0.509748,0.233111
0.370778,0.441462,0.226222
0.303778,0.360925,0.180444
0.208333,0.250453,0.121333
0.097667,0.127730,0.064333
0.007222,0.024822,0.059889
0.000000,0.000000,0.099000
0.000000,0.000000,0.123000
0.000000,0.000000,0.113000
0.000000,0.000000,0.079889
0.000000,0.000000,0.059556
0.000000,0.000000,0.052000
0.000000,0.000000,0.048556
0.000000,0.000000,0.040556
0.000000,0.000000,0.031889
0.000000,0.000000,0.036222
0.000000,0.000000,0.043889
0.003889,0.020560,0.042667
0.085778,0.113135,0.011889
0.205333,0.243102,0.040000
0.317000,0.370939,0.051333
0.402556,0.475764,0.058444
0.453889,0.542026,0.049222
0.488778,0.589858,0.035000
0.500333,0.606903,0.020556
0.480333,0.581762,0.011778
0.396889,0.475764,0.006778
0.265889,0.318206,0.005111
0.117444,0.151060,0.004778
0.008667,0.027378,0.006333
0.000000,0.000000,0.022444
0.000000,0.000000,0.033333
0.000000,0.000000,0.021778
0.000000,0.000000,0.011556
0.000000,0.000000,0.008222
0.000000,0.000000,0.006667
0.000000,0.000000,0.007333
0.000000,0.000000,0.012778
0.000000,0.000000,0.017556
0.000000,0.000000,0.014667
0.000000,0.000000,0.008667
0.006889,0.024395,0.007333
0.084222,0.111005,0.000444
0.266556,0.312347,0.000000
0.425444,0.506232,0.002333
0.536778,0.658783,0.001778
0.591556,0.741451,0.000556
0.604889,0.764568,0.000556
0.563222,0.706083,0.001444
0.484333,0.596996,0.002333
0.371667,0.449877,0.002889
0.238444,0.288591,0.004556
0.105000,0.138489,0.008000
0.006000,0.023863,0.011778
0.000000,0.000000,0.030444
0.000000,0.000000,0.035222
0.000000,0.000000,0.043111
0.000000,0.000000,0.050444
0.000000,0.000000,0.052556
0.000000,0.000000,0.049333
0.000000,0.000000,0.039111
0.000000,0.000000,0.031556
0.000000,0.000000,0.028778
0.000000,0.000000,0.029222
0.000000,0.000000,0.031444
0.006667,0.024502,0.033444
0.095000,0.123362,0.002556
0.245667,0.289975,0.010333
0.384667,0.456695,0.010889
0.488444,0.593587,0.005222
0.549222,0.680516,0.002444
0.570556,0.715031,0.001889
0.556444,0.696815,0.004111
0.506444,0.627570,0.009444
0.403333,0.490892,0.017333
0.253889,0.307127,0.027222
0.108444,0.141898,0.035000
0.007222,0.025461,0.032556
0.000000,0.000000,0.057111
0.000000,0.000000,0.066889
0.000000,0.000000,0.044333
0.000000,0.000000,0.038778
0.000000,0.000000,0.036222
0.000000,0.000000,0.032000
0.000000,0.000000,0.030222
0.000000,0.000000,0.025333
0.000000,0.000000,0.021556
0.000000,0.000000,0.020222
0.000000,0.000000,0.021222
0.006556,0.024182,0.020111
0.101000,0.129967,0.001333
0.244556,0.287419,0.001333
0.367778,0.433898,0.001556
0.461222,0.556940,0.000667
0.520556,0.641206,0.001111
0.538889,0.670502,0.002111
0.519000,0.644828,0.002333
0.458333,0.563865,0.002889
0.358111,0.433898,0.004778
0.229778,0.279322,0.008444
0.102000,0.134654,0.014667
0.005889,0.023650,0.019222
0.000000,0.000000,0.035667
0.000000,0.000000,0.029556
0.000000,0.000000,0.025333
0.000000,0.000000,0.020333
0.000000,0.000000,0.011111
0.000000,0.000000,0.005667
0.000000,0.000000,0.004333
0.000000,0.000000,0.006111
0.000000,0.000000,0.009667
0.000000,0.000000,0.011444
0.000000,0.000000,0.013778
0.006222,0.023543,0.014556
0.095333,0.124214,0.001222
0.255889,0.302759,0.002222
0.398667,0.476404,0.000889
0.500667,0.613082,0.001111
0.564667,0.706829,0.003222
0.583889,0.737616,0.008444
0.556000,0.700011,0.015222
0.492222,0.611377,0.020444
0.380778,0.464366,0.023556
0.247889,0.302333,0.028667
0.112778,0.147758,0.027889
0.007000,0.025248,0.027889
0.000000,0.000000,0.055000
0.000000,0.000000,0.064111
0.000000,0.000000,0.063000
0.000000,0.000000,0.042556
0.000000,0.000000,0.032000
0.000000,0.000000,0.023889
0.000000,0.000000,0.015333
0.000000,0.000000,0.013778
0.000000,0.000000,0.013111
0.000000,0.000000,0.015333
0.000000,0.000000,0.020667
0.006556,0.024289,0.021667
0.096333,0.125386,0.003222
0.255000,0.302440,0.008333
0.404000,0.484926,0.003889
0.517000,0.639075,0.002333
0.582111,0.736657,0.003333
0.598778,0.766059,0.006556
0.574444,0.733035,0.009556
0.509667,0.640886,0.011222
0.387667,0.476936,0.013556
0.249222,0.305529,0.018222
0.107222,0.142218,0.023667
0.005667,0.023543,0.026000
0.000000,0.000000,0.052556
0.000000,0.000000,0.065556
0.000000,0.000000,0.058222
0.000000,0.000000,0.046222
0.000000,0.000000,0.032444
0.000000,0.000000,0.030556
0.000000,0.000000,0.036000
0.000000,0.000000,0.036667
0.000000,0.000000,0.034222
0.000000,0.000000,0.033778
0.000000,0.000000,0.041778
0.006667,0.024609,0.045111
0.094444,0.123682,0.017778
0.263778,0.313306,0.050667
0.415333,0.498029,0.025111
0.525667,0.648557,0.009667
0.577444,0.727282,0.003000
0.586667,0.745499,0.001111
0.562111,0.711942,0.000667
0.492667,0.614360,0.001333
0.357778,0.437307,0.003000
0.230667,0.282625,0.005889
0.096444,0.129328,0.009667
0.003778,0.020560,0.021111
0.000000,0.000000,0.043778
0.000000,0.000000,0.048889
0.000000,0.000000,0.041889
0.000000,0.000000,0.031889
0.000000,0.000000,0.029889
0.000000,0.000000,0.028889
0.000000,0.000000,0.017889
0.000000,0.000000,0.008111
0.000000,0.000000,0.006889
0.000000,0.000000,0.009111
0.000000,0.000000,0.011778
0.000000,0.010014,0.023556
0.048667,0.073293,0.009889
0.139889,0.172366,0.006444
0.218111,0.258869,0.002556
0.222222,0.264408,0.002111
0.242556,0.288164,0.003667
0.249000,0.296261,0.014444
0.253333,0.301161,0.027111
0.245111,0.291787,0.026444
0.209889,0.251944,0.016778
0.144000,0.178438,0.008000
0.065889,0.093640,0.001222
0.001778,0.016619,0.001111
0.000000,0.000000,0.008667
0.000000,0.000000,0.017000
0.000000,0.000000,0.016667
0.000000,0.000000,0.015444
0.000000,0.000000,0.015000
0.000000,0.000000,0.013111
0.000000,0.000000,0.013222
0.000000,0.000000,0.015111
0.000000,0.000000,0.016111
0.000000,0.000000,0.014222
0.000000,0.000000,0.007444
0.003556,0.020134,0.001333
0.085333,0.112922,0.000000
0.225111,0.265900,0.000111
0.355222,0.420049,0.000667
0.445000,0.537232,0.000556
0.494333,0.606584,0.001556
0.512333,0.634388,0.003333
0.494667,0.612017,0.005667
0.431444,0.527858,0.007222
0.341222,0.413231,0.007444
0.219000,0.267285,0.007111
0.095333,0.127410,0.009111
0.004000,0.021093,0.012222
0.000000,0.000000,0.038778
0.000000,0.000000,0.062000
0.000000,0.000000,0.077667
0.000000,0.000000,0.079333
0.000000,0.000000,0.082333
0.000000,0.000000,0.083444
0.000000,0.000000,0.072111
0.000000,0.000000,0.057333
0.000000,0.000000,0.049111
0.000000,0.000000,0.042000
0.000000,0.000000,0.039889
0.005667,0.023117,0.037778
0.102556,0.131671,0.005667
0.251889,0.296474,0.037222
0.385444,0.455630,0.070444
0.482333,0.583893,0.083333
0.514778,0.632257,0.081444
0.521556,0.644508,0.081444
0.478556,0.587941,0.080667
0.402778,0.489294,0.066333
0.311444,0.375732,0.046111
0.214556,0.261638,0.033111
0.094778,0.126558,0.025222
0.004556,0.021839,0.029111
0.000000,0.000000,0.089556
0.000000,0.000000,0.111222
0.000000,0.000000,0.102111
0.000000,0.000000,0.100333
0.000000,0.000000,0.105444
0.000000,0.000000,0.091889
0.000000,0.000000,0.064444
0.000000,0.000000,0.071222
0.000000,0.000000,0.100222
0.000000,0.000000,0.077000
0.000000,0.000000,0.067000
0.004556,0.021519,0.063444
0.096667,0.125173,0.025111
0.246222,0.289869,0.053889
0.394778,0.469479,0.117889
0.508333,0.622350,0.115889
0.561444,0.701289,0.104444
0.553000,0.692980,0.091667
0.510111,0.635240,0.074667
0.444444,0.546820,0.059667
0.339667,0.412592,0.042778
0.211333,0.259295,0.027556
0.089444,0.121658,0.017778
0.002889,0.019389,0.015778
0.000000,0.000000,0.041778
0.000000,0.000000,0.061444
0.000000,0.000000,0.056000
0.000000,0.000000,0.048333
0.000000,0.000000,0.066556
0.000000,0.000000,0.078778
0.000000,0.000000,0.082333
0.000000,0.000000,0.087222
0.000000,0.000000,0.098778
0.000000,0.000000,0.111333
0.000000,0.000000,0.118000
0.002889,0.018536,0.097000
0.086222,0.114520,0.123333
0.225667,0.267711,0.210000
0.369444,0.436455,0.222222
0.478889,0.577820,0.233111
0.538444,0.661660,0.207889
0.549778,0.680516,0.160444
0.509000,0.625439,0.110556
0.410444,0.495046,0.053778
0.303444,0.363055,0.020222
0.185111,0.225738,0.007556
0.072444,0.101204,0.005889
0.001333,0.015980,0.006889
0.000000,0.000000,0.032222
0.000000,0.000000,0.063222
0.000000,0.000000,0.063889
0.000000,0.000000,0.058111
0.000000,0.000000,0.068222
0.000000,0.000000,0.076444
0.000000,0.000000,0.069778
0.000000,0.000000,0.070556
0.000000,0.000000,0.077556
0.000000,0.000000,0.090222
0.000000,0.000000,0.100000
0.002000,0.015127,0.094222
0.070222,0.096730,0.036889
0.182444,0.218494,0.009778
0.302556,0.354746,0.024444
0.378556,0.446682,0.045667
0.425222,0.507830,0.037111
0.450889,0.542559,0.023778
0.440667,0.530095,0.012889
0.391667,0.467881,0.006667
0.305667,0.363055,0.002333
0.179222,0.218387,0.000000
0.071000,0.098860,0.000000
0.000778,0.014808,0.000000
0.000000,0.000000,0.001333
0.000000,0.000000,0.007444
0.000000,0.000000,0.018222
0.000000,0.000000,0.027889
0.000000,0.000000,0.027556
0.000000,0.000000,0.019222
0.000000,0.000000,0.008333
0.000000,0.000000,0.002111
0.000000,0.000000,0.000444
0.000000,0.000000,0.000222
0.000000,0.000000,0.000333
0.003111,0.019602,0.005333
0.096000,0.124534,0.005222
0.247000,0.289762,0.007222
0.387111,0.456376,0.033778
0.495222,0.597848,0.045000
0.560000,0.688505,0.035778
0.573222,0.709705,0.023333
0.546000,0.672526,0.018222
0.481667,0.585597,0.015778
0.337667,0.402365,0.007444
0.205556,0.248535,0.001889
0.073222,0.101843,0.002111
0.001000,0.014595,0.009778
0.000000,0.000000,0.045333
0.000000,0.000000,0.098444
0.000000,0.000000,0.119778
0.000000,0.000000,0.084778
0.000000,0.000000,0.058667
0.000000,0.000000,0.057778
0.000000,0.000000,0.062667
0.000000,0.000000,0.067444
0.000000,0.000000,0.073444
0.000000,0.000000,0.079556
0.000000,0.000000,0.084889
0.003000,0.019175,0.079444
0.096222,0.124640,0.016667
0.247333,0.290082,0.067889
0.391778,0.461596,0.072556
0.505333,0.609779,0.054556
0.580778,0.716523,0.044222
0.607778,0.757750,0.039667
0.589444,0.732929,0.030667
0.530333,0.650261,0.018000
0.430111,0.517524,0.007778
0.277444,0.330777,0.001667
0.123333,0.156919,0.000222
0.005667,0.023330,0.000667
0.000000,0.000000,0.002333
0.000000,0.000000,0.012444
0.000000,0.000000,0.036333
0.000000,0.000000,0.061222
0.000000,0.000000,0.077667
0.000000,0.000000,0.084667
0.000000,0.000000,0.076000
0.000000,0.000000,0.061222
0.000000,0.000000,0.052444
0.000000,0.000000,0.049778
0.000000,0.000000,0.046000
0.004444,0.021306,0.042111
0.101778,0.130287,0.001889
0.279444,0.326515,0.008333
0.439556,0.522425,0.025111
0.544667,0.666241,0.012111
0.602778,0.752743,0.001000
0.605000,0.758602,0.000000
0.578333,0.721423,0.000000
0.515444,0.633536,0.000000
0.405333,0.488122,0.000000
0.247667,0.297859,0.000000
0.107778,0.140620,0.000000
0.003444,0.019921,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000000
0.000000,0.000000,0.000222
0.000000,0.000000,0.000667
0.000000,0.000000,0.000778
0.000000,0.000000,0.001889
0.000000,0.000000,0.003111
0.000000,0.000000,0.010000
0.000000,0.000000,0.038333
0.000000,0.000000,0.060000
0.000000,0.000000,0.056556
0.000000,0.012251,0.050000
0.059333,0.084479,0.011444
0.142222,0.175029,0.003111
0.176667,0.213380,0.005444
0.194111,0.231916,0.011222
0.209222,0.248855,0.013000
0.208333,0.248109,0.017778
0.197000,0.235539,0.016778
