Cluster,Comunidad,Municipio_std,HH,distance_km,nearest_line_type,annual_extension_EUR_HH,annual_standalone_EUR_HH,dispersed,breakeven_distance_km,Panel_2024,Motor_2024,Otra_2024
C1,TACASO,Ixiamas,5.993459544737435,17.27113794566464,SIN,3038.83,1547.35,True,8.745,7.204081632653061,0.0,0.0
C1,MANANTIAL,Ixiamas,19.040567951318454,19.654082447993964,SIN,1099.73,1547.35,False,27.783,0.0,0.0,0.0
C1,NUEVA BELEN,Ixiamas,5.993459544737435,20.10085076249884,SIN,3533.85,1547.35,True,8.745,0.0,1.0698412698412698,0.0
C1,NUEVO AMANECER,Ixiamas,7.404665314401623,20.46445265722924,SIN,2915.17,1547.35,True,10.804,0.0,0.0,0.0
C1,LOS ALMENDRILLO,Ixiamas,9.520283975659227,21.453721651767196,SIN,2380.19,1547.35,True,13.891,0.0,0.0,0.0
C1,PIEDRAS BLANCAS,Ixiamas,9.166887536623845,22.932159862699248,SIN,2640.37,1547.35,True,13.376,0.0,1.0698412698412698,0.0
C1,SANTA ROSA DE LIMA,Ixiamas,6.346855983772819,23.292563386046066,SIN,3865.31,1547.35,True,9.261,0.0,0.0,0.0
C1,UNDUMO,Ixiamas,11.28250619788145,34.798220478556544,SIN,3251.25,1547.35,True,16.463,7.204081632653061,0.0,0.0
C1,EL ZAPATO,Ixiamas,11.631142663962137,39.00306340262702,Sist. Ais.,3533.36,1547.35,True,16.972,0.0,6.419047619047619,0.0
C1,LAS PARRABAS,Ixiamas,14.451174216813161,39.02252057171465,Sist. Ais.,2848.67,1547.35,True,21.086,0.0,7.488888888888889,0.0
C1,TOROMONAS,Ixiamas,67.67837728194726,39.21224298491429,Sist. Ais.,624.95,1547.35,False,98.753,21.612244897959183,25.676190476190477,0.0
C1,LA MANSION,Ixiamas,5.640063105702051,42.02909734840664,Sist. Ais.,7830.59,1547.35,True,8.23,0.0,2.1396825396825396,0.0
C1,EL TIGRE ALTO MADIDI,Ixiamas,78.62176695965742,43.49456563614475,SIN,597.5,1547.35,False,114.721,43.224489795918366,4.279365079365079,1.197674418604651
C1,AGUAS DE LA VIDA,Ixiamas,5.289046653144016,60.53321706939278,SIN,12017.29,1547.35,True,7.717,0.0,0.0,0.0
C1,EL TIGRE,Ixiamas,60.27847194050034,62.7795633113302,Sist. Ais.,1109.45,1547.35,False,87.955,7.204081632653061,21.396825396825395,0.0
C1,EL CARMEN,Ixiamas,17.275965742618887,64.64110081017941,Sist. Ais.,3940.53,1547.35,True,25.208,0.0,2.1396825396825396,0.0
C1,LA PALCA,Ixiamas,28.55609195402299,64.74225260556479,Sist. Ais.,2394.57,1547.35,True,41.667,7.204081632653061,5.349206349206349,0.0
C1,SAN JUAN,Ixiamas,27.142506197881453,66.16714173589168,Sist. Ais.,2573.41,1547.35,True,39.605,7.204081632653061,9.628571428571428,0.0
