Cluster,Comunidad,Municipio_std,HH,distance_km,nearest_line_type,annual_extension_EUR_HH,annual_standalone_EUR_HH,dispersed,breakeven_distance_km,Panel_2024,Motor_2024,Otra_2024
C4,10 DE NOVIEMBRE,Filadelfia,12.69073916737468,0.1054323368683312,Sist. Ais.,26.19,1269.91,False,15.159,4.528301886792453,2.272108843537415,0.0
C4,VILLA BELLA,Filadelfia,27.49872557349193,0.1198203125788032,Sist. Ais.,22.04,1269.91,False,32.848,4.528301886792453,9.08843537414966,0.47887323943661975
C4,SAN ANTONIO,Filadelfia,12.84084805515679,0.1491548977333585,Sist. Ais.,29.65,1269.91,False,15.339,2.836694860117111,4.981663929939791,0.0
C4,19 DE AGOSTO,Filadelfia,31.862361937128295,0.1584253791290835,Sist. Ais.,22.69,1269.91,False,38.06,0.0,9.08843537414966,2.3943661971830985
C4,LONDRES II,Filadelfia,17.583687340696684,0.4062132886537431,Sist. Ais.,41.7,1269.91,False,21.004,9.056603773584905,5.680272108843538,0.0
C4,COMPENSACION ESPIRITU I,Filadelfia,3.8343245539507222,2.060707564628424,Sist. Ais.,580.96,1269.91,False,4.58,0.0,2.272108843537415,0.0
C4,CAPERNAUN,Filadelfia,6.2141036533559895,3.397252510693868,Sist. Ais.,590.68,1269.91,False,7.423,0.0,3.408163265306122,0.0
C4,LAGO 2,Filadelfia,20.092608326253185,3.501906568295005,Sist. Ais.,200.21,1269.91,False,24.001,0.0,3.408163265306122,0.0
C4,RIMBER ECUARI,Filadelfia,12.824129141886152,5.053486496511826,Sist. Ais.,430.64,1269.91,False,15.319,13.584905660377359,2.272108843537415,0.0
C4,SAN FRANCISCO DE ASIS,Filadelfia,6.476635514018692,6.5289632673264,Sist. Ais.,1074.42,1269.91,False,7.737,0.0,0.0,0.0
C4,GRAN TULAPA,Filadelfia,8.593882752761257,6.786397882625297,Sist. Ais.,845.43,1269.91,False,10.266,0.0,1.1360544217687074,1.436619718309859
C4,GRAN PROGRESO,Filadelfia,14.145284621920135,6.996711760446482,Sist. Ais.,536.08,1269.91,False,16.897,0.0,3.408163265306122,0.47887323943661975
C4,MONTECARLO,Filadelfia,24.197960917587086,7.403518096015623,Sist. Ais.,338.26,1269.91,False,28.905,0.0,17.040816326530614,0.47887323943661975
C4,UCIA,Filadelfia,57.239592183517416,7.773976099325546,Sist. Ais.,159.87,1269.91,False,68.374,9.056603773584905,11.360544217687076,0.0
C4,FELIX ROCA,Filadelfia,50.37977909940527,7.94503197819945,Sist. Ais.,182.82,1269.91,False,60.18,0.0,37.48979591836735,0.47887323943661975
C4,VILLA SACRIFICIO,Filadelfia,22.343245539507222,9.024192492832618,Sist. Ais.,440.94,1269.91,False,26.69,4.528301886792453,5.680272108843538,1.436619718309859
C4,PUERTO SUCRE,Filadelfia,15.995751911639763,9.120869176258257,Sist. Ais.,615.32,1269.91,False,19.107,4.528301886792453,3.408163265306122,0.0
C4,NUEVA HOLANDA,Filadelfia,16.787595581988104,11.428750394463094,Sist. Ais.,731.26,1269.91,False,20.053,0.0,2.272108843537415,0.0
C4,ESPIRITU II,Filadelfia,21.284621920135937,13.303902293062398,Sist. Ais.,672.82,1269.91,False,25.425,0.0,6.816326530612244,0.47887323943661975
C4,LIMON,Filadelfia,24.193712829226847,13.830327438977116,Sist. Ais.,616.83,1269.91,False,28.9,0.0,10.224489795918368,0.0
C4,VISTA HERMOSA,Filadelfia,13.878504672897195,14.355817278619124,Sist. Ais.,1102.01,1269.91,False,16.578,0.0,0.0,0.0
C4,SAN FRANCISCO,Filadelfia,17.979609175870856,15.011208539056788,Sist. Ais.,892.85,1269.91,False,21.477,4.528301886792453,5.680272108843538,0.0
C4,NUEVA ALEGRIA,Filadelfia,22.87255734919286,15.322962601043804,Sist. Ais.,719.88,1269.91,False,27.322,4.528301886792453,10.224489795918368,0.0
C4,11 DE SEPTIEMBRE,Filadelfia,22.338997451146987,18.39390699322892,Sist. Ais.,880.79,1269.91,False,26.685,9.056603773584905,0.0,0.0
C4,NUEVA FRONTERA,Filadelfia,17.183517417162275,18.40233047214894,Sist. Ais.,1140.32,1269.91,False,20.526,0.0,1.1360544217687074,0.0
C4,NUEVA JERUSALEN,Filadelfia,19.03823279524214,20.53853066797948,Sist. Ais.,1148.57,1269.91,False,22.742,0.0,2.272108843537415,2.873239436619718
C4,ALTO MONTE EL PINPOLLO SAMARIA,Filadelfia,26.83177570093458,23.879811375745646,Sist. Ais.,950.6,1269.91,False,32.051,0.0,0.0,0.0
C4,VILLA PRIMERO DE MAYO,Filadelfia,32.12914188615123,24.214502089672028,Sist. Ais.,807.67,1269.91,False,38.379,4.528301886792453,12.496598639455783,2.3943661971830985
C4,18 DE NOVIEMBRE,Filadelfia,24.060322854715377,24.788186708900398,Sist. Ais.,1097.67,1269.91,False,28.741,0.0,7.952380952380952,0.0
C4,ALTA GRACIA,Filadelfia,25.65250637213254,27.70699821258617,Sist. Ais.,1149.92,1269.91,False,30.643,9.056603773584905,7.952380952380952,3.830985915492958
C4,CATOLICA LA CRUZ,Filadelfia,13.749362786745966,48.34804005307951,Sist. Ais.,3704.32,1269.91,True,16.424,0.0,5.680272108843538,0.0
C4,HUMAITA,Ingavi,104.3841059602649,30.574084918483518,Sist. Ais.,324.57,1278.23,False,125.519,5.235294117647059,18.576923076923077,11.11111111111111
C4,LAS AMALIAS,Ingavi,14.560430463576159,33.11107458799566,Sist. Ais.,2401.75,1278.23,True,17.508,5.235294117647059,12.384615384615385,0.0
C4,SAN JUAN DE NUEVO MUNDO,Ingavi,31.84519867549669,34.81515532963927,Sist. Ais.,1163.73,1278.23,False,38.293,5.235294117647059,12.384615384615385,0.0
C4,INGAVI,Ingavi,91.34602649006622,35.29050929751297,Sist. Ais.,422.54,1278.23,False,109.841,20.941176470588236,12.384615384615385,0.0
C4,SAN LUIS,Ingavi,25.331953642384107,35.675659028318584,Sist. Ais.,1494.07,1278.23,True,30.461,31.411764705882355,6.1923076923076925,0.0
C4,DERREPENTE,Ingavi,43.681291390728475,40.03552137302023,Sist. Ais.,978.44,1278.23,False,52.525,15.705882352941178,37.15384615384615,0.0
C4,GENESIS UNIDO,Ingavi,12.099337748344372,45.83894673035316,Sist. Ais.,3989.67,1278.23,True,14.549,0.0,0.0,0.0
C4,CONFLICTO,Ingavi,37.431291390728475,45.91443893685295,Sist. Ais.,1303.57,1278.23,True,45.01,5.235294117647059,18.576923076923077,1.6666666666666667
C4,PUERTO SUCRE,Ingavi,42.94867549668874,50.67912227590329,Sist. Ais.,1254.67,1278.23,False,51.644,0.0,37.15384615384615,0.0
C4,SANTA CLAUDIA,Ingavi,11.767384105960266,53.19094624377257,Sist. Ais.,4756.79,1278.23,True,14.15,0.0,6.1923076923076925,0.0
C4,11 DE OCTUBRE,Ingavi,5.185430463576159,60.01542798846869,Sist. Ais.,12152.37,1278.23,True,6.235,0.0,0.0,0.0
C4,JERUSALEN,Ingavi,25.927152317880797,64.47060732879345,Sist. Ais.,2624.62,1278.23,True,31.177,0.0,0.0,0.0
C4,TAJIBO,Ingavi,20.74172185430464,79.0251395586302,Sist. Ais.,4012.12,1278.23,True,24.941,0.0,0.0,0.0
C4,PUERTO CONSUELO II,Nueva_Esperanza,20.061986863711002,1.0694581196950332,Sist. Ais.,73.37,1273.74,False,24.038,0.0,5.135135135135135,3.6
C4,PUERTO CONSUELO I,Nueva_Esperanza,51.238095238095234,6.895524624497626,Sist. Ais.,158.58,1273.74,False,61.392,0.0,28.243243243243246,3.6
C4,ASERRADERO LOS INDIOS,Nueva_Esperanza,24.48152709359606,11.220701437124731,Sist. Ais.,498.03,1273.74,False,29.333,0.0,17.972972972972975,7.2
C4,LA GRAN CRUZ,Nueva_Esperanza,68.52189381499726,27.552375529300367,Sist. Ais.,439.06,1273.74,False,82.102,40.689655172413794,5.135135135135135,0.0
C4,NUEVA UNION,Nueva_Esperanza,62.65818281335523,37.26559495908736,Sist. Ais.,641.05,1273.74,False,75.076,0.0,25.675675675675677,0.0
C4,16 DE MAYO,Nueva_Esperanza,16.583470169677064,37.47540853135139,Sist. Ais.,2386.82,1273.74,True,19.87,4.068965517241379,5.135135135135135,0.0
C4,EL TIGRE,Nueva_Esperanza,36.14230979748221,37.76473699365205,Sist. Ais.,1113.02,1273.74,False,43.305,2.0344827586206895,17.972972972972975,0.0
C4,ARCA DE ISRAEL,Nueva_Esperanza,107.37712096332785,42.28726714761592,Sist. Ais.,430.39,1273.74,False,128.657,12.206896551724137,64.1891891891892,3.6
C4,LA LOMA,Nueva_Esperanza,8.160509031198686,45.825687364088736,Sist. Ais.,5905.23,1273.74,True,9.778,0.0,7.7027027027027035,0.0
C4,NUEVA ESPERANZA,Nueva_Esperanza,22.774904214559385,59.26064102624858,Sist. Ais.,2745.62,1273.74,True,27.288,0.0,12.837837837837839,0.0
C4,PORVENIR,Porvenir,67.26502866502867,0.0046819770650741,Sist. Ais.,17.55,1270.59,False,80.394,0.0,6.279411764705882,4.375
C4,COLORADO,Porvenir,26.115096915096917,0.004831432095126,Sist. Ais.,17.67,1270.59,False,31.212,12.100000000000001,6.279411764705882,0.875
C4,5 DE AGOSTO,Porvenir,35.347665847665844,0.0077109414282825,Sist. Ais.,17.7,1270.59,False,42.247,6.722222222222221,3.588235294117647,15.75
C4,NUEVA ESPERANZA,Porvenir,10.195986895986897,0.0082296909311171,Sist. Ais.,18.32,1270.59,False,12.186,4.033333333333333,0.0,0.0
C4,COCAMITA,Porvenir,17.181244881244883,0.0085908420853552,Sist. Ais.,18.0,1270.59,False,20.535,5.377777777777778,3.588235294117647,3.5
C4,CACHUELITA BAJO,Porvenir,5.7013650013650015,0.0463689895224187,Sist. Ais.,26.0,1270.59,False,6.814,1.3444444444444446,0.0,0.0
C4,VILLA ROJAS,Porvenir,29.65817635817636,0.0589106228955742,Sist. Ais.,19.56,1270.59,False,35.447,1.3444444444444446,3.588235294117647,0.0
C4,SANTA FE,Porvenir,20.44736554736555,0.0824284034065172,Sist. Ais.,21.7,1270.59,False,24.438,1.3444444444444446,3.588235294117647,0.0
C4,TRINCHERA,Porvenir,29.402975702975706,0.1183673599489279,Sist. Ais.,21.7,1270.59,False,35.142,9.411111111111111,4.485294117647059,7.0
C4,AGUA RICA,Porvenir,27.48801528801529,0.1392873902271401,Sist. Ais.,22.79,1270.59,False,32.853,9.411111111111111,4.485294117647059,0.875
C4,SAN JORGE,Porvenir,9.564919464919466,0.2313058860608959,Sist. Ais.,42.83,1270.59,False,11.432,2.688888888888889,1.7941176470588236,0.0
C4,SAN LUIS,Porvenir,14.198848848848849,0.2755196574563058,Sist. Ais.,37.82,1270.59,False,16.97,4.878412698412698,2.1700280112044816,0.5291666666666667
C4,GRAN CHACO,Porvenir,6.852716352716353,0.5136614929567195,Sist. Ais.,96.07,1270.59,False,8.19,0.0,0.8970588235294118,0.0
C4,CACHUELITA ALTA,Porvenir,18.90827190827191,0.5552530182764865,Sist. Ais.,48.26,1270.59,False,22.599,14.788888888888888,0.8970588235294118,0.0
C4,TRES BARRACAS,Porvenir,7.2068250068250075,1.3908996864534304,Sist. Ais.,219.83,1270.59,False,8.613,0.0,4.485294117647059,0.0
C4,EL CEDRO,Porvenir,5.535189735189736,2.8263488046884984,Sist. Ais.,552.84,1270.59,False,6.616,0.0,3.588235294117647,0.0
C4,VILLA MARIETA,Porvenir,7.8932841932841935,5.120034132195242,Sist. Ais.,697.58,1270.59,False,9.434,4.033333333333333,0.0,0.0
C4,SAN JOSE,Porvenir,6.332432432432433,6.7228078990545015,Sist. Ais.,1130.58,1270.59,False,7.568,0.0,0.0,0.0
C4,NUEVA VIDA,Porvenir,5.756756756756757,6.859128780982459,Sist. Ais.,1266.72,1270.59,False,6.88,0.0,0.0,0.0
C4,SAN LUIS,Porvenir,13.39994994994995,8.258669929802721,Sist. Ais.,663.67,1270.59,False,16.015,3.188253968253968,1.4182072829131653,0.3458333333333333
C4,BUENA VISTA,Porvenir,16.251460551460553,10.001721712746782,Sist. Ais.,662.74,1270.59,False,19.423,6.722222222222221,2.6911764705882355,0.0
C4,CAMPO ANA,Porvenir,22.827218127218128,10.53261617311902,Sist. Ais.,501.25,1270.59,False,27.283,10.755555555555556,4.485294117647059,0.875
C4,CASTAÑERA,Porvenir,20.98940758940759,10.949226412871568,Sist. Ais.,564.42,1270.59,False,25.086,17.477777777777778,1.7941176470588236,0.875
C4,AVAROA,Puerto_Rico,9.265000589414122,0.0044324401661622,Sist. Ais.,17.98,1277.09,False,11.131,1.425531914893617,3.710191082802548,0.0
C4,LOS ANGELES,Puerto_Rico,10.182325435184094,0.0093418816422981,Sist. Ais.,18.44,1277.09,False,12.233,1.425531914893617,5.194267515923567,0.0
C4,CAMPEONES,Puerto_Rico,26.226374317261975,0.0314298893532684,Sist. Ais.,18.73,1277.09,False,31.508,1.425531914893617,10.388535031847134,0.425531914893617
C4,MOTACUZAL,Puerto_Rico,10.301583559275414,0.0379617714620112,Sist. Ais.,21.34,1277.09,False,12.376,0.0,2.2261146496815285,0.425531914893617
C4,JERICO,Puerto_Rico,12.255491374906676,0.0949263601518412,Sist. Ais.,25.6,1277.09,False,14.724,0.0,2.9681528662420384,0.0
C4,ARROYO SECO,Puerto_Rico,8.494439860112381,0.1129215932644143,Sist. Ais.,31.41,1277.09,False,10.205,0.0,7.420382165605096,0.0
C4,BATRAJA,Puerto_Rico,42.80246768045895,0.1716240168182745,Sist. Ais.,21.68,1277.09,False,51.422,1.425531914893617,20.035031847133755,0.0
C4,SAN ANTONIO EL MATI,Puerto_Rico,22.731345043027233,0.1860837627246362,Sist. Ais.,26.06,1277.09,False,27.309,0.0,0.7420382165605096,9.787234042553191
C4,NUEVA JERUSALEN,Puerto_Rico,13.425085465047745,0.190839829833467,Sist. Ais.,32.38,1277.09,False,16.129,1.425531914893617,1.4840764331210192,0.0
C4,CONQUISTA,Puerto_Rico,11.218908405045385,0.1999035150449466,Sist. Ais.,36.16,1277.09,False,13.478,0.0,2.9681528662420384,0.851063829787234
C4,PUERTO RICO,Puerto_Rico,189.7306377460804,0.2459652497398414,Sist. Ais.,18.83,1277.09,False,227.939,14.25531914893617,112.04777070063695,2.978723404255319
C4,MANDARINO,Puerto_Rico,4.958151597312272,1.6873098074688837,Sist. Ais.,374.28,1277.09,False,5.957,0.0,1.4840764331210192,0.425531914893617
C4,PUERTO MADRE DE DIOS,Puerto_Rico,5.875476443082243,1.7925680531770327,Sist. Ais.,337.36,1277.09,False,7.059,0.0,2.2261146496815285,0.851063829787234
C4,EL PIÑAL,Puerto_Rico,1.435616330700617,3.75906285067682,Sist. Ais.,2762.83,1277.09,True,1.725,0.0,0.7420382165605096,0.0
C4,LA ESPERANZA,Puerto_Rico,2.6052104208416837,4.929719204518715,Sist. Ais.,2001.46,1277.09,True,3.13,0.0,0.0,0.0
C4,IRAK,Puerto_Rico,21.534244960509255,5.2444938173004845,Sist. Ais.,272.82,1277.09,False,25.871,4.276595744680851,7.420382165605096,0.851063829787234
C4,NACEBECITO,Puerto_Rico,14.874454791936817,5.671297227341397,Sist. Ais.,417.23,1277.09,False,17.87,2.851063829787234,5.194267515923567,0.0
C4,MAPIMEJE,Puerto_Rico,1.3026052104208417,6.801773390069309,Sist. Ais.,5492.26,1277.09,True,1.565,0.0,0.0,0.0
C4,FLORIDA,Puerto_Rico,13.159063224488193,7.089287716987203,Sist. Ais.,582.33,1277.09,False,15.809,0.0,0.7420382165605096,0.0
C4,JAPA,Puerto_Rico,1.435616330700617,7.854426447060819,Sist. Ais.,5753.81,1277.09,True,1.725,0.0,0.7420382165605096,0.0
C4,SACRIFICIO,Puerto_Rico,5.994734567173563,8.692444535543416,Sist. Ais.,1537.78,1277.09,True,7.202,0.0,0.7420382165605096,0.0
C4,TRINIDACITO,Puerto_Rico,1.9539078156312624,11.8974145302609,Sist. Ais.,6401.68,1277.09,True,2.347,0.0,0.0,0.0
C4,DESLINDE,Puerto_Rico,9.531022829973672,12.92617609916942,Sist. Ais.,1439.44,1277.09,True,11.45,2.851063829787234,4.452229299363057,0.0
C4,PENINSULA,Puerto_Rico,2.871232661401234,15.356149484344698,Sist. Ais.,5625.01,1277.09,True,3.449,2.851063829787234,0.0,0.0
C4,BOLIVAR,Puerto_Rico,4.572871232661401,15.369503247042154,Sist. Ais.,3541.42,1277.09,True,5.494,0.0,3.710191082802548,0.0
C4,FLORENCIA,Puerto_Rico,0.6513026052104208,15.613692533985269,Sist. Ais.,25152.59,1277.09,True,0.782,0.0,0.0,0.0
C4,SANTA ANA DEL TATU,Puerto_Rico,12.282997367283587,16.56173049196124,Sist. Ais.,1431.18,1277.09,True,14.757,18.53191489361702,0.0,0.425531914893617
C4,SAN JUAN,Puerto_Rico,5.7424653228024685,16.90392884109661,Sist. Ais.,3103.84,1277.09,True,6.899,1.425531914893617,2.2261146496815285,0.0
C4,CASCABELES,Puerto_Rico,4.825140477032496,17.89080560800216,Sist. Ais.,3905.04,1277.09,True,5.797,0.0,1.4840764331210192,0.0
C4,LITORAL,Puerto_Rico,7.69637313843373,18.30380638214324,Sist. Ais.,2511.0,1277.09,True,9.246,0.0,2.9681528662420384,0.0
C4,BRUNO RACUA,Puerto_Rico,10.035561318715862,18.47768406389292,Sist. Ais.,1947.95,1277.09,True,12.057,0.0,1.4840764331210192,0.0
C4,BUENA VENTURA,Puerto_Rico,3.256513026052104,19.16541512812625,Sist. Ais.,6188.02,1277.09,True,3.912,0.0,0.0,0.0
C4,KIOSCO,Puerto_Rico,5.476443082242917,22.132505236829488,Sist. Ais.,4254.78,1277.09,True,6.579,0.0,1.4840764331210192,0.0
C4,COCAL,Puerto_Rico,17.74568745333805,23.58876331093029,Sist. Ais.,1411.18,1277.09,True,21.319,9.97872340425532,2.9681528662420384,0.0
C4,SANTA MARIA,Puerto_Rico,7.5633620181539545,23.59916707913372,Sist. Ais.,3288.92,1277.09,True,9.086,0.0,2.2261146496815285,0.0
C4,CANAN AGUADA,Puerto_Rico,8.732956108295022,24.566098522027737,Sist. Ais.,2966.87,1277.09,True,10.492,0.0,1.4840764331210192,0.0
C4,PUERTO CARDENAS,Puerto_Rico,1.3026052104208417,26.344396375970756,Sist. Ais.,21222.24,1277.09,True,1.565,0.0,0.0,0.0
C4,PROVIDENCIA,Puerto_Rico,1.435616330700617,26.65777433137254,Sist. Ais.,19486.47,1277.09,True,1.725,0.0,0.7420382165605096,0.0
C4,INDEPENDENCIA,Puerto_Rico,8.480686863923927,27.839585351256023,Sist. Ais.,3459.31,1277.09,True,10.189,0.0,0.7420382165605096,1.702127659574468
C4,MANCHESTER,Puerto_Rico,12.521513615466226,30.60584332179751,Sist. Ais.,2580.22,1277.09,True,15.043,1.425531914893617,2.9681528662420384,0.425531914893617
C4,EL CARMEN,Puerto_Rico,42.08240009430626,30.673152422278772,Sist. Ais.,781.69,1277.09,False,50.557,0.0,2.2261146496815285,0.0
C4,NUEVA VIDA,Puerto_Rico,6.513026052104208,31.49935538994808,Sist. Ais.,5088.28,1277.09,True,7.825,0.0,0.0,0.0
C4,HIROSHIMA,Puerto_Rico,11.47117764941648,33.34145902343985,Sist. Ais.,3064.91,1277.09,True,13.781,0.0,2.2261146496815285,0.0
C4,PUERTO AMERICA,Puerto_Rico,4.559118236472946,34.71251597812044,Sist. Ais.,8000.42,1277.09,True,5.477,0.0,0.0,0.0
C4,VICTORIA,Puerto_Rico,2.219930056190813,35.91352420318777,Sist. Ais.,16979.47,1277.09,True,2.667,0.0,1.4840764331210192,0.0
C4,ALIANZA,Puerto_Rico,9.517269833785218,36.66095048120904,Sist. Ais.,4056.25,1277.09,True,11.434,0.0,2.2261146496815285,0.0
C4,CAMACHO,Puerto_Rico,2.219930056190813,39.26206127814715,Sist. Ais.,18560.98,1277.09,True,2.667,0.0,1.4840764331210192,0.0
C4,LAS ARENAS,Puerto_Rico,3.65554638689143,39.80558742614102,Sist. Ais.,11434.42,1277.09,True,4.392,0.0,0.7420382165605096,0.851063829787234
C4,NARANJAL,San_Lorenzo,3.734982332155477,0.0039301835402918,Sist. Ais.,18.58,1278.98,False,4.494,0.0,0.0,0.0
C4,VISTA ALEGRE,San_Lorenzo,8.700369418567298,0.0330269155867351,Sist. Ais.,21.45,1278.98,False,10.468,0.0,3.6369863013698627,0.0
C4,BLANCA FLOR,San_Lorenzo,15.800032123353677,0.0348239138550811,Sist. Ais.,19.79,1278.98,False,19.01,3.411764705882353,4.8493150684931505,0.0
C4,GENECHIQUIA,San_Lorenzo,44.322116929007386,0.0843215109303369,Sist. Ais.,19.47,1278.98,False,53.328,1.7058823529411764,19.397260273972602,0.0
C4,SANTA ELENA,San_Lorenzo,33.85777385159011,0.0871459656702531,Sist. Ais.,20.17,1278.98,False,40.737,0.0,12.123287671232877,4.153846153846154
C4,LORETO,San_Lorenzo,9.520639254738194,0.1259878652667654,Sist. Ais.,31.35,1278.98,False,11.455,0.0,6.061643835616438,0.0
C4,NUEVA ESPERANZA,San_Lorenzo,2.010841631866367,0.1613170365608272,Sist. Ais.,101.59,1278.98,False,2.419,0.0,0.0,4.153846153846154
C4,NUEVO HORIZONTE,San_Lorenzo,7.633231609380019,0.196574676704216,Sist. Ais.,44.48,1278.98,False,9.184,0.0,1.2123287671232876,8.307692307692308
C4,PALESTINA,San_Lorenzo,9.644073241246385,0.1998269599319047,Sist. Ais.,39.2,1278.98,False,11.604,5.11764705882353,1.2123287671232876,0.0
C4,LOS REYES,San_Lorenzo,12.968920655316415,0.2861686635769537,Sist. Ais.,40.61,1278.98,False,15.604,0.0,3.6369863013698627,0.0
C4,SAN MARTIN,San_Lorenzo,16.333601027947317,0.8351533740726772,Sist. Ais.,71.08,1278.98,False,19.652,0.0,7.273972602739725,0.0
C4,REMANSO,San_Lorenzo,11.121345968519112,0.9040819464872724,Sist. Ais.,102.71,1278.98,False,13.381,0.0,6.061643835616438,0.0
C4,NAVIDAD,San_Lorenzo,14.159492451011886,1.1576420617696976,Sist. Ais.,103.2,1278.98,False,17.036,0.0,2.4246575342465753,0.0
C4,SAMARIA,San_Lorenzo,18.428043687761004,1.4373880366144585,Sist. Ais.,99.26,1278.98,False,22.172,1.7058823529411764,1.2123287671232876,0.0
C4,SANTA MARIA,San_Lorenzo,8.700369418567298,1.5060804842509012,Sist. Ais.,198.97,1278.98,False,10.468,0.0,3.6369863013698627,0.0
C4,GALILEA,San_Lorenzo,6.0325248955991,1.6591496641340502,Sist. Ais.,305.84,1278.98,False,7.258,0.0,1.2123287671232876,8.307692307692308
C4,NANAGUA,San_Lorenzo,7.223096691294572,1.7213765092462208,Sist. Ais.,267.34,1278.98,False,8.691,0.0,2.4246575342465753,0.0
C4,VIÑA DEL RIO,San_Lorenzo,5.622389977513652,3.085192357942196,Sist. Ais.,592.81,1278.98,False,6.765,1.7058823529411764,1.2123287671232876,0.0
C4,COPACABANA,San_Lorenzo,5.622389977513652,5.585728829558041,Sist. Ais.,1059.11,1278.98,False,6.765,0.0,2.4246575342465753,0.0
C4,PUERTO COPACABANA,San_Lorenzo,37.50915515579827,6.999531552815245,Sist. Ais.,213.13,1278.98,False,45.13,1.7058823529411764,18.184931506849313,0.0
C4,SANTA ANITA,San_Lorenzo,0.5335689045936396,7.572366479542287,Sist. Ais.,14897.35,1278.98,True,0.642,0.0,0.0,0.0
C4,EXALTACION,San_Lorenzo,15.760199164792805,9.028990587682555,Sist. Ais.,618.14,1278.98,False,18.962,0.0,0.0,8.307692307692308
C4,VENECIA,San_Lorenzo,9.48080629617732,11.14820455278636,Sist. Ais.,1250.35,1278.98,False,11.407,0.0,1.2123287671232876,0.0
C4,TRIGALITO,San_Lorenzo,4.9653870864118215,11.331689132738669,Sist. Ais.,2410.24,1278.98,True,5.974,3.411764705882353,0.0,4.153846153846154
C4,SAN SALVADOR,San_Lorenzo,3.077979441053646,11.687829886739417,Sist. Ais.,3998.79,1278.98,True,3.703,0.0,1.2123287671232876,0.0
C4,LITUANIA,San_Lorenzo,8.166800513973659,12.005013459436716,Sist. Ais.,1558.71,1278.98,True,9.826,1.7058823529411764,2.4246575342465753,0.0
C4,BRIGIDA,San_Lorenzo,6.279392868615483,12.046605765822646,Sist. Ais.,2028.91,1278.98,True,7.555,0.0,1.2123287671232876,0.0
C4,IBERIA,San_Lorenzo,10.054208159331834,12.699099270374104,Sist. Ais.,1341.76,1278.98,True,12.097,1.7058823529411764,4.8493150684931505,0.0
C4,SINAI,San_Lorenzo,20.849020237712818,14.38846103491433,Sist. Ais.,741.05,1278.98,False,25.085,0.0,1.2123287671232876,12.461538461538462
C4,TRINIDACITO,San_Lorenzo,48.14070028911018,14.793132494058684,Sist. Ais.,339.66,1278.98,False,57.922,0.0,14.54794520547945,0.0
C4,SAN LORENZO,San_Lorenzo,15.636765178284612,18.68776994112393,Sist. Ais.,1270.53,1278.98,False,18.814,0.0,3.6369863013698627,0.0
C4,BITUMBO,San_Lorenzo,29.38218760038548,37.0518340880978,Sist. Ais.,1339.63,1278.98,True,35.352,1.7058823529411764,19.397260273972602,0.0
C4,SAN JORGE,San_Lorenzo,12.968920655316415,39.25229278993184,Sist. Ais.,3190.83,1278.98,True,15.604,0.0,3.6369863013698627,0.0
C4,CHARAL,San_Lorenzo,42.72141021522647,42.7941654182114,Sist. Ais.,1067.74,1278.98,False,51.402,0.0,19.397260273972602,4.153846153846154
C4,FORTALEZA,San_Lorenzo,44.48931898490203,52.54692285554989,Sist. Ais.,1255.84,1278.98,False,53.529,3.411764705882353,6.061643835616438,0.0
C4,ROSARIO,San_Lorenzo,6.936395759717315,62.816349798346025,Sist. Ais.,9512.52,1278.98,True,8.346,0.0,0.0,0.0
C4,SAN ANTONIO,San_Lorenzo,2.1342756183745584,75.98233296960338,Sist. Ais.,37344.23,1278.98,True,2.568,0.0,0.0,0.0
C4,VALPARAISO,San_Pedro,58.88384468279703,6.255156399287372,Sist. Ais.,128.85,1273.77,False,70.556,1.5849056603773584,9.272727272727272,2.27027027027027
C4,TRES ISLAS,San_Pedro,28.71148249771348,6.836868798793387,Sist. Ais.,267.14,1273.77,False,34.403,0.0,6.181818181818182,0.28378378378378377
C4,SANTA ROSA,San_Pedro,30.264806962113024,11.32462097479034,Sist. Ais.,409.8,1273.77,False,36.264,0.0,3.090909090909091,0.0
C4,BARRACON,San_Pedro,36.828164407860086,11.50937083923596,Sist. Ais.,345.14,1273.77,False,44.128,9.50943396226415,12.363636363636363,0.0
C4,MANGALITO,San_Pedro,41.68362850253596,15.516644150915504,Sist. Ais.,407.77,1273.77,False,49.946,0.0,0.0,1.7027027027027029
C4,EL CARMEN,San_Pedro,49.26536127047476,16.595941793893523,Sist. Ais.,370.67,1273.77,False,59.031,6.339622641509433,12.363636363636363,1.135135135135135
C4,MARAVILLA,San_Pedro,28.372024056982898,16.931666501810643,Sist. Ais.,643.18,1273.77,False,33.996,0.0,12.363636363636363,0.0
C4,TRES ESTRELLAS,San_Pedro,42.42466949363931,17.21477267047513,Sist. Ais.,442.92,1273.77,False,50.834,1.5849056603773584,3.090909090909091,7.094594594594595
C4,LOMA VELARDE,San_Pedro,47.51654610459798,18.775713465843,Sist. Ais.,431.77,1273.77,False,56.935,14.264150943396226,6.181818181818182,0.28378378378378377
C4,PALLAR,San_Pedro,46.79670740833125,18.98476586537306,Sist. Ais.,442.83,1273.77,False,56.073,4.754716981132075,6.181818181818182,6.243243243243244
C4,SANTA ANA,San_Pedro,35.02782627975943,21.262776714833063,Sist. Ais.,653.93,1273.77,False,41.971,4.754716981132075,6.181818181818182,0.0
C4,NUEVA ESPERANZA,San_Pedro,2.2837643080845873,21.641627168006004,Sist. Ais.,9953.13,1273.77,True,2.736,0.0,0.0,0.28378378378378377
