Municipio_std,Cluster,Municipio_raw,Comunidad,No_tiene_2012,Poblacion_2012,HH_2024_scaled,distance_km,nearest_line_type,distance_SIN_km,distance_isolated_km,distance_plant_km,Dist_band_lines
Ixiamas,C1,Primera Sección - Ixiamas,SANTA ANA,6.0,48.0,6.346855983772819,0.0406040349345042,SIN,0.0406040349345042,222.85908757322753,249.4321087897181,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,TARENE,9.0,50.0,9.520283975659229,0.04419342503654815,SIN,0.04419342503654815,186.65251660868856,255.47255613968315,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,EL CARMEN DE PECHA,25.0,89.0,26.44523326572008,0.04819167771613367,SIN,0.04819167771613367,161.3607876444851,256.2366500108519,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,MACHAJ MARKA,14.0,18.0,14.809330628803245,0.05251187872190952,SIN,0.05251187872190952,191.67319269544876,255.7733921337819,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,FLOR DE MAYO,6.0,7.0,6.346855983772819,0.06150835016815394,SIN,0.06150835016815394,175.13239774178217,260.6751881902263,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,MACAHUA,1.0,145.0,1.0578093306288032,0.07963887447601453,SIN,0.07963887447601453,164.17225292205453,260.2928084422671,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,30 DE AGOSTO,2.0,17.0,2.1156186612576064,0.11030387961851353,SIN,0.11030387961851353,162.38251036403813,260.63890099694675,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,NUEVA EDEN,1.0,1.0,1.0578093306288032,0.11192457488644528,SIN,0.11192457488644528,174.01008342859595,261.5323962298672,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,SANTA ROSA DE MARAVILLA,3.0,49.0,3.1734279918864097,0.11841263755465187,SIN,0.11841263755465187,179.6502314949548,249.54464728829865,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,SAN FELIPE,1.0,28.0,1.0578093306288032,0.1301892366289315,SIN,0.1301892366289315,179.57837541934106,255.0413632007821,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,RUSO,1.0,4.0,1.0578093306288032,0.2014349003677267,SIN,0.2014349003677267,165.68528790810234,265.8275251242558,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,ITURRALDE,8.0,15.0,8.462474645030426,0.32410226907394873,SIN,0.32410226907394873,159.64600966540758,263.8310173041485,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,PALMA  REAL,6.0,10.0,6.346855983772819,0.970402419584973,SIN,0.970402419584973,175.65656878973476,258.5191259583564,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,ALAMOS,4.0,6.0,4.231237322515213,1.38101036220025,SIN,1.38101036220025,173.13779188414526,260.5500235237416,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,3 DE JUNIO,5.0,22.0,5.289046653144016,1.4307217062899211,SIN,1.4307217062899211,174.04619876009792,259.577027372189,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,SANTA FE,24.0,95.0,25.387423935091277,1.82896771982947,SIN,1.82896771982947,157.0663267039563,263.1770781791034,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,SAN PABLO,1.0,2.0,1.0578093306288032,1.877658646441145,SIN,1.877658646441145,167.8309453681587,264.89984286957696,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,CORAZON DE LEON,11.0,21.0,11.635902636916835,4.68522658108807,SIN,4.68522658108807,154.46980621726038,264.6423956951001,<5 km
Ixiamas,C1,Primera Sección - Ixiamas,BUENA VISTA,11.0,41.0,11.635902636916835,5.18041963631259,SIN,5.18041963631259,153.87671301554428,264.3808453131474,5-10 km
Ixiamas,C1,Primera Sección - Ixiamas,PUERTO PEREZ,19.0,166.0,20.09837728194726,6.147346071861433,Sist. Ais.,152.65641789596273,6.147346071861433,151.97291073128244,5-10 km
Ixiamas,C1,Primera Sección - Ixiamas,COROCORO,21.0,46.0,22.213995943204868,7.467829026019695,SIN,7.467829026019695,157.29812283696813,270.4380185633855,5-10 km
Ixiamas,C1,Primera Sección - Ixiamas,COMANDO,15.0,59.0,15.867139959432048,7.968352252652989,SIN,7.968352252652989,155.15784424070293,270.08671952943166,5-10 km
Ixiamas,C1,Primera Sección - Ixiamas,SAN PEDRO,19.0,101.0,20.09837728194726,8.686355655204979,SIN,8.686355655204979,160.75575776052133,247.5211371096637,5-10 km
Ixiamas,C1,Primera Sección - Ixiamas,LAS MERCEDES,24.0,180.0,25.387423935091277,10.416047097012902,Sist. Ais.,150.5200023782469,10.416047097012902,153.47903771608566,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,ALTO ZATARIAPU,16.0,76.0,16.92494929006085,10.743158739502794,SIN,10.743158739502794,158.66655358516888,274.12931699417254,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,CARINDE,16.0,30.0,16.92494929006085,12.053497354321559,SIN,12.053497354321559,156.68336448265705,274.95533459738874,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,SAN MARCOS,16.0,238.0,16.92494929006085,12.656591167257314,SIN,12.656591167257314,166.212160479085,238.22298959981387,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,5 DE JUNIO,14.0,30.0,14.809330628803245,14.224354926757984,SIN,14.224354926757984,155.26152028258244,275.9400547031831,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,SEGUNDO FLOR DE MAYO,8.0,49.0,8.462474645030426,14.785646023967058,SIN,14.785646023967058,151.45782006923093,245.79177245683624,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,PUERTO RUSO,25.0,134.0,26.44523326572008,15.496088138281966,SIN,15.496088138281966,143.16613440511523,256.6048945959564,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,TACASO,4.0,6.0,4.231237322515213,17.27113794566464,SIN,17.27113794566464,153.7731788745026,276.3831377964123,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,MANANTIAL,18.0,27.0,19.040567951318458,19.654082447993964,SIN,19.654082447993964,155.05732300858986,279.071249949614,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,NUEVA BELEN,4.0,8.0,4.231237322515213,20.100850762498837,SIN,20.100850762498837,152.81775939451146,277.17656697586654,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,NUEVO AMANECER,7.0,21.0,7.404665314401623,20.46445265722924,SIN,20.46445265722924,147.65264782872964,272.0002557193982,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,LOS ALMENDRILLO,9.0,16.0,9.520283975659229,21.453721651767193,SIN,21.453721651767193,156.62638572843647,235.6864932435832,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,PIEDRAS BLANCAS,7.0,24.0,7.404665314401623,22.932159862699248,SIN,22.932159862699248,152.08094796862378,278.1595383024464,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,SANTA ROSA DE LIMA,6.0,22.0,6.346855983772819,23.292563386046066,SIN,23.292563386046066,157.71312315268185,232.8771432226236,10-25 km
Ixiamas,C1,Primera Sección - Ixiamas,UNDUMO,9.0,48.0,9.520283975659229,34.798220478556544,SIN,34.798220478556544,139.86177186814027,232.0747615781988,25-50 km
Ixiamas,C1,Primera Sección - Ixiamas,EL ZAPATO,1.0,48.0,1.0578093306288032,39.00306340262702,Sist. Ais.,181.11331716250552,39.00306340262702,127.19315855853876,25-50 km
Ixiamas,C1,Primera Sección - Ixiamas,LAS PARRABAS,2.0,31.0,2.1156186612576064,39.02252057171465,Sist. Ais.,169.92314714913414,39.02252057171465,135.8286947027749,25-50 km
Ixiamas,C1,Primera Sección - Ixiamas,TOROMONAS,19.0,222.0,20.09837728194726,39.21224298491429,Sist. Ais.,153.606629556732,39.21224298491429,144.36910368006767,25-50 km
Ixiamas,C1,Primera Sección - Ixiamas,LA MANSION,2.0,22.0,2.1156186612576064,42.02909734840664,Sist. Ais.,189.54303043401222,42.02909734840664,118.7339638607289,25-50 km
Ixiamas,C1,Primera Sección - Ixiamas,EL TIGRE ALTO MADIDI,56.0,317.0,59.23732251521298,43.49456563614475,SIN,43.49456563614475,133.53005605791833,271.1745560524269,25-50 km
Ixiamas,C1,Primera Sección - Ixiamas,AGUAS DE LA VIDA,5.0,6.0,5.289046653144016,60.53321706939278,SIN,60.53321706939278,129.85695810562405,274.6445686403724,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,EL TIGRE,22.0,183.0,23.27180527383367,62.7795633113302,Sist. Ais.,199.4337538130387,62.7795633113302,95.6202090778246,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,EL CARMEN,13.0,67.0,13.751521298174442,64.64110081017941,Sist. Ais.,204.26648717465733,64.64110081017941,91.75664299629948,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,LA PALCA,17.0,49.0,17.982758620689655,64.74225260556479,Sist. Ais.,145.9662152703743,64.74225260556479,132.77021991111098,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,SAN JUAN,9.0,97.0,9.520283975659229,66.16714173589168,Sist. Ais.,205.27339380946657,66.16714173589168,90.05079977765743,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,PUERTO ARAONA,20.0,101.0,21.156186612576064,75.25323928751718,Sist. Ais.,120.22214482262949,75.25323928751718,152.38786074832947,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,SANTA ROSA,50.0,210.0,52.89046653144016,76.7164400110649,Sist. Ais.,193.8828243941207,76.7164400110649,78.93819956756441,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,CARMEN DEL EMERO,27.0,229.0,28.560851926977687,78.03452334493518,SIN,78.03452334493518,171.04771731211133,170.61077481629707,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,ANTOFAGASTA,3.0,29.0,3.1734279918864097,80.17847130936791,Sist. Ais.,195.67678545031714,80.17847130936791,82.06981476533629,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,CAMPO CENTRAL,23.0,95.0,24.329614604462474,83.15342421541438,Sist. Ais.,154.3933223089614,83.15342421541438,117.32824267519597,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,MONTECRISTO,6.0,8.0,6.346855983772819,87.51078904397038,Sist. Ais.,182.4987495202909,87.51078904397038,89.85426430282816,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,PAQUIOSAL,12.0,38.0,12.693711967545639,90.13738214773205,Sist. Ais.,170.14303014318796,90.13738214773205,101.46713022249948,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,NUEVA JERUSALEN,10.0,26.0,10.578093306288032,90.86820383966507,Sist. Ais.,173.5881989228592,90.86820383966507,98.3359897914782,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,CAMPO BRAVO,3.0,21.0,3.1734279918864097,91.00951482321057,Sist. Ais.,153.14394009704367,91.00951482321057,113.66802824968065,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,CAYUBABA,10.0,55.0,10.578093306288032,93.64071320114252,Sist. Ais.,143.4558046777011,93.64071320114252,121.3428066525672,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,BARRACON,10.0,124.0,10.578093306288032,99.6440252533788,Sist. Ais.,141.2898028188291,99.6440252533788,124.66030024548796,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,NUEVA ESPERANZA,3.0,54.0,3.1734279918864097,100.12083003440243,SIN,100.12083003440243,155.8267552306616,153.93366877634884,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,SANTA ANITA,11.0,60.0,11.635902636916835,100.2867774056765,SIN,100.2867774056765,139.35594076093685,129.99102835482572,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,ESPERANZA DEL MADIDI,2.0,9.0,2.1156186612576064,101.77700708372956,Sist. Ais.,142.34366084275564,101.77700708372956,124.97278953923376,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,CAMPESINA LAS PALMAS,13.0,42.0,13.751521298174442,104.24694238381463,Sist. Ais.,134.34592841375203,104.24694238381463,130.9423780510106,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,LA PAZ DEL BENI,13.0,56.0,13.751521298174442,104.99494133074917,SIN,104.99494133074917,131.4424797030362,122.95065874206658,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,OJAKI,18.0,152.0,19.040567951318458,105.18071274172145,Sist. Ais.,147.53086511520107,105.18071274172145,124.23545203994034,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,EMBAJADORES DEL MADIDI,35.0,339.0,37.023326572008116,105.96592030075035,Sist. Ais.,138.47638434119577,105.96592030075035,129.18667146999056,>50 km
Ixiamas,C1,Primera Sección - Ixiamas,SANTA MARIA,7.0,42.0,7.404665314401623,108.1580486574359,Sist. Ais.,147.25070829096794,108.1580486574359,126.23633241639445,>50 km
Reyes,C1,Primera Sección - Reyes,GUAGUA UNO,40.0,149.0,29.532710280373834,0.0025939245506652053,SIN,0.0025939245506652053,246.53020815050968,222.6940145656605,<5 km
Reyes,C1,Primera Sección - Reyes,SAN JOSE,9.0,82.0,6.644859813084111,0.020979562464195467,SIN,0.020979562464195467,249.09902996282332,100.0156747915604,<5 km
Reyes,C1,Primera Sección - Reyes,RATIJE,48.0,427.0,35.4392523364486,0.021592056716455872,SIN,0.021592056716455872,227.314304586527,192.40834360541095,<5 km
Reyes,C1,Primera Sección - Reyes,EL COZAR,29.0,175.0,21.411214953271028,0.041901294232925775,SIN,0.041901294232925775,251.2134043400413,223.7218167471659,<5 km
Reyes,C1,Primera Sección - Reyes,SAN JUAN,24.0,70.0,17.7196261682243,0.06488497431483171,SIN,0.06488497431483171,230.1689781733355,196.8497514915213,<5 km
Reyes,C1,Primera Sección - Reyes,VILLA COPACABANA,29.0,170.0,21.411214953271028,0.06720899167275755,SIN,0.06720899167275755,252.0644804034855,226.29630625967903,<5 km
Reyes,C1,Primera Sección - Reyes,GUALAGUAGUA,28.0,224.0,20.672897196261683,0.09424460807093625,SIN,0.09424460807093625,247.2258478105943,216.4225496534134,<5 km
Reyes,C1,Primera Sección - Reyes,SAN FELIPE,15.0,155.0,11.074766355140186,0.12336924606861314,SIN,0.12336924606861314,239.3480928643326,211.8228278095992,<5 km
Reyes,C1,Primera Sección - Reyes,NUEVO AMANECER,26.0,87.0,19.19626168224299,0.13653899871892086,SIN,0.13653899871892086,252.9740292051421,228.09449065714048,<5 km
Reyes,C1,Primera Sección - Reyes,REYES,88.0,7202.0,64.97196261682242,0.18128103096384637,SIN,0.18128103096384637,250.00720215588055,216.99888023117128,<5 km
Reyes,C1,Primera Sección - Reyes,BAYCHUJE,6.0,239.0,4.429906542056075,0.20379610778412058,SIN,0.20379610778412058,238.5405104848359,210.1700653831887,<5 km
Reyes,C1,Primera Sección - Reyes,ESTANCIAS DISPERSAS,26.0,6.0,19.19626168224299,0.42495991216816087,SIN,0.42495991216816087,248.67418438656807,217.86684742009265,<5 km
Reyes,C1,Primera Sección - Reyes,MONTE CARLOS,7.0,90.0,5.168224299065421,0.9656530128316746,SIN,0.9656530128316746,229.1947387499154,206.31321598156703,<5 km
Reyes,C1,Primera Sección - Reyes,LOS TAJIBOS,7.0,50.0,5.168224299065421,1.1309522865193329,SIN,1.1309522865193329,217.81571667449583,186.3439118743752,<5 km
Reyes,C1,Primera Sección - Reyes,LA UNION,19.0,136.0,14.02803738317757,2.9150592420625165,SIN,2.9150592420625165,253.0053192391927,221.41121373265256,<5 km
Reyes,C1,Primera Sección - Reyes,NUEVA ESPERANZA,15.0,72.0,11.074766355140186,5.133321514671898,SIN,5.133321514671898,216.44483333190152,182.72037180363083,5-10 km
Reyes,C1,Primera Sección - Reyes,REMANSO,2.0,23.0,1.4766355140186915,8.684786232351064,SIN,8.684786232351064,238.10336438932617,223.6708036251618,5-10 km
Reyes,C1,Primera Sección - Reyes,RIO VIEJO,27.0,137.0,19.934579439252335,10.847847987480085,SIN,10.847847987480085,235.76047502741355,222.879292122845,10-25 km
Reyes,C1,Primera Sección - Reyes,PEÑA AMARILLA,12.0,359.0,8.85981308411215,11.803879745190146,Sist. Ais.,249.03236934363963,11.803879745190146,38.94892649606194,10-25 km
Reyes,C1,Primera Sección - Reyes,LOS TUBOS,14.0,121.0,10.336448598130842,16.271192023738493,Sist. Ais.,228.0589655667235,16.271192023738493,60.39505682800692,10-25 km
Reyes,C1,Primera Sección - Reyes,SAL SI PUEDES,4.0,33.0,2.953271028037383,21.519122698894492,SIN,21.519122698894492,208.08464887802245,168.3257494702793,10-25 km
Reyes,C1,Primera Sección - Reyes,CALIFORNIA,43.0,211.0,31.74766355140187,25.655705446772725,Sist. Ais.,207.62256824990715,25.655705446772725,64.04643938031406,25-50 km
Reyes,C1,Primera Sección - Reyes,SAN MIGUEL DE SORAIDA,4.0,125.0,2.953271028037383,27.77491582258962,SIN,27.77491582258962,218.06209573090615,214.55350934968055,25-50 km
Reyes,C1,Primera Sección - Reyes,CARNAVAL,8.0,51.0,5.906542056074766,29.64469083329769,Sist. Ais.,203.6428552508608,29.64469083329769,67.65978599016432,25-50 km
Reyes,C1,Primera Sección - Reyes,CARMEN ALTO,71.0,378.0,52.42056074766355,39.06838414010726,Sist. Ais.,214.35035094243162,39.06838414010726,39.18690868617991,25-50 km
Reyes,C1,Primera Sección - Reyes,LA ESPERANZA,2.0,93.0,1.4766355140186915,44.99540825013622,Sist. Ais.,208.49698710710467,44.99540825013622,44.72744296460607,25-50 km
Reyes,C1,Primera Sección - Reyes,SANTA LOURDES,15.0,64.0,11.074766355140186,45.54625875117102,Sist. Ais.,188.3780085134468,45.54625875117102,84.01481009517305,25-50 km
Reyes,C1,Primera Sección - Reyes,LAS OLLITAS,1.0,16.0,0.7383177570093458,53.59831174495377,Sist. Ais.,179.67552093751422,53.59831174495377,89.25919840096377,>50 km
Reyes,C1,Primera Sección - Reyes,SAN PEDRO,28.0,176.0,20.672897196261683,61.13883268660233,SIN,61.13883268660233,190.65276881458124,147.73145003108357,>50 km
Reyes,C1,Primera Sección - Reyes,SAN JOSE,69.0,283.0,50.943925233644855,62.5963814743042,Sist. Ais.,177.7775669504117,62.5963814743042,100.0156747915604,>50 km
Reyes,C1,Primera Sección - Reyes,PUERTO SALINAS,26.0,87.0,19.19626168224299,65.91102082517787,SIN,65.91102082517787,171.64441824506022,124.37184086987236,>50 km
Reyes,C1,Primera Sección - Reyes,LAGO BUENA VISTA,21.0,96.0,15.504672897196262,69.02785392269139,Sist. Ais.,172.70282950149587,69.02785392269139,104.07534896062876,>50 km
Reyes,C1,Primera Sección - Reyes,NATIVIDAD,7.0,46.0,5.168224299065421,71.4536212463901,Sist. Ais.,161.90400402555065,71.4536212463901,104.95377204427476,>50 km
Reyes,C1,Primera Sección - Reyes,LAS MERCEDES,13.0,82.0,9.598130841121495,76.31524770574404,Sist. Ais.,164.0041179782488,76.31524770574404,107.93973597560178,>50 km
Reyes,C1,Primera Sección - Reyes,PUERTO CAVINA,16.0,112.0,11.813084112149532,86.09236999427894,Sist. Ais.,147.28795469458686,86.09236999427894,118.96437968442412,>50 km
Reyes,C1,Primera Sección - Reyes,MISION CAVINAS,37.0,140.0,27.317757009345797,92.59920631002741,Sist. Ais.,140.9706976840218,92.59920631002741,121.86683720704558,>50 km
Reyes,C1,Primera Sección - Reyes,SANTA CATALINA,19.0,143.0,14.02803738317757,95.92508664614127,SIN,95.92508664614127,138.42807927809483,113.95108573408268,>50 km
Reyes,C1,Primera Sección - Reyes,LAS PEÑITAS,7.0,139.0,5.168224299065421,97.99526511085027,SIN,97.99526511085027,139.50542750023098,124.81508766109084,>50 km
Reyes,C1,Primera Sección - Reyes,BAQUETI,10.0,100.0,7.3831775700934585,103.43602066252632,SIN,103.43602066252632,130.03570496943274,99.29029216793514,>50 km
Reyes,C1,Primera Sección - Reyes,SAN MIGUEL,18.0,19.0,13.289719626168223,105.23281783591366,SIN,105.23281783591366,128.29749698785403,109.79342310247308,>50 km
Reyes,C1,Primera Sección - Reyes,NUEVA ALIANZA,1.0,41.0,0.7383177570093458,107.50004930470978,Sist. Ais.,126.4917799203355,107.50004930470978,118.98482504275351,>50 km
Reyes,C1,Primera Sección - Reyes,CAMPO BOLIVAR,26.0,118.0,19.19626168224299,107.8426912427021,Sist. Ais.,130.0866657748021,107.8426912427021,90.0967708497722,>50 km
Reyes,C1,Primera Sección - Reyes,NUEVO REYES,5.0,107.0,3.6915887850467293,108.53775606893763,Sist. Ais.,126.92750562880451,108.53775606893763,95.6878372709061,>50 km
Reyes,C1,Primera Sección - Reyes,PEÑA GUARAYO,14.0,95.0,10.336448598130842,110.1345880483854,Sist. Ais.,124.51465827039655,110.1345880483854,121.53622358488236,>50 km
Reyes,C1,Primera Sección - Reyes,CANDELARIA,27.0,195.0,19.934579439252335,114.22629189642045,SIN,114.22629189642045,119.29520610797388,101.28611283893706,>50 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,EL TRIUNFO,11.0,582.0,14.395498392282958,0.009306583043799199,SIN,0.009306583043799199,174.00215328109493,138.76149184494432,<5 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,EL ROSARIO,9.0,248.0,11.77813504823151,0.015840555452411725,SIN,0.015840555452411725,168.44572067202984,132.96062105482378,<5 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,SANTA ROSA DE YACUMA,29.0,4727.0,37.95176848874598,0.031575012231380005,SIN,0.031575012231380005,186.7678661227847,158.8666704747445,<5 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,PICAFLORES,3.0,111.0,3.926045016077171,0.08706193341822194,SIN,0.08706193341822194,179.0093574648223,144.47428296646413,<5 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,SAN BARTOLOME,5.0,134.0,6.543408360128617,0.12924127504197555,SIN,0.12924127504197555,181.8127944612577,147.77166101036693,<5 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,VILLA FATIMA,3.0,155.0,3.926045016077171,2.00921547412078,SIN,2.00921547412078,177.18772513924074,143.87436647100145,<5 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,SAN CRISTOBAL,25.0,270.0,32.71704180064309,5.4416126300163485,SIN,5.4416126300163485,200.84415767331237,171.6636417836358,5-10 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,EL MOJON,2.0,75.0,2.617363344051447,6.038981999378066,SIN,6.038981999378066,195.16201994212625,167.38652326975213,5-10 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,AWAISAL,1.0,114.0,1.3086816720257235,6.83539232931307,SIN,6.83539232931307,171.73677597226686,140.4100665411726,5-10 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,LA INDIA,1.0,25.0,1.3086816720257235,24.07288134823556,SIN,24.07288134823556,175.42236539885485,129.09442849987195,10-25 km
Santa_Rosa_Beni,C1,Tercera Sección - Santa Rosa,VILLAZON,1.0,24.0,1.3086816720257235,25.29454351111948,SIN,25.29454351111948,176.25947378075105,129.45587357908843,25-50 km
